GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:1904874,positive regulation of telomerase RNA localization to Cajal body,15,5,0.26,9,3.7e-6,3.7e-6,0.23805489807830987,"CCT7,CCT8,NHP2,NOP10,TCP1"
GO:0007052,mitotic spindle organization,101,10,1.73,13,8.9e-6,8.9e-6,0.2863092693103997,"AURKB,BORA,DCTN2,GPSM2,KIF23,NDC80,PLK2,PRC1,PSRC1,RHOA"
GO:0060337,type I interferon signaling pathway,88,8,1.51,55,1.3e-4,1.3e-4,1,"EGR1,IFI27,IFI6,IFITM2,IFITM3,ISG15,OAS2,PSMB8"
GO:0016032,viral process,798,28,13.65,71,2.6e-4,2.6e-4,1,"ATP6V1H,BUB1,C1QBP,CCNA2,CD74,COPS7B,CTSB,IFI27,IFITM2,IFITM3,ISG15,ITGB6,KRT19,PSMA3,PSMB6,PSMB8,RANBP1,RHOA,RPL23,RPLP2,RPS21,RTN3,SLPI,SNAPIN,UBXN1,ULBP2,VAMP8,VPS28"
GO:0007094,mitotic spindle assembly checkpoint,34,5,0.58,72,2.6e-4,2.6e-4,1,"AURKB,BUB1,MAD2L2,NDC80,PSMG2"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,6,0.94,82,3.4e-4,3.4e-4,1,"NDUFA1,NDUFB2,NDUFB8,NDUFB9,NDUFS3,TIMMDC1"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,7,1.37,93,4.4e-4,4.4e-4,1,"AURKB,PSMA3,PSMB6,PSMB8,PSMD6,PSME2,PTTG1"
GO:0009150,purine ribonucleotide metabolic process,358,16,6.12,95,4.7e-4,4.7e-4,1,"ACOT9,CYC1,DBI,EIF6,ELOVL3,ENO2,HPRT1,NUPR1,PGAM1,PGM1,PPCS,RHOA,STOML2,SULT2B1,TECR,TPI1"
GO:0090023,positive regulation of neutrophil chemotaxis,22,4,0.38,97,4.8e-4,4.8e-4,1,"C1QBP,CD74,EDN1,IL23A"
GO:0043312,neutrophil degranulation,472,19,8.07,98,5.2e-4,5.2e-4,1,"AGPAT2,ANXA3,CCT8,CD14,CTSB,CTSH,FOLR3,FUCA1,GLA,GYG1,NPC2,PGAM1,PGM1,PLAUR,PSMD6,RAP1B,RHOA,SLPI,VAMP8"
GO:1904867,protein localization to Cajal body,10,3,0.17,101,5.4e-4,5.4e-4,1,"CCT7,CCT8,TCP1"
GO:1904851,positive regulation of establishment of protein localization to telomere,10,3,0.17,102,5.4e-4,5.4e-4,1,"CCT7,CCT8,TCP1"
GO:0051231,spindle elongation,10,3,0.17,103,5.4e-4,5.4e-4,1,"AURKB,KIF23,PRC1"
GO:0000727,double-strand break repair via break-induced replication,11,3,0.19,115,7.4e-4,7.4e-4,1,"MCM2,MCM3,MCM7"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,7,1.54,123,8.9e-4,8.9e-4,1,"AURKB,MIIP,PSMA3,PSMB6,PSMB8,PSMD6,PSME2"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,6,1.16,134,0.00107,0.00107,1,"PSMA3,PSMB6,PSMB8,PSMD6,PSME2,VAMP8"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,5,0.8,139,0.00121,0.00121,1,"NDUFA1,NDUFB2,NDUFB8,NDUFB9,NDUFS3"
GO:0046677,response to antibiotic,319,14,5.46,140,0.00124,0.00124,1,"ANXA1,APEX1,CCND1,CD14,EDN1,EGR1,EIF4EBP1,GPX1,HBA1,HBA2,ID3,PDCD10,RHOA,RPL23"
