GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,1.39,13,1.2e-6,1.2e-6,0.07720699397134374,"AURKB,CDC20,CDK1,PLK1,PSMA6,PSMB8,PSMD10,PSMD8,PSME2,UBE2C"
GO:0090307,mitotic spindle assembly,54,9,0.94,9,2.2e-5,3.5e-7,0.3699501794460221,"AURKB,BIRC5,CDC20,CHMP2A,HSPA1A,KIF23,KIFC1,PLK1,TPX2"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,12,2.77,39,2.3e-5,2.3e-5,0.3699501794460221,"HSPA1A,NFKBIA,PSMA6,PSMB8,PSMD10,PSMD8,PSME2,TMSB4X,TNF,TNFRSF12A,TNFRSF14,TNFRSF6B"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,8,1.18,40,2.3e-5,2.3e-5,0.3699501794460221,"B2M,NCF4,PSMA6,PSMB8,PSMD10,PSMD8,PSME2,VAMP8"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,7,0.96,45,4.5e-5,4.5e-5,0.579052454785078,"NDUFA11,NDUFA8,NDUFB5,NDUFS4,NDUFS8,NDUFV1,TIMM21"
GO:0038061,NIK/NF-kappaB signaling,178,12,3.1,49,6.8e-5,6.8e-5,0.7291771652849132,"EDN1,IL23A,LITAF,NFKBIA,PPP4C,PSMA6,PSMB8,PSMD10,PSMD8,PSME2,TMSB4X,TNF"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,6,0.82,56,1.6e-4,1.6e-4,1,"NDUFA11,NDUFA8,NDUFB5,NDUFS4,NDUFS8,NDUFV1"
GO:0000281,mitotic cytokinesis,71,7,1.24,61,2.3e-4,2.3e-4,1,"ANLN,CHMP2A,JTB,KIF23,NUSAP1,PLK1,STMN1"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,8,1.72,65,3.3e-4,3.3e-4,1,"CCNB2,CDKN2A,CDKN3,GADD45A,PKMYT1,PLK1,PSMD10,SERTAD1"
GO:0042026,protein refolding,39,5,0.68,78,5.5e-4,5.5e-4,1,"B2M,FKBP1A,HSPA1A,PPIB,PPIC"
