GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0032981,mitochondrial respiratory chain complex I assembly,55,11,0.93,9,1.6e-9,1.6e-9,1.0294265862845832e-4,"ECSIT,NDUFA11,NDUFA9,NDUFB10,NDUFB5,NDUFB7,NDUFS2,NDUFS5,NDUFS6,NDUFV1,OXA1L"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,10,0.79,12,4.7e-9,4.7e-9,1.5119702986054817e-4,"NDUFA11,NDUFA9,NDUFB10,NDUFB5,NDUFB7,NDUFS2,NDUFS5,NDUFS6,NDUFV1,PARK7"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,10,1.15,30,1.9e-7,1.9e-7,0.0036995017944602207,"B2M,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2,SEC22B"
GO:0070126,mitochondrial translational termination,87,11,1.47,32,2.3e-7,2.3e-7,0.0036995017944602207,"AURKAIP1,MRPL14,MRPL33,MRPL47,MRPL51,MRPL55,MRPL9,MRPS12,MRPS21,MRRF,OXA1L"
GO:0006521,regulation of cellular amino acid metabolic process,62,9,1.05,46,9e-7,9e-7,0.00986533811856059,"PARK7,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,1.35,47,9.2e-7,9.2e-7,0.00986533811856059,"ANAPC15,AURKB,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0070125,mitochondrial translational elongation,86,10,1.45,56,1.8e-6,1.8e-6,0.01654435585100223,"AURKAIP1,MRPL14,MRPL33,MRPL47,MRPL51,MRPL55,MRPL9,MRPS12,MRPS21,OXA1L"
GO:0090200,positive regulation of release of cytochrome c from mitochondria,28,6,0.47,66,6e-6,6e-6,0.04825437123208984,"BIK,BNIP3,FAM162A,PDCD5,PLAUR,PMAIP1"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,12,2.68,79,1.7e-5,1.7e-5,0.12152952754748551,"KRT18,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2,TNFRSF12A,TNFRSF13B,TNFSF9"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,9,1.52,84,2.1e-5,2.1e-5,0.13511223944985154,"AURKB,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,8,1.2,86,2.5e-5,2.5e-5,0.1462253673699692,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0043488,regulation of mRNA stability,170,12,2.87,87,3.2e-5,3.2e-5,0.1715710977140972,"APEX1,EXOSC4,HSPB1,MYD88,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,5,0.39,89,3.5e-5,3.5e-5,0.17322081980750195,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,8,1.26,92,3.8e-5,3.8e-5,0.17463486731613467,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0070498,interleukin-1-mediated signaling pathway,100,9,1.69,99,4.8e-5,4.8e-5,0.20588531725691664,"MYD88,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,81,8,1.37,103,6.6e-5,6.6e-5,0.26539904177649415,"CAPZA2,CAPZB,CLTA,CTSE,DCTN2,DCTN3,DYNLL1,SEC13"
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",16,4,0.27,116,1.2e-4,1.2e-4,0.45415878806672794,"COX5B,COX6B1,COX7B,COX8A"
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,93,8,1.57,121,1.7e-4,1.7e-4,0.6076476377374276,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0071456,cellular response to hypoxia,200,17,3.37,20,2.3e-4,5.1e-8,0.7788424830442571,"ANKRD1,BNIP3,EIF4EBP1,FAM162A,HILPDA,MYC,PGK1,PHB2,PMAIP1,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0006886,intracellular protein transport,1124,37,18.96,104,3.9e-4,7.1e-5,1,"ARF5,CIB1,CLTA,CTSA,CTTN,DYNLL1,DYNLRB1,EIF6,GSTK1,HSPB1,IFI27,JUP,M6PR,MAGOH,NUTF2,OXA1L,PARK7,PDCD10,PDCD5,PHB2,PMAIP1,PRNP,RAB32,ROMO1,RPL23,SDCBP,SEC13,SLC51B,SRP9,SSNA1,TMED4,TMED9,TOMM5,TXNIP,VPS28,VPS29,ZNF593"
GO:0002223,stimulatory C-type lectin receptor signaling pathway,108,8,1.82,147,4.9e-4,4.9e-4,1,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",108,8,1.82,148,4.9e-4,4.9e-4,1,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,83,7,1.4,149,5e-4,5e-4,1,"BIRC5,BIRC7,LAMTOR5,PARK7,PLAUR,PRDX5,TRIAP1"
GO:1903862,positive regulation of oxidative phosphorylation,10,3,0.17,150,5.2e-4,5.2e-4,1,"NUPR1,PARK7,PGK1"
GO:0038095,Fc-epsilon receptor signaling pathway,111,8,1.87,157,5.8e-4,5.8e-4,1,"PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,205,11,3.46,164,7.4e-4,7.4e-4,1,"CAPZA2,CAPZB,DCTN2,DCTN3,DYNLL1,SEC13,SEC22B,TMED4,TMED9,TRAPPC6A,YIF1A"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,9,2.45,170,8e-4,8e-4,1,"JUP,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0060670,branching involved in labyrinthine layer morphogenesis,12,3,0.2,175,0.00093000000000000005,0.00093000000000000005,1,"ADM,SPINT1,SPINT2"
GO:0030950,establishment or maintenance of actin cytoskeleton polarity,12,3,0.2,176,0.00093000000000000005,0.00093000000000000005,1,"RHOC,RND1,RND3"
GO:0043687,post-translational protein modification,354,15,5.97,179,0.00103,0.00103,1,"COPS6,CP,GPS1,PDIA6,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2,RCN1,SHISA5,UCHL3"
GO:0070301,cellular response to hydrogen peroxide,96,7,1.62,185,0.0012,0.0012,1,"APEX1,BNIP3,LCN2,PARK7,PCNA,PDCD10,SIGMAR1"
GO:0031100,animal organ regeneration,72,6,1.21,188,0.00134,0.00134,1,"ADM,CCND1,CLDN1,NNMT,PCNA,PGF"
GO:0007052,mitotic spindle organization,101,7,1.7,193,0.00161,0.00161,1,"AURKB,BIRC5,DCTN2,DRG1,PLK2,PRC1,SBDS"
GO:0043517,"positive regulation of DNA damage response, signal transduction by p53 class mediator",15,3,0.25,202,0.0018600000000000001,0.0018600000000000001,1,"ANKRD1,EEF1E1,PMAIP1"
GO:0006096,glycolytic process,108,7,1.82,210,0.00236,0.00236,1,"EIF6,ENO2,LDHA,NUPR1,PGK1,PGM1,SEC13"
GO:0090090,negative regulation of canonical Wnt signaling pathway,171,9,2.88,214,0.00251,0.00251,1,"MDK,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0030705,cytoskeleton-dependent intracellular transport,174,9,2.93,217,0.00282,0.00282,1,"DYNLL1,DYNLRB1,HSPB1,SOD1,SSNA1,TUBA1B,TUBA1C,TUBB,UXT"
GO:0070925,organelle assembly,770,24,12.99,218,0.00288,0.00288,1,"ACTR3,ANKRD1,AURKB,BIRC5,DCTN2,DCTN3,DRG1,DYNLL1,DYNLRB1,EIF6,GORASP2,GRB7,NUPR1,PLK2,RAB32,RPF2,SBDS,SDC4,SDCBP,SEC22B,SSNA1,TRAPPC6A,TUBB,VPS28"
GO:1901991,negative regulation of mitotic cell cycle phase transition,237,17,4,42,0.00298,5.9e-7,1,"ANAPC15,AURKB,CCND1,CDKN2A,PCNA,PLK2,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2,PSMG2,TPRA1,TRIAP1"
GO:0042981,regulation of apoptotic process,1517,50,25.58,61,0.0031,3e-6,1,"ACTN1,ADM,ANGPTL4,ANKRD1,APEX1,AURKB,BIK,BIRC5,BIRC7,BNIP3,CDKN2A,CIB1,CTTN,DAD1,EEF1E1,FAM162A,GADD45G,GDF15,HSPB1,ID1,IER3,KRT18,LAMTOR5,LDHA,MDK,MYC,MYD88,NLRP2,NUPR1,PARK7,PDCD10,PDCD5,PHB2,PLAUR,PLK2,PMAIP1,PPT1,PRDX5,PRNP,PSMG2,SIGMAR1,SNAI1,SOD1,TGM2,TMEM219,TNFRSF12A,TNFSF9,TRIAP1,TXNIP,ZNF622"
GO:2000774,positive regulation of cellular senescence,18,3,0.3,227,0.00321,0.00321,1,"B2M,CDKN2A,EEF1E1"
GO:0051782,negative regulation of cell division,18,3,0.3,228,0.00321,0.00321,1,"AURKB,MYC,TXNIP"
GO:0007568,aging,305,15,5.14,128,0.00331,2.2e-4,1,"ADM,APEX1,AURKB,B2M,CDKN2A,CLDN1,EEF1E1,GPX4,NDUFS6,P2RY1,PLK2,PRNP,ROMO1,SOD1,TPRA1"
GO:0050852,T cell receptor signaling pathway,179,9,3.02,232,0.00341,0.00341,1,"PRNP,PSMA6,PSMA7,PSMB1,PSMB5,PSMB9,PSMC1,PSMD8,PSME2"
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,181,9,3.05,236,0.00367,0.00367,1,"FKBP1A,MYD88,PLK2,RHOC,S100A4,SHISA5,TGM2,TMED4,TMEM9B"
GO:0042908,xenobiotic transport,19,3,0.32,238,0.00376,0.00376,1,"CLDN1,EBP,SLC2A1"
GO:0070584,mitochondrion morphogenesis,20,3,0.34,253,0.00437,0.00437,1,"NDUFS6,SLIRP,SSBP1"
GO:0051301,cell division,560,21,9.44,154,0.00452,5.6e-4,1,"ACTR3,ANAPC15,AURKB,BIRC5,CCND1,CIB1,CKS2,CLTA,DCTN3,MDK,MPLKIP,MYC,PGF,PLK2,PRC1,RHOC,TPRA1,TUBA1B,TUBA1C,TUBB,TXNIP"
GO:0051881,regulation of mitochondrial membrane potential,65,5,1.1,259,0.00477,0.00477,1,"BNIP3,CLIC1,PARK7,PMAIP1,SOD1"
GO:0007050,cell cycle arrest,225,10,3.79,262,0.00498,0.00498,1,"CCND1,CDKN2A,CDKN3,LAMTOR5,MYC,PCNA,PLK2,PRNP,RPL23,TRIAP1"
GO:0140112,extracellular vesicle biogenesis,21,3,0.35,263,0.00504,0.00504,1,"ARRDC1,SDC4,SDCBP"
GO:0070129,regulation of mitochondrial translation,21,3,0.35,264,0.00504,0.00504,1,"COA3,MALSU1,RPUSD3"
GO:0042273,ribosomal large subunit biogenesis,66,5,1.11,267,0.00509,0.00509,1,"EIF6,MALSU1,NHP2,RPF2,ZNF622"
GO:0098869,cellular oxidant detoxification,95,6,1.6,273,0.00542,0.00542,1,"GPX4,GSTK1,PARK7,PRDX4,PRDX5,SOD1"
GO:0000082,G1/S transition of mitotic cell cycle,266,11,4.49,276,0.00563,0.00563,1,"APEX1,CCND1,CDKN2A,CDKN3,EIF4EBP1,MCM3,MYC,PCNA,PLK2,PSME2,TRIAP1"
