GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0060337,type I interferon signaling pathway,88,11,1.48,24,2.5e-7,2.5e-7,0.010294265862845832,"BST2,EGR1,GBP2,IFI27,IFI6,ISG15,ISG20,MX1,OAS2,OASL,PSMB8"
GO:0051607,defense response to virus,228,17,3.83,29,3.2e-7,3.2e-7,0.010294265862845832,"APOBEC3B,APOBEC3C,APOBEC3G,BST2,CD40,CXCL10,DDIT4,IFI27,IFI6,IL23A,ISG15,ISG20,MX1,OAS2,OASL,RTP4,TRIM22"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,14,2.67,31,4.9e-7,4.9e-7,0.010508729734988453,"CARD16,CD40,LTB,NFKBIA,PSMB1,PSMB7,PSMB8,PSMB9,PSMC6,PSMD10,TMSB4X,TNF,TNFRSF11B,TNFRSF12A"
GO:0045071,negative regulation of viral genome replication,55,8,0.92,40,3.5e-6,3.5e-6,0.056296766437438146,"APOBEC3C,APOBEC3G,BST2,ISG15,ISG20,MX1,OASL,TNF"
GO:0030593,neutrophil chemotaxis,100,10,1.68,44,7e-6,7e-6,0.09007482629990103,"CCL2,CCL20,CD74,CXCL1,CXCL10,CXCL11,CXCL3,EDN2,IL23A,LGALS3"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,8,1.14,54,1.8e-5,1.8e-5,0.19301748492835938,"PSMB1,PSMB7,PSMB8,PSMB9,PSMC6,PSMD10,TAP1,VAMP8"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,5,0.39,61,3.4e-5,3.4e-5,0.31250449940781994,"KEAP1,PSMB1,PSMB7,PSMB8,PSMB9"
GO:0090090,negative regulation of canonical Wnt signaling pathway,171,11,2.87,82,1.5e-4,1.5e-4,1,"CAV1,CTHRC1,EGR1,KLHL12,MAD2L2,PSMB1,PSMB7,PSMB8,PSMB9,PSMC6,PSMD10"
GO:0071222,cellular response to lipopolysaccharide,201,12,3.38,83,1.6e-4,1.6e-4,1,"ASS1,CARD16,CCL2,CMPK2,CXCL1,CXCL10,CXCL11,CXCL3,ICAM1,NFKBIA,NLRP7,TNF"
GO:0042994,cytoplasmic sequestering of transcription factor,17,4,0.29,84,1.6e-4,1.6e-4,1,"KEAP1,NFKBIA,PSMD10,TMSB4X"
GO:0038061,NIK/NF-kappaB signaling,178,11,2.99,90,2.2e-4,2.2e-4,1,"IL23A,NFKBIA,PSMB1,PSMB7,PSMB8,PSMB9,PSMC6,PSMD10,PTP4A3,TMSB4X,TNF"
GO:0060333,interferon-gamma-mediated signaling pathway,73,7,1.23,91,2.2e-4,2.2e-4,1,"GBP2,ICAM1,IFI30,MT2A,OAS2,OASL,TRIM22"
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,181,11,3.04,93,2.5e-4,2.5e-4,1,"BST2,CARD16,CD40,CD74,LGALS1,S100A4,TFG,TNF,TRIM22,UBD,WLS"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,7,1.26,95,2.6e-4,2.6e-4,1,"EGR1,PSMB1,PSMB7,PSMB8,PSMB9,PSMC6,PSMD10"
GO:0070498,interleukin-1-mediated signaling pathway,100,8,1.68,97,2.8e-4,2.8e-4,1,"EGR1,NFKBIA,PSMB1,PSMB7,PSMB8,PSMB9,PSMC6,PSMD10"
