GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0051301,cell division,560,45,13.54,9,1.4e-12,1.4e-12,9.007482629990104e-8,"AURKB,BIRC5,BORA,BUB1,CCNA2,CCNB1,CCNB2,CCNE2,CDC20,CDCA3,CDCA5,CDCA8,CDK1,CDK7,CENPW,CKS2,DCTN3,FAM83D,GPSM2,HAUS1,HAUS4,HAUS8,KIF20A,KIF23,KIF2C,MAD2L1,MAD2L2,NDC80,NUP37,NUSAP1,OIP5,PGF,PLK1,PLK2,PRC1,PSRC1,PTTG1,REEP4,SPC24,TACC3,TPX2,UBE2C,USP39,ZNF830,ZWINT"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,13,2.39,63,7.5e-7,7.5e-7,0.019301748492835936,"CCNA2,CCNB1,CCNB2,CCNE2,CDK7,CDKN2D,CDKN3,CKS2,GTPBP4,PKMYT1,PLK1,PSRC1,SERTAD1"
GO:0070125,mitochondrial translational elongation,86,12,2.08,70,1e-6,1e-6,0.019301748492835936,"ERAL1,MRPL14,MRPL32,MRPL37,MRPL39,MRPL45,MRPL50,MRPL51,MRPL9,MRPS15,MRPS26,MRPS34"
GO:0070126,mitochondrial translational termination,87,12,2.1,75,1.2e-6,1.2e-6,0.019301748492835936,"ERAL1,MRPL14,MRPL32,MRPL37,MRPL39,MRPL45,MRPL50,MRPL51,MRPL9,MRPS15,MRPS26,MRPS34"
GO:0000727,double-strand break repair via break-induced replication,11,5,0.27,86,3.3e-6,3.3e-6,0.04246384668423906,"CDC45,GINS2,MCM3,MCM5,MCM7"
GO:0033260,nuclear DNA replication,59,13,1.43,20,8.4e-6,1.2e-9,0.09007482629990103,"CDC45,FEN1,GMNN,MCM3,MCM5,MCM7,PCNA,POLE4,PRIM1,RFC4,RPA2,SLBP,ZNF830"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,1.93,104,2.2e-5,2.2e-5,0.20016628066644673,"AURKB,CCNB1,CDC20,CDK1,MAD2L1,PLK1,PSMB3,PSMD14,PTTG1,UBE2C"
GO:0006270,DNA replication initiation,37,7,0.89,106,2.5e-5,2.5e-5,0.20016628066644673,"CCNE2,CDC45,MCM3,MCM5,MCM7,POLE4,PRIM1"
GO:0006364,rRNA processing,199,16,4.81,108,2.8e-5,2.8e-5,0.20016628066644673,"BYSL,DDX49,EIF4A3,EMG1,EXOSC1,EXOSC5,GTPBP4,IMP4,NOB1,NOC4L,NOP2,POP5,POP7,RPP40,WDR74,ZNHIT3"
GO:0032201,telomere maintenance via semi-conservative replication,27,6,0.65,113,3.7e-5,3.7e-5,0.2227124826096454,"FEN1,PCNA,POLE4,PRIM1,RFC4,RPA2"
GO:0006271,DNA strand elongation involved in DNA replication,17,5,0.41,115,3.9e-5,3.9e-5,0.2227124826096454,"GINS2,MCM3,MCM7,PCNA,RFC4"
GO:0000387,spliceosomal snRNP assembly,40,7,0.97,118,4.3e-5,4.3e-5,0.2227124826096454,"GEMIN2,GEMIN6,RNU6ATAC,SNRPB,SNRPC,SNRPD2,SNRPG"
GO:0010389,regulation of G2/M transition of mitotic cell cycle,192,18,4.64,69,4.5e-5,1e-6,0.2227124826096454,"AURKB,CCNB1,CDK1,DCTN3,FHL1,HAUS1,HAUS4,HAUS8,HSPA2,PLK1,PSMB3,PSMD14,RAD51C,TPX2,TUBA4A,TUBB4B,TUBG1,ZNF830"
GO:0006283,transcription-coupled nucleotide-excision repair,73,9,1.77,125,6.4e-5,6.4e-5,0.29412188179559523,"CDK7,COPS3,COPS4,PCNA,POLR2G,POLR2H,RFC4,RPA2,ZNF830"
GO:0007094,mitotic spindle assembly checkpoint,34,8,0.82,71,9e-5,1.1e-6,0.3739713770486962,"AURKB,BUB1,CCNB1,CDC20,MAD2L1,MAD2L2,NDC80,PLK1"
