GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,17,2.06,10,1.7e-11,1.7e-11,7.399003588920442e-7,"AURKB,CCNB1,CDC20,CDC26,CDK1,FBXO5,MAD2L1,PLK1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2,PTTG1,UBE2C"
GO:0051301,cell division,560,47,14.45,9,2.3e-11,9.7e-13,7.399003588920442e-7,"ACTR3,ANLN,AURKB,BIRC5,CCNA1,CCNB1,CCNB2,CCND1,CCNG1,CDC123,CDC20,CDC26,CDCA3,CDCA5,CDK1,CDK2AP2,CENPW,CKS1B,CKS2,FAM83D,FBXO5,IGF2,KATNA1,KIF23,KIFC1,MAD2L1,MITD1,MYC,NEDD9,NSMCE2,NUSAP1,PLK1,PLK2,PMF1,PRC1,PTTG1,RUVBL1,STMN1,TOP2A,TPRA1,TPX2,TUBA1A,TUBA1B,TUBB,TXNIP,UBE2C,ZWINT"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,14,3.74,69,2.4e-5,2.4e-5,0.5147132931422916,"CAV1,GPRC5B,GSKIP,ILK,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2,RSPO3,RUVBL1,WLS"
GO:0090307,mitotic spindle assembly,54,8,1.39,98,6.8e-5,6.8e-5,0.6514340116332128,"AAAS,AURKB,BIRC5,CDC20,KIF23,KIFC1,PLK1,TPX2"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,13,2.55,38,7.1e-5,1.6e-6,0.6514340116332128,"CCNA1,CCNB1,CCNB2,CCND1,CCNG1,CCNH,CDKN3,CKS1B,CKS2,GADD45A,PKMYT1,PLK1,SERTAD1"
GO:0070125,mitochondrial translational elongation,86,10,2.22,101,7.3e-5,7.3e-5,0.6514340116332128,"MRPL16,MRPL18,MRPL24,MRPL39,MRPL41,MRPL50,MRPL51,MRPL9,MRPS26,MRPS9"
GO:0070126,mitochondrial translational termination,87,10,2.25,103,8e-5,8e-5,0.6514340116332128,"MRPL16,MRPL18,MRPL24,MRPL39,MRPL41,MRPL50,MRPL51,MRPL9,MRPS26,MRPS9"
GO:1903862,positive regulation of oxidative phosphorylation,10,4,0.26,107,8.1e-5,8.1e-5,0.6514340116332128,"CCNB1,CDK1,NUPR1,PGK1"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,10,2.32,117,1.1e-4,1.1e-4,0.7863675311896122,"AURKB,CDK1,FHL1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2"
GO:0007077,mitotic nuclear envelope disassembly,12,4,0.31,130,1.8e-4,1.8e-4,1,"CCNB1,CCNB2,CDK1,PLK1"
GO:0006521,regulation of cellular amino acid metabolic process,62,8,1.6,131,1.8e-4,1.8e-4,1,"ODC1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2"
GO:0046718,viral entry into host cell,117,11,3.02,139,2.2e-4,2.2e-4,1,"CAV1,CD81,CDK1,CLDN1,CLDN6,CXCR4,ICAM1,LGALS1,PTX3,SLC1A5,VAMP8"
GO:0045840,positive regulation of mitotic nuclear division,50,7,1.29,146,2.8e-4,2.8e-4,1,"CDCA5,EDN1,IGF2,NSMCE2,NUSAP1,PHB2,UBE2C"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,8,1.75,158,3.5e-4,3.5e-4,1,"PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2,VAMP8"
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",54,7,1.39,173,4.5e-4,4.5e-4,1,"BTG2,CCNB1,CDK1,GADD45A,PCNA,PLK2,TRIAP1"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,8,1.83,175,4.7e-4,4.7e-4,1,"METTL3,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2"
GO:0006353,"DNA-templated transcription, termination",72,8,1.86,181,5.2e-4,5.2e-4,1,"CCNH,CLP1,CSTF3,POLR1C,POLR2H,PRMT5,SLBP,SMN1"
GO:0071548,response to dexamethasone,40,6,1.03,183,5.2e-4,5.2e-4,1,"ASS1,CLDN1,DDIT4,EDN1,ICAM1,PCNA"
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,27,5,0.7,191,5.6e-4,5.6e-4,1,"CCNA1,FBXO5,ID2,PCNA,TYMS"
GO:0007569,cell aging,111,10,2.86,192,6e-4,6e-4,1,"CDK1,EEF1E1,FBXO5,HRAS,ICAM1,ID2,ILK,NSMCE2,PLK2,SOD1"
GO:0017144,drug metabolic process,549,31,14.17,79,6.4e-4,4e-5,1,"ADM,ADSL,AKR1B1,ASNS,ASS1,CAV1,CBS,CD320,CKB,CMAS,CYP4B1,EDN1,ESD,ETHE1,HP,HPRT1,ICAM1,MTHFD2,PEMT,PHGDH,PRDX3,PRSS1,PSAT1,PTX3,PYCR1,QDPR,SDHB,SOD1,TKTL1,TNF,TYMS"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,8,1.94,200,6.9e-4,6.9e-4,1,"EGLN3,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2"
GO:0038061,NIK/NF-kappaB signaling,178,13,4.59,203,7.4e-4,7.4e-4,1,"EDN1,IL23A,ILK,NFKBIA,PPP4C,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2,TNF"
GO:0009200,deoxyribonucleoside triphosphate metabolic process,17,4,0.44,205,8e-4,8e-4,1,"DCTPP1,ITPA,NUDT1,TYMS"
GO:0006271,DNA strand elongation involved in DNA replication,17,4,0.44,206,8e-4,8e-4,1,"GINS2,MCM3,MCM7,PCNA"
GO:0097421,liver regeneration,30,5,0.77,213,9.4e-4,9.4e-4,1,"CCND1,CLDN1,PCNA,PRMT5,TYMS"
GO:0006974,cellular response to DNA damage stimulus,784,46,20.23,27,9.5e-4,1.7e-7,1,"ACTL6A,BTG2,CCNB1,CCND1,CCNH,CDCA5,CDK1,CDKN2AIP,COPS3,COPS4,DDIT4,EEF1E1,EGLN3,FBXO5,FEN1,GADD45A,GINS2,HMGB2,HMGN1,IER3,MCM3,MCM7,METTL3,MRPS26,MRPS9,MYC,NSMCE2,NUDT1,NUDT16L1,NUPR1,PCNA,PLK1,PLK2,PMAIP1,POLR2H,PPP4C,PTTG1,RNASEH2A,RPA2,RUVBL1,TAF9,TNF,TOP2A,TRIAP1,UBE2T,UNG"
GO:0009060,aerobic respiration,79,8,2.04,214,9.7e-4,9.7e-4,1,"ADSL,BNIP3,MDH2,PDHB,SDHB,UQCRC1,UQCRC2,UQCRH"
GO:0043066,negative regulation of apoptotic process,870,38,22.45,217,0.00109,0.00109,1,"AKR1B1,ANXA5,ASNS,AURKB,BIRC5,BNIP3,BTG2,CAV1,CCL2,CDK1,DHCR24,EDN1,HDAC1,HMGB2,HRAS,ICAM1,ID1,IER3,ILK,MAD2L1,MTRNR2L2,MYC,NFKBIA,NUPR1,PHB2,PLK1,PLK2,PPT1,PRDX3,PRNP,SOD1,SOD2,TAF9,TNF,TRAP1,TRIAP1,UNG,ZFAND6"
GO:0030261,chromosome condensation,31,5,0.8,218,0.00109,0.00109,1,"CCNB1,CDCA5,CDK1,NUSAP1,TOP2A"
GO:0055114,oxidation-reduction process,948,50,24.47,35,0.00111,1.2e-6,1,"ADSL,AKR1B1,ALDH9A1,APOA1,BLVRA,BNIP3,CBS,CCNB1,CDK1,CP,CYB5A,CYP4B1,DHCR24,DHRS7,ECH1,ECSIT,EGLN3,ETHE1,GCDH,GPX7,HSD17B11,IGF2,IMPDH2,LDHB,MDH2,MTHFD2,MYC,NDUFA1,NDUFAF2,NDUFB6,NDUFB7,NDUFB8,PDHB,PGAM1,PGK1,PHGDH,PHLDA2,PRDX3,PYCR1,QDPR,SCCPDH,SDHB,SELENBP1,SOD1,SOD2,TP53I3,TRAP1,UQCRC1,UQCRC2,UQCRH"
GO:0030593,neutrophil chemotaxis,100,9,2.58,219,0.00112,0.00112,1,"CCL2,CCL20,CXCL1,CXCL10,CXCL2,CXCL3,EDN1,IL23A,SAA1"
GO:0000082,G1/S transition of mitotic cell cycle,266,24,6.86,25,0.00116,1.1e-7,1,"ADAMTS1,BTG2,CCL2,CCNA1,CCNB1,CCND1,CCNH,CDK1,CDK2AP2,CDKN3,FBXO5,FHL1,GADD45A,GMNN,ID2,MCM3,MCM7,MYC,PCNA,PLK2,POLE4,RPA2,TRIAP1,TYMS"
GO:0007096,regulation of exit from mitosis,19,4,0.49,227,0.00125,0.00125,1,"ANLN,CDCA5,PHB2,UBE2C"
GO:0006953,acute-phase response,47,6,1.21,228,0.00125,0.00125,1,"ASS1,FN1,HP,SAA1,SERPINA3,TNF"
GO:0070098,chemokine-mediated signaling pathway,83,8,2.14,231,0.00134,0.00134,1,"CCL2,CCL20,CXCL1,CXCL10,CXCL2,CXCL3,CXCR4,EDN1"
GO:0002576,platelet degranulation,124,10,3.2,233,0.00141,0.00141,1,"ACTN1,ANXA5,APOA1,FN1,IGF2,RARRES2,SCCPDH,SERPINA3,SOD1,SRGN"
GO:0006336,DNA replication-independent nucleosome assembly,33,5,0.85,236,0.00146,0.00146,1,"ASF1B,CENPM,CENPW,HAT1,RUVBL1"
GO:0007050,cell cycle arrest,225,19,5.81,52,0.00147,6.3e-6,1,"BTG2,CCNB1,CCND1,CDC123,CDK1,CDKN3,CGRRF1,DHCR24,GADD45A,HRAS,ID2,ILK,LAMTOR1,LAMTOR2,MYC,PCNA,PLK2,PRNP,TRIAP1"
GO:0043200,response to amino acid,105,9,2.71,243,0.00158,0.00158,1,"ASNS,ASS1,EDN1,ICAM1,LAMTOR1,LAMTOR2,PCNA,PEMT,TNF"
GO:0016579,protein deubiquitination,267,16,6.89,246,0.00161,0.00161,1,"ACTL6A,CCNA1,CDC20,CDK1,MYC,NFKBIA,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2,RCE1,RUVBL1,UCHL1"
GO:0007094,mitotic spindle assembly checkpoint,34,5,0.88,248,0.00168,0.00168,1,"AURKB,CCNB1,CDC20,MAD2L1,PLK1"
GO:0051231,spindle elongation,10,3,0.26,256,0.00179,0.00179,1,"AURKB,KIF23,PRC1"
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",108,9,2.79,259,0.00192,0.00192,1,"CTHRC1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC6,PSMD2,RSPO3"
GO:0007062,sister chromatid cohesion,52,6,1.34,268,0.00213,0.00213,1,"CDC20,CDCA5,FEN1,NSMCE2,PHB2,PLK1"
GO:0034502,protein localization to chromosome,71,7,1.83,276,0.00233,0.00233,1,"AURKB,CCT3,CDCA5,CDK1,DKC1,PLK1,RPA2"
GO:0000727,double-strand break repair via break-induced replication,11,3,0.28,278,0.00241,0.00241,1,"GINS2,MCM3,MCM7"
GO:0001682,tRNA 5'-leader removal,11,3,0.28,279,0.00241,0.00241,1,"POP7,RPP21,RPP40"
GO:0006563,L-serine metabolic process,11,3,0.28,280,0.00241,0.00241,1,"CBS,PHGDH,PSAT1"
GO:0035690,cellular response to drug,412,21,10.63,283,0.00247,0.00247,1,"ASS1,BNIP3,CDK1,CXCR4,DDIT4,EDN1,ICAM1,ID1,MYC,NME1,PCNA,PRMT5,PRNP,PYCR1,QDPR,RGS10,SIGMAR1,SOD1,TNF,TRAP1,VIM"
GO:0032781,positive regulation of ATPase activity,54,6,1.39,286,0.00259,0.00259,1,"AHSA1,ATP1B3,DNAJC9,DYNLL1,PFN2,TPM1"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,4,0.59,287,0.00262,0.00262,1,"PSMA4,PSMA6,PSMB5,PSMB7"
