GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,17,3.85,1,3.2e-7,3.2e-7,0.020588531725691663,"CARD16,CD40,CD70,GPS2,ILK,NFKBIA,PSMB9,PSMD14,PSMD6,PSME2,TMSB4X,TNF,TNFRSF12A,TNFRSF14,TNFRSF18,TNFRSF6B,TRADD"
GO:0036499,PERK-mediated unfolded protein response,20,6,0.48,2,5.6e-6,5.6e-6,0.18014965259980206,"AGR2,ASNS,ATF3,CCL2,DDIT3,PPP1R15A"
GO:0046459,short-chain fatty acid metabolic process,16,5,0.39,6,2.8e-5,2.8e-5,0.6004988419993402,"ACOT4,OXSM,PCK2,PHYH,THNSL2"
GO:0036295,cellular response to increased oxygen levels,14,4,0.34,12,2.8e-4,2.8e-4,1,"ATP6AP1,ATP6V0D1,CAV1,TMEM199"
GO:0010955,negative regulation of protein processing,32,5,0.77,28,9.5e-4,9.5e-4,1,"CARD16,CHAC1,NLRP7,SERPINE2,TMEM98"
GO:0097193,intrinsic apoptotic signaling pathway,272,16,6.58,32,0.001,0.001,1,"ANKRD2,ARL6IP5,CAV1,CDKN2D,CHAC1,DDIT3,DDIT4,HRAS,IFI6,PLAUR,PLEKHF1,PPP1R15A,SERINC3,SNAI2,TAF9,TNF"
GO:0070125,mitochondrial translational elongation,86,8,2.08,33,0.00112,0.00112,1,"MRPL18,MRPL36,MRPL48,MRPL50,MRPS24,MRPS34,MRPS5,MRPS9"
GO:1903524,positive regulation of blood circulation,67,7,1.62,34,0.00115,0.00115,1,"ADM,AVPR2,CAV1,EDN2,GJA5,NMU,PTGER2"
GO:0070126,mitochondrial translational termination,87,8,2.1,36,0.00121,0.00121,1,"MRPL18,MRPL36,MRPL48,MRPL50,MRPS24,MRPS34,MRPS5,MRPS9"
GO:0042989,sequestering of actin monomers,10,3,0.24,38,0.00148,0.00148,1,"GSN,TMSB15B,TMSB4X"
GO:0018208,peptidyl-proline modification,52,6,1.26,39,0.00153,0.00153,1,"AIP,EGLN3,NTMT1,P4HTM,PPIB,PPIL1"
GO:0045851,pH reduction,53,6,1.28,40,0.0017,0.0017,1,"ATP6AP1,ATP6V0D1,CCKBR,RAB20,RAB39A,TMEM199"
GO:0008535,respiratory chain complex IV assembly,22,4,0.53,41,0.00175,0.00175,1,"COA3,COA6,SCO1,TIMM21"
GO:0035809,regulation of urine volume,22,4,0.53,42,0.00175,0.00175,1,"ADM,AVPR2,HYAL2,NPPB"
