GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0070125,mitochondrial translational elongation,86,11,2.18,18,1.1e-5,1.1e-5,0.2573566465711458,"MRPL16,MRPL18,MRPL24,MRPL39,MRPL41,MRPL50,MRPL51,MRPL9,MRPS18B,MRPS26,MRPS9"
GO:0043312,neutrophil degranulation,472,29,11.98,19,1.1e-5,1.1e-5,0.2573566465711458,"ASAH1,CDA,CEACAM6,CST3,CTSH,CYSTM1,DYNLL1,HP,HSPA6,IMPDH2,LAMTOR1,LAMTOR2,LCN2,LGALS3,MVP,PGAM1,PGRMC1,PSMB7,QSOX1,S100A8,S100A9,S100P,SERPINA1,SERPINA3,SLPI,TCN1,TMBIM1,TYROBP,VAMP8"
GO:0070126,mitochondrial translational termination,87,11,2.21,20,1.2e-5,1.2e-5,0.2573566465711458,"MRPL16,MRPL18,MRPL24,MRPL39,MRPL41,MRPL50,MRPL51,MRPL9,MRPS18B,MRPS26,MRPS9"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,6,0.58,29,1.8e-5,1.8e-5,0.289526227392539,"PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9"
GO:0006521,regulation of cellular amino acid metabolic process,62,9,1.57,34,2.5e-5,2.5e-5,0.32169580821393223,"COMT,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,9,1.73,42,5.3e-5,5.3e-5,0.568329261177947,"PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6,VAMP8"
GO:0017144,drug metabolic process,549,30,13.94,50,7.2e-5,7.2e-5,0.6617742340400893,"ACP5,ADM,ADSL,AGT,ASNS,ASS1,CBS,CLU,CMAS,COMT,CTSH,CYP3A5,CYP4B1,CYP4F12,DHRS9,ESD,ETHE1,HP,HPRT1,ICAM1,MTHFD2,PRDX3,PRSS1,PYCR1,QDPR,QPRT,SDHB,SOD1,TCN1,TKTL1"
GO:0002223,stimulatory C-type lectin receptor signaling pathway,108,11,2.74,58,9.4e-5,9.4e-5,0.7559851493027407,"HRAS,MUC16,MUC4,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,9,1.9,62,1.1e-4,1.1e-4,0.7863675311896122,"EGLN3,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0055114,oxidation-reduction process,948,53,24.07,9,1.5e-4,5.2e-8,0.9650874246417966,"ADSL,ALDH9A1,BNIP3,C15orf48,CBS,CYB5A,CYP3A5,CYP4B1,CYP4F12,CYP4F3,DHCR24,DHRS3,DHRS7,DHRS9,ECH1,ECSIT,EGLN3,ETHE1,GCDH,GPX7,HMOX1,HSD17B11,IFI30,IGF2,IMPDH2,MDH2,MTHFD2,NDUFA1,NDUFAF2,NDUFB6,NDUFB7,NDUFB8,PDHB,PDK4,PGAM1,PGK1,PHLDA2,PRDX3,PTGES,PYCR1,QDPR,QSOX1,SCCPDH,SDHB,SELENBP1,SH3BGRL3,SOD1,SRD5A2,TP53I3,TRAP1,UQCRC1,UQCRC2,UQCRH"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,9,2.03,74,1.9e-4,1.9e-4,1,"CDC26,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0002576,platelet degranulation,124,11,3.15,84,3.2e-4,3.2e-4,1,"ANXA5,CLU,FN1,IGF2,QSOX1,RARRES2,SCCPDH,SERPINA1,SERPINA3,SOD1,SRGN"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,12,3.68,86,3.3e-4,3.3e-4,1,"GPRC5B,GSKIP,ILK,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6,SCEL"
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,54,7,1.37,100,4.1e-4,4.1e-4,1,"NUPR1,PLEKHF1,PMAIP1,S100A8,S100A9,SLC9A3R1,SOD1"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,8,1.8,103,4.2e-4,4.2e-4,1,"PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0045087,innate immune response,796,48,20.21,7,4.3e-4,2.4e-8,1,"ACTR3,APOBEC3A,APOBEC3C,ASS1,C1S,CCL20,CFB,CFI,CLU,DEFB1,DUSP10,ECSIT,HRAS,ICAM1,IFI30,IFI35,IFI6,IFIT2,IFITM3,IL23A,ISG15,KRT16,LCN2,LGALS3,LGALS9,MMP12,MUC16,MUC4,OAS1,OAS2,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6,RARRES2,RPL39,S100A8,S100A9,SAA1,SLPI,TNFRSF14,TRIM29,TYROBP,UBD"
GO:0016114,terpenoid biosynthetic process,15,4,0.38,104,4.5e-4,4.5e-4,1,"CRABP2,DHRS9,FDPS,RBP1"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,9,2.28,106,4.6e-4,4.6e-4,1,"FHL1,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,93,9,2.36,116,5.9e-4,5.9e-4,1,"NCCRP1,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0050852,T cell receptor signaling pathway,179,13,4.54,124,6.7e-4,6.7e-4,1,"CD81,HRAS,LGALS3,PRNP,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6,VTCN1"
GO:0051607,defense response to virus,228,15,5.79,127,7.5e-4,7.5e-4,1,"APOBEC3A,APOBEC3C,BNIP3,CXCL10,DDIT4,IFI6,IFIT2,IFITM3,IL23A,ISG15,MMP12,OAS1,OAS2,PMAIP1,RTP4"
GO:0009060,aerobic respiration,79,8,2.01,133,8.7e-4,8.7e-4,1,"ADSL,BNIP3,MDH2,PDHB,SDHB,UQCRC1,UQCRC2,UQCRH"
GO:0070498,interleukin-1-mediated signaling pathway,100,9,2.54,146,0.001,0.001,1,"IL1RN,PSMA4,PSMA6,PSMB10,PSMB5,PSMB7,PSMB9,PSMC1,PSMC6"
GO:0006953,acute-phase response,47,6,1.19,156,0.00115,0.00115,1,"ASS1,FN1,HP,SAA1,SERPINA1,SERPINA3"
GO:0030277,maintenance of gastrointestinal epithelium,19,4,0.48,158,0.00117,0.00117,1,"MUC4,SERPINA3,TFF1,TFF2"
GO:0019730,antimicrobial humoral response,105,9,2.67,171,0.00141,0.00141,1,"CLU,CXCL10,DEFB1,LCN2,RARRES2,RPL39,S100A8,S100A9,SLPI"
GO:0034103,regulation of tissue remodeling,86,8,2.18,175,0.00152,0.00152,1,"AGT,CA2,CST3,GPNMB,IL23A,PDK4,TMBIM1,TNFRSF11B"
GO:0043097,pyrimidine nucleoside salvage,10,3,0.25,185,0.00171,0.00171,1,"CDA,TK1,TYMP"
