GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0060337,type I interferon signaling pathway,88,22,2.05,3,4.9e-17,4.9e-17,2.0266835917477732e-12,"BST2,GBP2,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,ISG15,ISG20,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PSMB8,RSAD2,STAT1"
GO:0051607,defense response to virus,228,34,5.31,1,6.3e-17,4.5e-18,2.0266835917477732e-12,"APOBEC3C,BNIP3,BST2,CARD9,DDIT4,DHX58,GBP1,HERC5,IFI27,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,ISG15,ISG20,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,POLR3K,PYCARD,RSAD2,RTP4,STAT1,TRIM11,TRIM22,TRIM34"
GO:0045071,negative regulation of viral genome replication,55,12,1.28,14,3.8e-9,3.8e-9,8.149627141419618e-5,"APOBEC3C,BST2,IFIT1,IFITM1,IFITM3,ISG15,ISG20,MX1,OAS1,OAS3,OASL,RSAD2"
GO:0060333,interferon-gamma-mediated signaling pathway,73,12,1.7,24,1.1e-7,1.1e-7,0.0017693269451766274,"GBP1,GBP2,MT2A,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,STAT1,TRIM22,TRIM34"
GO:0032069,regulation of nuclease activity,22,7,0.51,29,4.4e-7,4.4e-7,0.0056618462245652075,"HMGB2,HSPA1A,OAS1,OAS2,OAS3,OASL,PCNA"
GO:0035455,response to interferon-alpha,20,6,0.47,42,4.5e-6,4.5e-6,0.048254371232089845,"BST2,IFIT2,IFIT3,IFITM1,IFITM3,MX2"
GO:0032480,negative regulation of type I interferon production,43,8,1,44,5.7e-6,5.7e-6,0.052390460194840394,"DHX58,HERC5,IFIH1,ISG15,NLRC5,PYCARD,TRAIP,UBE2L6"
GO:0071294,cellular response to zinc ion,22,6,0.51,49,8.3e-6,8.3e-6,0.06675188020439095,"HVCN1,MT1F,MT1G,MT1M,MT2A,TSPO"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,1.86,57,1.6e-5,1.6e-5,0.11438073180939813,"CDC20,CDK1,MAD2L1,PSMB1,PSMB10,PSMB8,PSMB9,PSMD14,PSME2,UBE2C"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,19,3.7,15,2.8e-5,5.6e-9,0.18014965259980206,"CASP1,CASP4,CHUK,EDARADD,HSPA1A,HSPA1B,KRT18,KRT8,NFKBIA,PSMB1,PSMB10,PSMB8,PSMB9,PSMD14,PSME2,PYCARD,STAT1,TRADD,TRAIP"
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,54,8,1.26,68,3.3e-5,3.3e-5,0.19301748492835935,"CASP1,CASP4,CHUK,HSPA1A,HSPA1B,PYCARD,TRADD,TRAIP"
GO:0045648,positive regulation of erythrocyte differentiation,30,6,0.7,74,5.7e-5,5.7e-5,0.3056110178032357,"GATA2,HMGB2,HSPA1A,HSPA1B,ISG15,STAT1"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,8,1.58,95,1.8e-4,1.8e-4,0.8731743365806733,"CHUK,PSMB1,PSMB10,PSMB8,PSMB9,PSMD14,PSME2,TAP1"
GO:0031397,negative regulation of protein ubiquitination,69,8,1.61,101,1.9e-4,1.9e-4,0.8731743365806733,"CAV1,HSPA1A,HSPA1B,ISG15,MAD2L1,PINX1,PRR7,TSPO"
GO:0010273,detoxification of copper ion,14,4,0.33,105,2.4e-4,2.4e-4,0.9650874246417968,"MT1F,MT1G,MT1M,MT2A"
GO:0071280,cellular response to copper ion,25,5,0.58,107,2.4e-4,2.4e-4,0.9650874246417968,"MAP1LC3A,MT1F,MT1G,MT1M,MT2A"
GO:0016032,viral process,798,45,18.58,19,2.6e-4,3.7e-8,0.9840107074779104,"APOBEC3C,BIN1,BNIP3,BST2,BUB1,CAV1,CCDC86,CDK1,CFH,DHX58,HSPA1A,HSPA1B,HYAL3,IFI27,IFIH1,IFIT1,IFITM1,IFITM3,ISG15,ISG20,KPNA2,KRT18,KRT19,KRT7,KRT8,MX1,NFKBIA,NRP2,OAS1,OAS3,OASL,PCNA,PDGFRA,PSMB1,PSMB10,PSMB8,PSMB9,RPL21,RSAD2,SP110,STAT1,TAP1,TRIM11,TRIM22,ULBP2"
GO:0006396,RNA processing,1129,44,26.29,130,5.4e-4,5.4e-4,1,"CLNS1A,EXOSC7,HABP4,HENMT1,HSPA1A,ISG20,LARP6,LGALS3,LSM10,MPHOSPH6,MRM1,NAF1,PIH1D2,POLR3K,PPIL1,RNF113A,RPF1,RPPH1,SCARNA2,SCARNA21,SNORA10,SNORA18,SNORA25,SNORA28,SNORA31,SNORA33,SNORA40,SNORA51,SNORA53,SNORA62,SNORA64,SNORA70G,SNORA8,SNORA84,SNORD15A,SNORD15B,SNORD26,SNORD28,SNORD29,SNORD59B,SNORD76,SNORD8,SNORD83B,SRPK3"
GO:0001961,positive regulation of cytokine-mediated signaling pathway,49,6,1.14,140,9.2e-4,9.2e-4,1,"CASP1,CASP4,HSPA1A,HSPA1B,NLRC5,PARP9"
GO:0034655,nucleobase-containing compound catabolic process,513,24,11.95,146,9.9e-4,9.9e-4,1,"APOBEC3C,BTG2,ENTPD5,EXOSC7,GPX1,HDDC3,HMGB2,HSPA1A,HSPA1B,ISG20,NAF1,NEIL2,NTHL1,OAS2,PSMB1,PSMB10,PSMB8,PSMB9,PSMD14,PSME2,RNASEH2A,RNASET2,RPL21,UPP1"
GO:0062208,positive regulation of pattern recognition receptor signaling pathway,34,5,0.79,147,0.00106,0.00106,1,"CAV1,DHX58,HSPA1A,HSPA1B,RSAD2"
GO:0007094,mitotic spindle assembly checkpoint,34,5,0.79,148,0.00106,0.00106,1,"BUB1,CDC20,MAD2L1,NDC80,TTK"
GO:0045931,positive regulation of mitotic cell cycle,156,11,3.63,152,0.00108,0.00108,1,"ANXA1,ASNS,CDCA5,CDK1,EIF4EBP1,LSM10,MAD2L1,NDC80,NUSAP1,RAD51C,UBE2C"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,8,2.1,157,0.00118,0.00118,1,"CDK1,PINX1,PSMB1,PSMB10,PSMB8,PSMB9,PSMD14,PSME2"
GO:0006882,cellular zinc ion homeostasis,35,5,0.82,158,0.00122,0.00122,1,"MT1F,MT1G,MT1M,MT2A,SLC30A1"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,7,1.65,160,0.0013,0.0013,1,"GATA2,PSMB1,PSMB10,PSMB8,PSMB9,PSMD14,PSME2"
GO:2001214,positive regulation of vasculogenesis,10,3,0.23,163,0.00133,0.00133,1,"ADM,RAP1A,TMEM100"
GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,10,3,0.23,164,0.00133,0.00133,1,"HSPA1A,HSPA1B,NFKBIA"
GO:0071276,cellular response to cadmium ion,36,5,0.84,166,0.00139,0.00139,1,"CHUK,MT1F,MT1G,MT1M,MT2A"
GO:0006749,glutathione metabolic process,54,6,1.26,172,0.00154,0.00154,1,"CHAC1,ETHE1,GGCT,GPX1,GSTA1,GSTT2"
GO:0032481,positive regulation of type I interferon production,74,7,1.72,179,0.00166,0.00166,1,"CD14,CHUK,DHX58,HMGB2,IFIH1,POLR3K,STAT1"
