GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006396,RNA processing,1129,63,23.17,3,2.4e-13,2.4e-13,1.5441398794268747e-8,"CCNB1,CWC27,EXOSC9,HABP4,HENMT1,HSPA1A,KTI12,NAF1,NSUN3,RNU6ATAC,RPPH1,SCARNA16,SCARNA2,SNORA10,SNORA18,SNORA25,SNORA26,SNORA27,SNORA28,SNORA30,SNORA31,SNORA4,SNORA40,SNORA44,SNORA48,SNORA51,SNORA53,SNORA56,SNORA57,SNORA58,SNORA62,SNORA63,SNORA64,SNORA71B,SNORA75,SNORA77,SNORA7B,SNORA8,SNORA81,SNORA84,SNORD15A,SNORD15B,SNORD22,SNORD26,SNORD29,SNORD32A,SNORD35A,SNORD47,SNORD55,SNORD58C,SNORD59B,SNORD63,SNORD67,SNORD69,SNORD76,SNORD77,SNORD79,SNORD8,SNORD80,SNORD83B,SNORD84,SNORD98,SNORD99"
GO:0051301,cell division,560,42,11.49,4,2.2e-11,3.5e-13,7.07730778070651e-7,"BIRC5,BUB1,BUB1B,CCNA1,CCNA2,CCNB1,CCNB2,CCNB3,CDC20,CDC25C,CDCA3,CDCA5,CDCA8,CDK1,CENPW,CHEK2,CKS2,FBXO5,ING2,KATNA1,KIF20A,KIF23,KIFC1,MAD2L1,NCAPG,NDC80,NUSAP1,OIP5,PLK1,PRC1,PTTG1,RACGAP1,REEP4,SPC24,STMN1,TACC3,TOP2A,TPX2,UBE2C,VRK1,ZNF16,ZWINT"
GO:0007077,mitotic nuclear envelope disassembly,12,5,0.25,51,2.5e-6,2.5e-6,0.05361596803565538,"CCNB1,CCNB2,CDK1,PLK1,VRK1"
GO:0090307,mitotic spindle assembly,54,10,1.11,36,4.6e-6,1.2e-7,0.07399003588920441,"BIRC5,CDC20,CHEK2,HSPA1A,HSPA1B,KIF23,KIFC1,PLK1,RACGAP1,TPX2"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,11,2.03,54,5.8e-6,5.8e-6,0.07463342750563229,"CCNA1,CCNA2,CCNB1,CCNB2,CCNB3,CDC25C,CDKN1C,CDKN2D,CDKN3,CKS2,PLK1"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,9,1.64,67,3.7e-5,3.7e-5,0.32973820341928056,"BUB1B,CCNB1,CDC20,CDK1,FBXO5,MAD2L1,PLK1,PTTG1,UBE2C"
GO:0007052,mitotic spindle organization,101,17,2.07,11,3.8e-5,2.3e-11,0.32973820341928056,"BIRC5,CCNB1,CDC20,CHEK2,HSPA1A,HSPA1B,KIF23,KIFC1,NDC80,PLK1,POC1A,PRC1,RACGAP1,STMN1,TACC3,TPX2,TTK"
GO:0007094,mitotic spindle assembly checkpoint,34,8,0.7,42,4.1e-5,3.3e-7,0.32973820341928056,"BUB1,BUB1B,CCNB1,CDC20,MAD2L1,NDC80,PLK1,TTK"
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,54,7,1.11,75,1.1e-4,1.1e-4,0.7863675311896122,"APOA1,CHUK,HSPA1A,HSPA1B,SPHK1,TNF,TRAIP"
GO:0045648,positive regulation of erythrocyte differentiation,30,5,0.62,87,3.3e-4,3.3e-4,1,"GATA2,HMGB2,HSPA1A,HSPA1B,ZNF16"
GO:0051231,spindle elongation,10,3,0.21,97,9.2e-4,9.2e-4,1,"KIF23,PRC1,RACGAP1"
GO:0007127,meiosis I,100,8,2.05,99,0.00105,0.00105,1,"CCNA1,CKS2,FBXO5,ING2,PLK1,PTTG1,RAD51,TOP2A"
GO:0055091,phospholipid homeostasis,11,3,0.23,100,0.00125,0.00125,1,"APOA1,FABP3,TLCD1"
GO:0002719,negative regulation of cytokine production involved in immune response,24,4,0.49,102,0.00134,0.00134,1,"APOA1,HFE,SMAD7,TNF"
GO:0030325,adrenal gland development,25,4,0.51,104,0.00157,0.00157,1,"APOA1,CDKN1C,NR0B1,PDGFRA"
GO:1904668,positive regulation of ubiquitin protein ligase activity,12,3,0.25,105,0.00164,0.00164,1,"CDC20,PLK1,UBE2C"
GO:0007080,mitotic metaphase plate congression,43,5,0.88,107,0.0018,0.0018,1,"CCNB1,CDCA5,CDCA8,KIFC1,NDC80"
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,27,4,0.55,108,0.00211,0.00211,1,"CCNB1,CDC25C,CDK1,FBXO5"
GO:0007143,female meiotic nuclear division,27,4,0.55,109,0.00211,0.00211,1,"FBXO5,PLK1,TOP2A,TTK"
GO:1902969,mitotic DNA replication,14,3,0.29,114,0.00264,0.00264,1,"CDC45,CHEK2,RAD51"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,3,0.29,115,0.00264,0.00264,1,"CCNB1,MAD2L1,NDC80"
GO:1901889,negative regulation of cell junction assembly,29,4,0.6,119,0.00276,0.00276,1,"DKK1,EPHA7,FAM107A,TNF"
GO:0030261,chromosome condensation,31,6,0.64,65,0.00318,3.4e-5,1,"CCNB1,CDCA5,CDK1,NCAPG,NUSAP1,TOP2A"
GO:0034501,protein localization to kinetochore,15,3,0.31,127,0.00325,0.00325,1,"CDK1,NDC80,TTK"
GO:0000281,mitotic cytokinesis,71,6,1.46,129,0.00334,0.00334,1,"KIF20A,KIF23,NUSAP1,PLK1,RACGAP1,STMN1"
GO:0045840,positive regulation of mitotic nuclear division,50,5,1.03,135,0.00352,0.00352,1,"CDCA5,DLGAP5,NUSAP1,SPHK1,UBE2C"
GO:0045132,meiotic chromosome segregation,73,6,1.5,136,0.00384,0.00384,1,"BUB1,BUB1B,PLK1,PTTG1,TOP2A,TTK"
GO:2000816,negative regulation of mitotic sister chromatid separation,39,10,0.8,21,0.00386,4.4e-9,1,"BUB1,BUB1B,CCNB1,CDC20,FBXO5,MAD2L1,NDC80,PLK1,PTTG1,TTK"
GO:0007076,mitotic chromosome condensation,16,3,0.33,137,0.00394,0.00394,1,"CDCA5,NCAPG,NUSAP1"
GO:0090083,regulation of inclusion body assembly,16,3,0.33,138,0.00394,0.00394,1,"HSPA1A,HSPA1B,SNCAIP"
GO:0006266,DNA ligation,16,3,0.33,139,0.00394,0.00394,1,"HMGB2,RAD51,TOP2A"
GO:0051444,negative regulation of ubiquitin-protein transferase activity,16,3,0.33,140,0.00394,0.00394,1,"FBXO5,MAD2L1,SMAD7"
GO:0040001,establishment of mitotic spindle localization,32,4,0.66,141,0.00398,0.00398,1,"MAD2L1,NDC80,NUSAP1,PLK1"
GO:0007062,sister chromatid cohesion,52,5,1.07,142,0.00417,0.00417,1,"BUB1,BUB1B,CDC20,CDCA5,PLK1"
GO:2000272,negative regulation of signaling receptor activity,53,5,1.09,144,0.00453,0.00453,1,"DKK1,HFE,IL18BP,MTRNR2L2,MTRNR2L8"
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",54,5,1.11,145,0.00491,0.00491,1,"BTG2,CCNB1,CDC25C,CDK1,CHEK2"
GO:0016572,histone phosphorylation,35,4,0.72,151,0.00553,0.00553,1,"CCNA2,CCNB1,CDK1,VRK1"
GO:0019433,triglyceride catabolic process,35,4,0.72,152,0.00553,0.00553,1,"AADAC,APOA1,FABP3,FABP6"
GO:0060192,negative regulation of lipase activity,18,3,0.37,153,0.00556,0.00556,1,"ANXA8L1,APOA1,RGS2"
GO:0007096,regulation of exit from mitosis,19,3,0.39,160,0.00651,0.00651,1,"CDCA5,CDKN1C,UBE2C"
GO:0000070,mitotic sister chromatid segregation,144,21,2.96,7,0.00698,1.8e-12,1,"BUB1,BUB1B,CCNB1,CDC20,CDCA5,CDCA8,DLGAP5,FBXO5,KIF23,KIFC1,MAD2L1,NCAPG,NDC80,NUSAP1,PLK1,PRC1,PTTG1,RACGAP1,TACC3,TTK,ZWINT"
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,54,11,1.11,25,0.00711,1e-8,1,"BUB1,BUB1B,CCNB1,CDC20,DLGAP5,FBXO5,MAD2L1,NDC80,PLK1,TACC3,TTK"
GO:1901673,regulation of mitotic spindle assembly,20,3,0.41,166,0.00754,0.00754,1,"HSPA1A,HSPA1B,PLK1"
GO:0065004,protein-DNA complex assembly,169,9,3.47,171,0.00827,0.00827,1,"CDC45,CENPM,CENPW,GMNN,HMGB2,NAP1L3,OIP5,RAD51,RAD52"
GO:0055123,digestive system development,140,8,2.87,172,0.00834,0.00834,1,"CCNB1,CDKN1C,PDGFRA,RET,SIX2,SPDEF,TNF,XBP1"
GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,116,7,2.38,179,0.01,0.01,1,"HFE,HSPA1A,HSPA1B,PBK,PLK1,RNF180,SMAD7"
GO:0015701,bicarbonate transport,42,4,0.86,182,0.01057,0.01057,1,"CA2,CA4,CA6,SLC26A1"
GO:2000104,negative regulation of DNA-dependent DNA replication,23,3,0.47,184,0.0112,0.0112,1,"CHEK2,FBXO5,GMNN"
GO:0006334,nucleosome assembly,68,5,1.4,189,0.01285,0.01285,1,"CENPM,CENPW,HMGB2,NAP1L3,OIP5"
