GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0051301,cell division,560,53,13.51,6,1.3e-14,1e-17,8.364091013562239e-10,"ANAPC15,AURKA,AURKB,BIN3,BIRC5,BORA,BUB1,BUB1B,CCNA1,CCNA2,CCNB1,CCNB2,CCNE2,CDC20,CDC25C,CDCA2,CDCA3,CDCA5,CDCA8,CDK1,CENPW,CKS1B,CKS2,FAM83D,FBXO5,FSD1,HAUS8,KIF20A,KIF23,KIF2C,KNSTRN,MAD2L1,MDK,NDC80,NUSAP1,OIP5,PARD6A,PLK1,PRC1,PSRC1,PTTG1,RACGAP1,REEP4,SKA3,STMN1,SUSD2,SYCE3,TACC3,TOP2A,TPX2,TXNIP,UBE2C,ZWINT"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,14,1.93,58,6.4e-9,6.4e-9,2.0588531725691665e-4,"ANAPC15,AURKA,AURKB,BUB1B,CCNB1,CDC20,CDK1,FBXO5,MAD2L1,PLK1,PSMB8,PSMB9,PTTG1,UBE2C"
GO:0060337,type I interferon signaling pathway,88,14,2.12,62,2.3e-8,2.3e-8,4.932669059280296e-4,"IFI27,IFI35,IFI6,IFIT1,IFIT3,IFITM1,IFITM3,ISG20,MX1,OAS1,OASL,PSMB8,RSAD2,USP18"
GO:0051607,defense response to virus,228,20,5.5,79,7.1e-7,7.1e-7,0.011420201191594594,"APOBEC3B,BNIP3,CD40,DDIT4,GBP1,IFI27,IFI6,IFIT1,IFIT3,IFITM1,IFITM3,ISG20,MX1,OAS1,OASL,PMAIP1,POLR3K,PYCARD,RSAD2,TRIM22"
GO:0055114,oxidation-reduction process,948,51,22.87,65,1e-6,6.2e-8,0.01286783232855729,"ACAT2,AKR1B1,ALDOC,ALKBH2,ALKBH3,BBOX1,BLVRA,BNIP3,CBR3,CCNB1,CDK1,CHCHD4,COX5B,COX6A2,COX7B,COX7C,CP,CRYL1,CYP4B1,CYP4X1,DEGS2,DHDH,DHRS7,DHRS7B,ECI2,FDXR,HACL1,HIGD2A,HSPBAP1,IFI30,IL4I1,LDHA,LDHB,MOXD1,MTFR2,MTHFD2,NDUFB10,NQO2,PDIA5,PHGDH,PHLDA2,PIR,RDH13,RDH14,RRM2,SELENBP1,SPR,STBD1,STEAP1,SURF1,VKORC1"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,16,2.39,44,2.5e-6,1.8e-9,0.02680798401782769,"CCNA1,CCNA2,CCNB1,CCNB2,CCNE2,CDC25C,CDKN1A,CDKN2C,CDKN2D,CDKN3,CKS1B,CKS2,PKMYT1,PLK1,PSRC1,SERTAD1"
GO:0007094,mitotic spindle assembly checkpoint,34,10,0.82,52,5.2e-6,4.7e-9,0.047794805791784224,"ANAPC15,AURKB,BUB1,BUB1B,CCNB1,CDC20,MAD2L1,NDC80,PLK1,TTK"
GO:0045071,negative regulation of viral genome replication,55,9,1.33,96,6e-6,6e-6,0.04825437123208984,"IFIT1,IFITM1,IFITM3,ISG20,MX1,OAS1,OASL,RSAD2,SLPI"
GO:0007080,mitotic metaphase plate congression,43,8,1.04,98,7.4e-6,7.4e-6,0.04954115446494557,"CCNB1,CDCA5,CDCA8,KIF18A,KIF2C,NDC80,PINX1,PSRC1"
GO:0007052,mitotic spindle organization,101,18,2.44,21,7.7e-6,3.1e-11,0.04954115446494557,"AURKA,AURKB,BIRC5,BORA,CCNB1,CDC20,FSD1,KIF23,NDC80,PLK1,POC1A,PRC1,PSRC1,RACGAP1,STMN1,TACC3,TPX2,TTK"
