GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0051301,cell division,560,29,12.37,6,2e-5,2e-5,1,"ANAPC15,AURKA,BIRC5,BORA,CCNB2,CDC20,CDC25C,CDCA2,CDCA8,CKS1B,FBXO5,FGF13,HMGA2,KIF20A,KIFC1,KNSTRN,NUF2,NUP37,OIP5,PDGFA,PDXP,PLK1,PLK2,PRC1,SAC3D1,STMN1,TACC3,TPX2,TXNIP"
GO:0007052,mitotic spindle organization,101,12,2.23,2,5.9e-4,2.3e-6,1,"AURKA,BIRC5,BORA,CDC20,KIFC1,NUF2,PLK1,PLK2,PRC1,STMN1,TACC3,TPX2"
GO:0045730,respiratory burst,32,5,0.71,19,6.3e-4,6.3e-4,1,"CD24,CYBB,HCK,NCF2,RAC2"
GO:0007015,actin filament organization,379,19,8.37,21,8.1e-4,8.1e-4,1,"ACTA1,AIF1,BIN1,C15orf62,CXCL12,HCK,HCLS1,MSRB1,MYO1B,NCKAP1L,PAK3,PDLIM3,PDXP,PHLDB2,RAC2,RHOG,RHOH,STMN1,TACSTD2"
GO:0070268,cornification,112,9,2.47,23,8.4e-4,8.4e-4,1,"KRT16,KRT17,KRT19,KRT5,KRT6A,KRT7,KRT8,KRT80,SPINK5"
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,20,4,0.44,24,8.6e-4,8.6e-4,1,"CCDC3,GSTP1,TRAIP,ZNF675"
GO:0032956,regulation of actin cytoskeleton organization,325,17,7.18,30,9.5e-4,9.5e-4,1,"BIN1,C15orf62,CSF1R,CXCL12,HCK,HCLS1,MEF2C,NCKAP1L,PAK3,PDGFA,PDXP,PHLDB2,RHOG,RHOH,SIGLEC15,STMN1,TACSTD2"
GO:0042758,long-chain fatty acid catabolic process,10,3,0.22,32,0.00114,0.00114,1,"CYP4F12,CYP4F2,GLYATL2"
GO:0032091,negative regulation of protein binding,99,8,2.19,39,0.00157,0.00157,1,"AURKA,B2M,CAMK1,CTSZ,IFIT1,IFIT2,MAPK8,STMN1"
GO:0006575,cellular modified amino acid metabolic process,179,11,3.95,48,0.00214,0.00214,1,"CHAC1,CKB,CKMT1A,CKMT1B,FOLR1,GATM,GLRX2,GNMT,GSTA1,GSTP1,MTHFD2"
GO:0033559,unsaturated fatty acid metabolic process,107,8,2.36,53,0.00256,0.00256,1,"ALOX5AP,CYP4F12,CYP4F2,EDN2,FADS3,GLYATL2,GSTA1,GSTP1"
GO:0017144,drug metabolic process,549,23,12.13,54,0.00261,0.00261,1,"AIF1,BGN,CKB,CKMT1A,CKMT1B,CLU,COX5B,CTSH,CYBB,CYP2R1,CYP4F12,CYP4F2,FAH,FOLR1,FYN,GATM,GCAT,GNMT,MTHFD2,PDXP,PHGDH,RAC2,SLC25A19"
GO:0060337,type I interferon signaling pathway,88,7,1.94,58,0.00332,0.00332,1,"IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRF5,USP18"
GO:0043066,negative regulation of apoptotic process,870,32,19.21,60,0.00333,0.00333,1,"AIF1,AURKA,BIRC5,CD38,CDKN1A,CLU,CRYAB,CSF1R,CTSH,CXCL12,FHL2,FYN,GDF5,GSTP1,HCK,HCLS1,HIGD2A,HMGA2,HSPB1,IFI6,IFIT3,MAPK8,MEF2C,NCKAP1L,NFKBIA,PIM1,PLK1,PLK2,RPS6KA1,SERPINB2,TIMP1,TSC22D3"
GO:0046849,bone remodeling,89,7,1.97,63,0.00354,0.00354,1,"CD38,CSF1R,EFNA4,GDF5,RAC2,SIGLEC15,ZNF675"
GO:0072160,nephron tubule epithelial cell differentiation,15,3,0.33,66,0.00399,0.00399,1,"CD24,MEF2C,PROM1"
GO:0009615,response to virus,311,15,6.87,67,0.00399,0.00399,1,"APOBEC3B,APOBEC3C,CLU,CXCL12,HMGA2,HSPB1,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IRF5,POLR3K,RPS15A,STMN1"
GO:0042398,cellular modified amino acid biosynthetic process,48,5,1.06,69,0.00402,0.00402,1,"CHAC1,CKB,CKMT1A,CKMT1B,GATM"
GO:0065008,regulation of biological quality,3842,111,84.86,26,0.00445,8.9e-4,1,"ABCG1,AIF1,ANXA2,ARHGAP22,ATP1A3,AURKA,AZGP1,B2M,BIN1,BTK,C15orf62,CALCB,CAMK1,CCNB2,CD24,CD38,CDC20,CDKN1A,CKB,CLDN1,CLSTN2,CLU,CPE,CRYAB,CSF1R,CTSH,CTSZ,CXCL12,CYBB,CYP2R1,CYP4F12,CYP4F2,DEPTOR,EDN2,FGF13,FLI1,FYN,GATM,GCAT,GDF9,GLRX2,GSTP1,HCK,HCLS1,HNMT,HSPB1,HVCN1,IFI6,IFIT1,IFT46,IL1RN,KCNK1,KCNK9,KCNQ3,KLK8,KRT16,LAMA4,LPAR3,LRRTM1,MAPK8,MB,MEF2C,MYL4,NCF2,NCKAP1L,NENF,NFKBIA,OMA1,PAK3,PDGFA,PDXP,PEX11G,PHGDH,PIM1,PKIB,PLK1,PLK2,POTEE,PROM1,PTGER2,QRFP,RAC2,RAD51D,RBP1,RHOG,RHOH,RNF180,S100A13,S100A14,SDR16C5,SERPINA5,SERPINB2,SIGLEC15,SLC31A2,SLC6A9,SLITRK6,SNCG,SPI1,STMN1,SYTL2,TACR2,TRIM21,TRPV6,TSC22D3,UCP2,USP18,VSNL1,WRAP53,XKR8,YRDC,ZNF675"
GO:0051384,response to glucocorticoid,144,9,3.18,75,0.00473,0.00473,1,"AIF1,ANXA3,CASP9,CDKN1A,CLDN1,EIF4EBP1,GSTP1,HNMT,IL1RN"
GO:1990000,amyloid fibril formation,16,3,0.35,76,0.00483,0.00483,1,"B2M,CLU,CRYAB"
GO:0031100,animal organ regeneration,72,6,1.59,78,0.00511,0.00511,1,"ANXA3,AURKA,CDKN1A,CLDN1,CXCL12,GSTP1"
GO:0010955,negative regulation of protein processing,32,4,0.71,79,0.00516,0.00516,1,"CHAC1,CTSZ,SNX12,TMEM98"
GO:0009607,response to biotic stimulus,1344,50,29.68,11,0.00597,1.9e-4,1,"AIF1,ANXA3,APOBEC3B,APOBEC3C,B2M,BTK,CASP9,CD24,CLDN1,CLU,CMPK2,CSF1R,CXCL12,CYBB,FYN,GBP7,GSTP1,HCK,HMGA2,HNMT,HSPB1,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1RN,IRF5,KRT16,KRT6A,KRT8,MAPK8,MEF2C,MSRB1,NCF2,NFKBIA,PAK3,POLR3K,PTGER2,RELB,RPL13A,RPS15A,S100A14,SIGLEC15,SPINK5,STMN1,TNFAIP8L2,TRIM21,TXNIP,USP18"
GO:0008284,positive regulation of cell population proliferation,908,32,20.05,88,0.00624,0.00624,1,"AIF1,ANXA2,ATF3,BIRC5,CD24,CD38,CD70,CDC20,CDKN1A,CSF1R,CTSH,CTSZ,CXCL12,DBF4B,EDN2,FBXO5,GDF9,HCK,HCLS1,HMGA2,KRT6A,MEF2C,NCKAP1L,PDGFA,PIM1,PRC1,RAB25,RAC2,RHOG,RPS15A,S100A13,TIMP1"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,7,2.19,89,0.00634,0.00634,1,"CCNB2,CDC25C,CDKN1A,CDKN3,CKS1B,CNTD2,PLK1"
GO:0001578,microtubule bundle formation,76,6,1.68,92,0.00665,0.00665,1,"KIF20A,LRRC49,LRRC61,PLK1,PRC1,RSPH1"
GO:0090307,mitotic spindle assembly,54,5,1.19,94,0.00667,0.00667,1,"BIRC5,CDC20,KIFC1,PLK1,TPX2"
GO:0140013,meiotic nuclear division,152,9,3.36,95,0.0067,0.0067,1,"AURKA,CCNB1IP1,CDC20,DPEP3,FBXO5,NUF2,PLK1,PRDM9,RAD51D"
GO:0002274,myeloid leukocyte activation,629,24,13.89,96,0.00679,0.00679,1,"AGA,AIF1,ALDOC,ANXA2,ANXA3,B2M,BTK,CLU,CTSH,CTSZ,CYBB,EDN2,GSTP1,HVCN1,NCKAP1L,RAC2,RELB,RHOG,RHOH,S100A11,S100A13,SLC15A4,SPI1,TIMP2"
GO:0090026,positive regulation of monocyte chemotaxis,18,3,0.4,97,0.00682,0.00682,1,"AIF1,CXCL12,S100A14"
GO:1902903,regulation of supramolecular fiber organization,331,15,7.31,98,0.00701,0.00701,1,"BIN1,C15orf62,CLU,CRYAB,CXCL12,FGF13,HCK,HCLS1,MEF2C,NCKAP1L,PAK3,PDXP,PHLDB2,STMN1,TACSTD2"
GO:2001023,regulation of response to drug,102,7,2.25,100,0.0074400000000000004,0.0074400000000000004,1,"ADIRF,CXCL12,GDF9,HMGA2,OR56A5,SNCG,TACR2"
GO:0000086,G2/M transition of mitotic cell cycle,242,12,5.34,101,0.00773,0.00773,1,"AURKA,BORA,CCNB2,CDC25C,CDKN1A,DBF4B,FBXO5,HMGA2,HMMR,MELK,PLK1,TPX2"
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,36,4,0.8,103,0.0079,0.0079,1,"ANAPC15,CDC20,FBXO5,PLK1"
GO:0006766,vitamin metabolic process,129,8,2.85,104,0.00791,0.00791,1,"CYP2R1,CYP4F12,CYP4F2,FOLR1,MTHFD2,PDXP,RBP1,SLC25A19"
GO:0001894,tissue homeostasis,214,11,4.73,106,0.00817,0.00817,1,"AZGP1,B2M,CD38,CSF1R,CTSH,HSPB1,POTEE,PROM1,RAC2,SIGLEC15,ZNF675"
GO:0061982,meiosis I cell cycle process,105,7,2.32,109,0.00868,0.00868,1,"AURKA,CCNB1IP1,CDC25C,FBXO5,PLK1,PRDM9,RAD51D"
GO:0060236,regulation of mitotic spindle organization,37,4,0.82,110,0.0087,0.0087,1,"BORA,PLK1,TACC3,TPX2"
GO:0030099,myeloid cell differentiation,372,16,8.22,113,0.00881,0.00881,1,"ANXA2,B2M,CASP9,CSF1R,EFNA4,FLI1,FSTL3,HCLS1,MB,MEF2C,NCKAP1L,NFKBIA,RELB,SIGLEC15,SPI1,ZNF675"
GO:0007093,mitotic cell cycle checkpoint,159,9,3.51,115,0.00889,0.00889,1,"ANAPC15,AURKA,CDC20,CDC25C,CDKN1A,HMGA2,MAD2L1BP,PLK1,PLK2"
GO:0035455,response to interferon-alpha,20,3,0.44,118,0.00922,0.00922,1,"IFIT2,IFIT3,IFITM3"
GO:0000070,mitotic sister chromatid segregation,144,11,3.18,14,0.00961,3.6e-4,1,"ANAPC15,CDC20,CDCA8,DLGAP5,FBXO5,KIFC1,KNSTRN,NUF2,PLK1,PRC1,TACC3"
GO:0031668,cellular response to extracellular stimulus,252,12,5.57,121,0.01047,0.01047,1,"AIF1,ATF3,CDKN1A,CYBB,FOLR1,FYN,GLRX2,GSTP1,MAPK8,PDXP,PIM1,WIPI1"
GO:0050853,B cell receptor signaling pathway,61,5,1.35,124,0.01107,0.01107,1,"BTK,CD38,LPXN,MEF2C,NCKAP1L"
GO:0030888,regulation of B cell proliferation,61,5,1.35,125,0.01107,0.01107,1,"BTK,CD38,CDKN1A,MEF2C,NCKAP1L"
GO:0051707,response to other organism,1313,48,29,15,0.01129,3.8e-4,1,"AIF1,ANXA3,APOBEC3B,APOBEC3C,B2M,BTK,CASP9,CD24,CLDN1,CLU,CMPK2,CSF1R,CXCL12,CYBB,FYN,GBP7,GSTP1,HCK,HMGA2,HSPB1,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1RN,IRF5,KRT16,KRT6A,KRT8,MAPK8,MEF2C,MSRB1,NCF2,NFKBIA,PAK3,POLR3K,PTGER2,RELB,RPL13A,RPS15A,S100A14,SIGLEC15,SPINK5,STMN1,TNFAIP8L2,TRIM21,USP18"
GO:0043207,response to external biotic stimulus,1315,48,29.04,16,0.01161,3.9e-4,1,"AIF1,ANXA3,APOBEC3B,APOBEC3C,B2M,BTK,CASP9,CD24,CLDN1,CLU,CMPK2,CSF1R,CXCL12,CYBB,FYN,GBP7,GSTP1,HCK,HMGA2,HSPB1,IFI6,IFIT1,IFIT2,IFIT3,IFITM3,IL1RN,IRF5,KRT16,KRT6A,KRT8,MAPK8,MEF2C,MSRB1,NCF2,NFKBIA,PAK3,POLR3K,PTGER2,RELB,RPL13A,RPS15A,S100A14,SIGLEC15,SPINK5,STMN1,TNFAIP8L2,TRIM21,USP18"
GO:0045453,bone resorption,62,5,1.37,129,0.01183,0.01183,1,"CD38,CSF1R,RAC2,SIGLEC15,ZNF675"
GO:0008154,actin polymerization or depolymerization,196,10,4.33,130,0.01196,0.01196,1,"AIF1,BIN1,C15orf62,CXCL12,HCK,HCLS1,MSRB1,NCKAP1L,PAK3,PDXP"
GO:1904666,regulation of ubiquitin protein ligase activity,22,3,0.49,132,0.01205,0.01205,1,"CDC20,FBXO5,PLK1"
GO:2000773,negative regulation of cellular senescence,22,3,0.49,133,0.01205,0.01205,1,"FBXO5,HMGA2,PLK2"
GO:0061436,establishment of skin barrier,22,3,0.49,134,0.01205,0.01205,1,"CLDN1,KRT16,STMN1"
GO:0070661,leukocyte proliferation,289,13,6.38,135,0.0123,0.0123,1,"AIF1,BTK,CD24,CD38,CD70,CDKN1A,CLU,CSF1R,FYN,GSTP1,MEF2C,NCKAP1L,RAC2"
GO:0030890,positive regulation of B cell proliferation,41,4,0.91,137,0.01246,0.01246,1,"CD38,CDKN1A,MEF2C,NCKAP1L"
GO:1901992,positive regulation of mitotic cell cycle phase transition,88,6,1.94,143,0.01325,0.01325,1,"AIF1,CDC25C,CDC45,DBF4B,DLGAP5,FBXO5"
