GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0060337,type I interferon signaling pathway,88,20,2.05,1,9.8e-15,9.8e-15,6.305237840993072e-10,"BST2,IFI27,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,ISG15,ISG20,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PSMB8,RSAD2,STAT1"
GO:0051607,defense response to virus,228,29,5.31,5,2.9e-12,9.7e-14,9.329178438204036e-8,"APOBEC3C,BST2,DHX58,HERC5,IFI27,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,ISG15,ISG20,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,PYCARD,RSAD2,RTP4,STAT1,TLR3,TRIM22,UNC93B1"
GO:0045071,negative regulation of viral genome replication,55,13,1.28,6,2.9e-10,2.9e-10,6.219452292136024e-6,"APOBEC3C,BST2,IFIT1,IFITM1,IFITM3,ISG15,ISG20,MX1,OAS1,OAS3,OASL,RSAD2,SLPI"
GO:0035455,response to interferon-alpha,20,6,0.47,25,4.5e-6,4.5e-6,0.07238155684813476,"BST2,IFIT2,IFIT3,IFITM1,IFITM3,MX2"
GO:0032480,negative regulation of type I interferon production,43,7,1,41,5.5e-5,5.5e-5,0.707730778070651,"DHX58,HERC5,IFIH1,ISG15,NLRC5,PYCARD,UBE2L6"
GO:0060333,interferon-gamma-mediated signaling pathway,73,11,1.7,21,1.1e-4,9.2e-7,1,"B2M,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,STAT1,TRIM21,TRIM22,TXK"
GO:0071360,cellular response to exogenous dsRNA,15,4,0.35,48,3.2e-4,3.2e-4,1,"COLEC12,IFIH1,IFIT1,TLR3"
GO:0006694,steroid biosynthetic process,187,13,4.35,55,4.5e-4,4.5e-4,1,"ACOT8,ACOX2,APOA1,BMP5,CYB5R2,CYP11A1,CYP2R1,DHCR24,HSD17B8,HSD3B7,IGFBP7,INSIG1,TSPO"
GO:0002718,regulation of cytokine production involved in immune response,80,8,1.86,61,5.4e-4,5.4e-4,1,"APOA1,B2M,BST2,BTK,CD74,GPRC5B,RSAD2,TLR3"
GO:0052548,regulation of endopeptidase activity,406,21,9.45,63,5.8e-4,5.8e-4,1,"BST2,CASP4,CRADD,CTSD,CTSH,DHCR24,HGF,IFI6,MBP,NDUFA13,PSMB8,PSMB9,PYCARD,SEMG1,SERPINA5,SERPINF1,SLPI,SPINK2,SPINT2,TNFSF10,WFDC2"
GO:0035456,response to interferon-beta,26,6,0.61,34,6.3e-4,2.4e-5,1,"BST2,IFITM1,IFITM3,NDUFA13,STAT1,TLR3"
GO:0019731,antibacterial humoral response,31,5,0.72,65,6.9e-4,6.9e-4,1,"DEFB1,KLK7,SEMG1,SFTPD,SLPI"
GO:0055114,oxidation-reduction process,948,40,22.08,46,9.8e-4,2e-4,1,"ACOT8,ACOX2,ADHFE1,ALDH3B2,ALDH4A1,ALDH6A1,APOA1,APOD,BLVRB,CMAHP,CRYL1,CYB561D2,CYB5R2,CYP11A1,CYP2R1,CYP4A11,CYP4B1,CYP4F3,CYP4X1,CYP4Z1,DEGS2,DHCR24,DHRS12,ECI2,GPX3,GYG2,HSD17B8,HSD3B7,LDHD,NDUFA12,NDUFA13,NDUFB8,PCYOX1L,PGAM2,PPP1R3F,PPP1R3G,QDPR,RDH5,SELENBP1,TXN2"
GO:0031103,axon regeneration,50,6,1.16,70,0.00103,0.00103,1,"APOA1,APOD,FKBP1B,FOLR1,KLK8,TSPO"
GO:0002683,negative regulation of immune system process,400,20,9.31,74,0.00117,0.00117,1,"ADTRP,APOA1,APOD,BMP5,BST2,BTK,CD74,DHX58,GPR17,LPXN,LRRC32,MDK,NLRC5,SAMSN1,SCGB1A1,SFTPD,TAPBPL,TLR3,TMEM176B,VTCN1"
GO:0070206,protein trimerization,52,6,1.21,75,0.00126,0.00126,1,"CD74,COL1A2,LCN2,P2RX3,TRIM21,TRIM22"
GO:0042758,long-chain fatty acid catabolic process,10,3,0.23,76,0.00133,0.00133,1,"ADTRP,CYP4A11,CYP4F3"
GO:0032069,regulation of nuclease activity,22,4,0.51,77,0.00152,0.00152,1,"OAS1,OAS2,OAS3,OASL"
GO:0045579,positive regulation of B cell differentiation,12,3,0.28,85,0.00236,0.00236,1,"BTK,NCKAP1L,XBP1"
GO:0060334,regulation of interferon-gamma-mediated signaling pathway,25,4,0.58,88,0.00249,0.00249,1,"NLRC5,PARP9,STAT1,TXK"
GO:0032103,positive regulation of response to external stimulus,498,22,11.6,95,0.00321,0.00321,1,"BTK,CD74,DHX58,FGF16,FKBP1B,GPRC5B,KDR,KLK7,MDK,MUC1,NCKAP1L,NLRC5,NUPR1,P2RY12,PARP9,PSMB1,PSMB8,PSMB9,PYCARD,TLR3,TXK,ULBP3"
GO:0044281,small molecule metabolic process,1839,72,42.82,28,0.00323,6.3e-6,1,"ACOT4,ACOT8,ACOX2,ACP5,ACPP,ACSL5,ADHFE1,ADTRP,ALDH3B2,ALDH4A1,ALDH6A1,APOA1,APOBEC3C,APOD,BCAN,BMP5,CA6,CD74,CKMT1A,CKMT1B,COQ3,CRABP1,CRYL1,CYP11A1,CYP2R1,CYP4A11,CYP4F3,DDC,DEGS2,DHCR24,ECI2,EEF1E1,EPHX3,FBP1,FGGY,FOLR1,GAL3ST3,GGTA1P,HAL,HGF,HSD17B8,HSD3B7,HYAL1,INSIG1,LDHD,NT5E,NTHL1,NUPR1,OAS1,OXSM,PARP9,PCYOX1L,PGAM2,PON3,PPP1R3F,PPP1R3G,PSMB1,PSMB8,PSMB9,PTGDS,QDPR,RDH5,SGPP2,SLC26A1,SLC6A6,SLC7A7,SLC7A8,ST3GAL4,THNSL2,TXN2,UROS,XBP1"
GO:0048240,sperm capacitation,27,4,0.63,96,0.00332,0.00332,1,"DEFB1,ROPN1L,SEMG1,TCP11"
GO:0043312,neutrophil degranulation,472,21,10.99,97,0.00364,0.00364,1,"ACPP,B2M,BST2,CHI3L1,CHRNB4,CLEC12A,CTSD,CTSH,CTSZ,DSC1,LCN2,NCKAP1L,PRCP,PSMB1,PYCARD,RAP1A,RHOG,RNASET2,SLPI,TBC1D10C,TMEM179B"
GO:0050688,regulation of defense response to virus,66,6,1.54,99,0.0043,0.0043,1,"DHX58,HERC5,IFIT1,PARP9,PYCARD,STAT1"
GO:0046596,regulation of viral entry into host cell,29,4,0.68,100,0.00434,0.00434,1,"CD74,IFITM1,IFITM3,TRIM21"
GO:0019883,antigen processing and presentation of endogenous antigen,15,3,0.35,102,0.00463,0.00463,1,"B2M,CD74,TAP1"
GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,15,3,0.35,103,0.00463,0.00463,1,"ACOT8,ACOX2,ECI2"
GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,15,3,0.35,104,0.00463,0.00463,1,"KDR,MAP2K6,STAT1"
GO:0042168,heme metabolic process,30,4,0.7,106,0.00491,0.00491,1,"ALAS2,BLVRB,TSPO,UROS"
GO:0050766,positive regulation of phagocytosis,69,6,1.61,115,0.00535,0.00535,1,"APOA1,C2,NCKAP1L,PYCARD,RAP1A,SFTPD"
GO:0001961,positive regulation of cytokine-mediated signaling pathway,49,5,1.14,116,0.00549,0.00549,1,"CASP4,CD74,NLRC5,PARP9,TXK"
GO:2000778,positive regulation of interleukin-6 secretion,31,4,0.72,117,0.00554,0.00554,1,"IFIH1,MBP,PYCARD,XBP1"
GO:0007202,activation of phospholipase C activity,31,4,0.72,118,0.00554,0.00554,1,"GNAQ,HTR2B,P2RY12,TXK"
GO:0046459,short-chain fatty acid metabolic process,16,3,0.37,119,0.0056,0.0056,1,"ACOT4,OXSM,THNSL2"
GO:1901615,organic hydroxy compound metabolic process,525,22,12.23,122,0.00595,0.00595,1,"ACOT8,ACOX2,ALDH3B2,APOA1,BMP5,COQ3,CYB5R2,CYP11A1,CYP2R1,CYP4A11,CYP4F3,DDC,DEGS2,DHCR24,HSD3B7,INSIG1,LDHD,PNMT,QDPR,RDH5,SGPP2,SNCAIP"
GO:0043649,dicarboxylic acid catabolic process,17,3,0.4,127,0.00668,0.00668,1,"ACOT4,ACOT8,ADHFE1"
GO:0009063,cellular amino acid catabolic process,120,8,2.79,129,0.00704,0.00704,1,"ADHFE1,ALDH4A1,ALDH6A1,HAL,PCYOX1L,QDPR,THNSL2,TXN2"
GO:0072330,monocarboxylic acid biosynthetic process,228,12,5.31,130,0.00733,0.00733,1,"ACOT4,ACOT8,ACOX2,BCAN,CD74,HSD17B8,HSD3B7,INSIG1,OXSM,PTGDS,THNSL2,XBP1"
GO:0022408,negative regulation of cell-cell adhesion,174,10,4.05,134,0.0077,0.0077,1,"ADTRP,APOA1,CD74,LRRC32,MBP,MDK,SCGB1A1,SFTPD,SPINT2,VTCN1"
GO:0006958,"complement activation, classical pathway",34,4,0.79,135,0.00773,0.00773,1,"C1S,C2,CFI,CLU"
GO:0002577,regulation of antigen processing and presentation,18,3,0.42,137,0.00788,0.00788,1,"CD74,PYCARD,TAPBPL"
GO:0035458,cellular response to interferon-beta,18,3,0.42,138,0.00788,0.00788,1,"NDUFA13,STAT1,TLR3"
GO:2000774,positive regulation of cellular senescence,18,3,0.42,139,0.00788,0.00788,1,"B2M,EEF1E1,YPEL3"
GO:0009312,oligosaccharide biosynthetic process,18,3,0.42,140,0.00788,0.00788,1,"B3GALT1,FBP1,ST3GAL4"
GO:0035690,cellular response to drug,412,18,9.59,141,0.00818,0.00818,1,"B2M,CHRM2,DDC,FBP1,FOLR1,GNAQ,HGF,HTR2B,HTR3A,KCNH2,KDR,LCN2,P2RX3,P2RY12,QDPR,RAP1A,SERPINF1,TLR3"
GO:0030449,regulation of complement activation,54,5,1.26,142,0.00829,0.00829,1,"C1S,C2,CFB,CFI,CLU"
GO:0002576,platelet degranulation,124,8,2.89,143,0.00851,0.00851,1,"APOA1,CLU,HGF,ISLR,LGALS3BP,PCYOX1L,SPARC,SRGN"
GO:0044342,type B pancreatic cell proliferation,19,3,0.44,147,0.0092,0.0092,1,"IGFBP5,NUPR1,SGPP2"
GO:0034138,toll-like receptor 3 signaling pathway,19,3,0.44,148,0.0092,0.0092,1,"COLEC12,TLR3,UNC93B1"
GO:0035584,calcium-mediated signaling using intracellular calcium source,19,3,0.44,149,0.0092,0.0092,1,"DEFB1,FKBP1B,KDR"
GO:0001818,negative regulation of cytokine production,283,19,6.59,39,0.0096,3.8e-5,1,"ACP5,APOA1,APOD,BST2,BTK,DHX58,HERC5,HGF,IFIH1,ISG15,LRRC32,NCKAP1L,NLRC5,PYCARD,SCGB1A1,SFTPD,SRGN,TSPO,UBE2L6"
GO:0001836,release of cytochrome c from mitochondria,56,5,1.3,152,0.00964,0.00964,1,"CLU,HGF,IFI6,PYCARD,TNFSF10"
GO:0017144,drug metabolic process,549,22,12.78,153,0.00977,0.00977,1,"ACOT8,ACP5,ACPP,ALDH3B2,BCAN,BMP5,CKMT1A,CKMT1B,CLU,CTSH,CYP11A1,CYP2R1,CYP4B1,DDC,FOLR1,GGTA1P,GPX3,HAL,NT5E,QDPR,SNCAIP,TSPO"
GO:0006790,sulfur compound metabolic process,358,16,8.34,154,0.01003,0.01003,1,"ACOT4,ACOT8,ACPP,ACSL5,BCAN,CHST4,GAL3ST3,GGTA1P,GSTA4,HSD17B8,HYAL1,OXSM,PCYOX1L,SLC26A1,ST3GAL4,TXN2"
GO:0120178,steroid hormone biosynthetic process,57,5,1.33,155,0.01037,0.01037,1,"BMP5,CYP11A1,CYP2R1,HSD17B8,TSPO"
GO:0045087,innate immune response,796,49,18.54,8,0.0104,4.7e-10,1,"APOBEC3C,B2M,BST2,BTK,C1S,C2,CASP4,CFB,CFI,CLU,COLEC12,DEFB1,DHX58,HERC5,IFI27,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,IL1RL2,ISG15,ISG20,LCN2,MUC1,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,PSMB1,PSMB8,PSMB9,PYCARD,RSAD2,SFTPD,SLPI,STAT1,TLR3,TRIM21,TRIM22,TXK,ULBP3,UNC93B1"
GO:0051900,regulation of mitochondrial depolarization,20,3,0.47,157,0.01064,0.01064,1,"IFI6,KDR,TSPO"
GO:0072529,pyrimidine-containing compound catabolic process,38,4,0.88,161,0.01145,0.01145,1,"ALDH6A1,APOBEC3C,NT5E,NTHL1"
GO:0003333,amino acid transmembrane transport,81,6,1.89,162,0.0115,0.0115,1,"SLC38A7,SLC43A1,SLC6A12,SLC6A6,SLC7A7,SLC7A8"
GO:0050728,negative regulation of inflammatory response,158,9,3.68,165,0.01181,0.01181,1,"ACP5,APOA1,APOD,GPR17,HGF,MDK,NT5E,PYCARD,SERPINF1"
GO:0051882,mitochondrial depolarization,21,3,0.49,167,0.01221,0.01221,1,"IFI6,KDR,TSPO"
GO:0034311,diol metabolic process,21,3,0.49,168,0.01221,0.01221,1,"DEGS2,QDPR,SGPP2"
GO:0006783,heme biosynthetic process,21,3,0.49,169,0.01221,0.01221,1,"ALAS2,TSPO,UROS"
GO:0010952,positive regulation of peptidase activity,187,10,4.35,171,0.0124,0.0124,1,"CASP4,CRADD,CTSD,CTSH,FBLN1,MBP,NDUFA13,PYCARD,SEMG1,TNFSF10"
GO:0031349,positive regulation of defense response,367,16,8.55,172,0.01248,0.01248,1,"BTK,DHX58,GPRC5B,KLK7,MDK,MUC1,NLRC5,NUPR1,PARP9,PSMB1,PSMB8,PSMB9,PYCARD,TLR3,TXK,ULBP3"
GO:0072595,maintenance of protein localization in organelle,39,4,0.91,173,0.01253,0.01253,1,"ARL2,INSIG1,KDELR3,TSPO"
GO:0032507,maintenance of protein location in cell,60,5,1.4,174,0.01278,0.01278,1,"ARL2,INSIG1,KDELR3,SRGN,TSPO"
GO:1903825,organic acid transmembrane transport,134,8,3.12,177,0.01322,0.01322,1,"FOLR1,SLC38A7,SLC43A1,SLC6A12,SLC6A6,SLC7A7,SLC7A8,THRSP"
GO:1905039,carboxylic acid transmembrane transport,134,8,3.12,178,0.01322,0.01322,1,"FOLR1,SLC38A7,SLC43A1,SLC6A12,SLC6A6,SLC7A7,SLC7A8,THRSP"
GO:0097191,extrinsic apoptotic signaling pathway,218,11,5.08,179,0.01343,0.01343,1,"BMP5,CRADD,HGF,IFI27,IFI6,LCN2,MAL,NDUFA13,PYCARD,TLR3,TNFSF10"
GO:0045862,positive regulation of proteolysis,340,15,7.92,181,0.01385,0.01385,1,"CASP4,CLU,CRADD,CTSD,CTSH,FBLN1,MBP,NDUFA13,NUPR1,PYCARD,RNF217,SEMG1,SNX33,SPON1,TNFSF10"
GO:1904018,positive regulation of vasculature development,219,11,5.1,182,0.01385,0.01385,1,"CHI3L1,CTSH,HGF,HYAL1,KDR,MDK,RAP1A,RRAS,STIM1,TLR3,XBP1"
GO:0032727,positive regulation of interferon-alpha production,22,3,0.51,183,0.01389,0.01389,1,"IFIH1,STAT1,TLR3"
GO:0090023,positive regulation of neutrophil chemotaxis,22,3,0.51,184,0.01389,0.01389,1,"CD74,MDK,NCKAP1L"
GO:0047497,mitochondrion transport along microtubule,22,3,0.51,185,0.01389,0.01389,1,"RHOT1,SYBU,UCHL1"
GO:0034643,"establishment of mitochondrion localization, microtubule-mediated",22,3,0.51,186,0.01389,0.01389,1,"RHOT1,SYBU,UCHL1"
GO:0008285,negative regulation of cell population proliferation,705,26,16.42,187,0.01431,0.01431,1,"APOD,AZGP1,B2M,BMP5,BTK,DHCR24,EEF1E1,FBLN1,IFIT3,IFITM1,IGFBP5,IGFBP7,ING4,LRRC32,MIR492,NUDT6,NUPR1,PMP22,SCGB1A1,SERPINF1,SFTPD,SPARC,SPINT2,STAT1,TSPO,VTCN1"
GO:0048002,antigen processing and presentation of peptide antigen,164,9,3.82,189,0.01477,0.01477,1,"B2M,CD74,CTSD,PSMB1,PSMB8,PSMB9,PYCARD,TAP1,TAPBPL"
GO:0031348,negative regulation of defense response,222,11,5.17,191,0.01519,0.01519,1,"ACP5,APOA1,APOD,DHX58,GPR17,HGF,MDK,NLRC5,NT5E,PYCARD,SERPINF1"
GO:0006082,organic acid metabolic process,1106,49,25.75,30,0.01565,1.1e-5,1,"ACOT4,ACOT8,ACOX2,ACSL5,ADHFE1,ADTRP,ALDH4A1,ALDH6A1,BCAN,CD74,CKMT1A,CKMT1B,CRABP1,CRYL1,CYP2R1,CYP4A11,CYP4F3,DDC,ECI2,EEF1E1,FBP1,FOLR1,GGTA1P,HAL,HGF,HSD17B8,HSD3B7,HYAL1,INSIG1,LDHD,NUPR1,OXSM,PCYOX1L,PGAM2,PON3,PSMB1,PSMB8,PSMB9,PTGDS,QDPR,SLC26A1,SLC6A6,SLC7A7,SLC7A8,ST3GAL4,THNSL2,TXN2,UROS,XBP1"
GO:0045766,positive regulation of angiogenesis,194,10,4.52,192,0.0157,0.0157,1,"CHI3L1,CTSH,HGF,HYAL1,KDR,MDK,RRAS,STIM1,TLR3,XBP1"
