GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0010951,negative regulation of endopeptidase activity,241,20,5.25,21,3.4e-7,3.4e-7,0.02187531495854739,"ADORA2A,BIRC5,BST2,C3,C4A,CARD18,CST3,CST6,IFI16,IFI6,PCSK1N,RARRES1,SERPINB13,SERPING1,SLPI,SPINK5,SPINT2,SPOCK1,TFPI,TIMP1"
GO:0016338,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,23,6,0.5,35,7.6e-6,7.6e-6,0.23591025935688364,"CLDN1,CLDN16,CLDN3,CLDN4,CLDN7,CLDN9"
GO:0051301,cell division,560,33,12.2,16,1.1e-5,2.3e-7,0.23591025935688364,"AURKA,AURKB,BIRC5,CCNA2,CCNB1,CCNB2,CDC25C,CDCA3,CDCA8,CDK3,CENPA,DLL1,FAM83D,FBXO5,KIF20A,KIF23,KIF2C,KIFC1,KNSTRN,MDK,NDC80,NUF2,NUSAP1,PLK1,PRC1,PSRC1,RACGAP1,SPAG5,TACC3,TOP2A,TPX2,UBE2C,ZWINT"
GO:0030449,regulation of complement activation,54,8,1.18,39,2e-5,2e-5,0.3216958082139323,"C1S,C2,C3,C4A,CFB,CFH,CLU,SERPING1"
GO:0051231,spindle elongation,10,4,0.22,46,4.2e-5,4.2e-5,0.5404489577994062,"AURKB,KIF23,PRC1,RACGAP1"
GO:1900118,negative regulation of execution phase of apoptosis,20,5,0.44,49,5.7e-5,5.7e-5,0.6112220356064714,"MTRNR2L1,MTRNR2L10,MTRNR2L2,MTRNR2L6,MTRNR2L8"
GO:0006958,"complement activation, classical pathway",34,6,0.74,56,8.2e-5,8.2e-5,0.7536873221012128,"C1S,C2,C3,C4A,CLU,SERPING1"
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,12,4,0.26,57,9.5e-5,9.5e-5,0.7640275445080892,"CCNB1,KNSTRN,RACGAP1,SPAG5"
GO:0090594,inflammatory response to wounding,13,4,0.28,64,1.4e-4,1.4e-4,0.9114714566061415,"AGER,GRN,MDK,TIMP1"
GO:0051607,defense response to virus,228,15,4.97,68,1.5e-4,1.5e-4,0.9114714566061415,"APOBEC3B,BST2,CXCL10,IFI16,IFI44L,IFI6,IFITM1,MICA,MMP12,MX2,OAS2,OASL,PMAIP1,RTP4,TRIM22"
