GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0010273,detoxification of copper ion,14,5,0.33,2,1.1e-5,1.1e-5,0.7077307780706509,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0035455,response to interferon-alpha,20,5,0.46,13,7.7e-5,7.7e-5,1,"IFIT2,IFITM1,IFITM2,IFITM3,MX2"
GO:0051607,defense response to virus,228,16,5.3,15,8.9e-5,8.9e-5,1,"BNIP3,CXCL10,DDIT4,DHX58,EXOSC5,IFIT2,IFITM1,IFITM2,IFITM3,ISG15,MX2,PYCARD,RTP4,TICAM1,TRIM34,UNC93B1"
GO:0071294,cellular response to zinc ion,22,5,0.51,17,1.3e-4,1.3e-4,1,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0006882,cellular zinc ion homeostasis,35,6,0.81,19,1.4e-4,1.4e-4,1,"LCK,MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0045766,positive regulation of angiogenesis,194,14,4.51,22,1.8e-4,1.8e-4,1,"ADM,ANGPTL4,ANXA1,ANXA3,CTSH,ECM1,HMGA2,HSPB1,ITGA5,MDK,SRPX2,THBS1,XBP1,ZNF304"
GO:0038083,peptidyl-tyrosine autophosphorylation,37,6,0.86,23,1.9e-4,1.9e-4,1,"CAV1,FRK,FYN,HCK,LCK,SRC"
GO:0071280,cellular response to copper ion,25,5,0.58,29,2.4e-4,2.4e-4,1,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0071222,cellular response to lipopolysaccharide,201,14,4.67,31,2.6e-4,2.6e-4,1,"CARD16,CXCL10,EDNRB,GSTP1,HCK,MEF2C,NFKBIA,NOD2,PYCARD,SRC,TICAM1,TNF,VIM,XBP1"
GO:0045071,negative regulation of viral genome replication,55,7,1.28,32,2.7e-4,2.7e-4,1,"HMGA2,IFITM1,IFITM2,IFITM3,ISG15,SLPI,TNF"
GO:0043901,negative regulation of multi-organism process,26,5,0.6,35,2.9e-4,2.9e-4,1,"ANXA2,ARHGDIB,OVGP1,PAEP,TIMP1"
GO:2000242,negative regulation of reproductive process,56,7,1.3,36,3e-4,3e-4,1,"ARHGDIB,DUSP1,EAF2,HYAL3,OVGP1,PAEP,TIMP1"
GO:0052372,modulation by symbiont of entry into host,35,7,0.81,4,4.1e-4,1.3e-5,1,"CAV1,IFITM1,IFITM2,IFITM3,KRT6A,LGALS1,TRIM62"
GO:0001666,response to hypoxia,347,19,8.06,44,5.1e-4,5.1e-4,1,"ADM,ANGPTL4,BNIP3,CA9,CARD16,CAV1,CD38,CYBA,DDIT4,FAM162A,LDHA,MB,NOL3,PDLIM1,PLAU,PSME2,SRC,STC1,THBS1"
GO:2000811,negative regulation of anoikis,17,4,0.39,46,5.4e-4,5.4e-4,1,"CAV1,ITGA5,SRC,ZNF304"
GO:0051099,positive regulation of binding,172,12,3.99,51,7e-4,7e-4,1,"ANXA2,BAMBI,CAV1,CDCA5,CLIC2,HMGA2,MEF2C,NVL,PINX1,PON1,S100A10,TICAM1"
GO:0051241,negative regulation of multicellular organismal process,1231,46,28.59,68,0.00093000000000000005,0.00093000000000000005,1,"ACOT11,ADM,ANXA1,ANXA2,ARHGDIB,ARNTL,BIN1,CALCRL,CARD16,CD38,CXCL10,CYBA,DHX58,DLL3,EAF2,ECM1,EDNRB,EFNA1,GJA5,GSTP1,HYAL3,ISG15,KLK8,LAMA4,LEO1,LGALS1,MDK,MEF2C,NFKBIA,NMU,NOL3,PAEP,PLAU,PYCARD,RELB,SMAD7,SOX15,SOX2,STC1,THBS1,TIMP1,TNF,TRIB2,TRIM62,VIM,YWHAH"
GO:0071276,cellular response to cadmium ion,36,5,0.84,79,0.00137,0.00137,1,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0030334,regulation of cell migration,879,40,20.42,10,0.00147,3.8e-5,1,"ANXA1,ANXA3,ARHGDIB,BST1,CAV1,CSF1R,CTSH,CXCL10,CXCL14,CXCL17,DUSP1,ECM1,EFNA1,GSTP1,HSPB1,IFITM1,IGFBP3,IQSEC1,ITGA5,LAMA4,MDK,MEF2C,NDRG4,P2RY6,PHLDA2,PIP5KL1,PLAU,PYCARD,RAC2,RND3,SMAD7,SRC,SRPX2,STC1,THBS1,TIMP1,TNF,WNT5B,XBP1,ZNF304"
GO:1901654,response to ketone,190,12,4.41,97,0.00166,0.00166,1,"AKR1B1,AKR1C2,CA9,CAV1,CD38,CYBA,DDIT4,DUSP1,GNAI1,P2RY6,SRC,THBS1"
GO:0072584,caveolin-mediated endocytosis,11,3,0.26,105,0.00179,0.00179,1,"CAV1,SRC,UNC119"
GO:0001765,membrane raft assembly,11,3,0.26,106,0.00179,0.00179,1,"ANXA2,CAV1,S100A10"
GO:0007010,cytoskeleton organization,1248,49,28.99,25,0.00184,2e-4,1,"ANXA1,ARHGDIB,BIN1,BIRC5,BST1,C15orf62,CENPW,CNN3,CSF1R,CSRP2,DIAPH3,DNAAF3,FSD1,GNAI1,HCK,INA,IQSEC1,KIF23,KNSTRN,KRT15,KRT17,KRT6A,LRRC61,MAD2L1,MDK,MEF2C,NCK2,NUSAP1,PDLIM1,PDLIM4,PYCARD,RAC2,RND3,S100A10,SIGLEC15,SRC,TNF,TNIK,TPGS1,TPM2,TPPP3,TPX2,TTC26,TUBA1B,TUBA4A,TUBA4B,TUBB2A,TUBB6,VIM"
GO:0007229,integrin-mediated signaling pathway,97,8,2.25,110,0.00188,0.00188,1,"BST1,HCK,ISG15,ITGA5,ITGB7,SRC,TIMP1,ZNF304"
GO:0055117,regulation of cardiac muscle contraction,78,7,1.81,120,0.00222,0.00222,1,"ADRA1B,BIN1,CAV1,CLIC2,GJA5,SMAD7,STC1"
GO:0033137,negative regulation of peptidyl-serine phosphorylation,25,4,0.58,124,0.00246,0.00246,1,"CAV1,DDIT4,NCK2,SMAD7"
GO:0045662,negative regulation of myoblast differentiation,25,4,0.58,125,0.00246,0.00246,1,"ANKRD2,CXCL10,CXCL14,TNF"
GO:2001242,regulation of intrinsic apoptotic signaling pathway,151,10,3.51,134,0.0028,0.0028,1,"ANKRD2,CAV1,CDKN2D,HSPB1,LCK,NCK2,NOL3,PYCARD,SRC,XBP1"
GO:0048771,tissue remodeling,176,14,4.09,12,0.00282,6.4e-5,1,"ANXA1,CAV1,CD38,CSF1R,EFNA4,GJA5,MDK,MEF2C,NOL3,RAC2,SIGLEC15,SRC,TGM2,TIMP1"
GO:0031650,regulation of heat generation,13,3,0.3,141,0.00299,0.00299,1,"EDNRB,NMU,TNF"
GO:0051775,response to redox state,13,3,0.3,142,0.00299,0.00299,1,"ARHGDIB,ARNTL,GLRX2"
GO:0000070,mitotic sister chromatid segregation,144,12,3.34,18,0.0032,1.4e-4,1,"ANAPC15,CDCA5,CDCA8,DLGAP5,DUSP1,KIF23,KNSTRN,MAD2L1,NUSAP1,PINX1,PTTG1,ZWINT"
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,206,12,4.78,146,0.00323,0.00323,1,"BIRC5,CARD16,CDKN2D,CTSH,FAM162A,LCK,NOL3,PYCARD,SOX2,SRC,THBS1,TNF"
GO:0090197,positive regulation of chemokine secretion,14,3,0.33,155,0.00374,0.00374,1,"CSF1R,PYCARD,TNF"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,3,0.33,156,0.00374,0.00374,1,"ANAPC15,DUSP1,MAD2L1"
GO:0035635,entry of bacterium into host cell,14,3,0.33,157,0.00374,0.00374,1,"CAV1,KRT6A,SRC"
GO:0010759,positive regulation of macrophage chemotaxis,14,3,0.33,158,0.00374,0.00374,1,"CXCL17,MDK,THBS1"
GO:0090200,positive regulation of release of cytochrome c from mitochondria,28,4,0.65,162,0.00377,0.00377,1,"BIK,BNIP3,FAM162A,PYCARD"
GO:0060337,type I interferon signaling pathway,88,7,2.04,174,0.00437,0.00437,1,"IFIT2,IFITM1,IFITM2,IFITM3,ISG15,MX2,USP18"
GO:0071801,regulation of podosome assembly,15,3,0.35,181,0.0046,0.0046,1,"HCK,SRC,TNF"
GO:0010832,negative regulation of myotube differentiation,15,3,0.35,182,0.0046,0.0046,1,"ANKRD2,CXCL10,XBP1"
GO:0001101,response to acid chemical,330,16,7.66,183,0.00463,0.00463,1,"AKR1B1,AKR1C2,CD38,CDKN2D,CTSH,CYBA,DUSP1,FYN,GSTP1,P2RY6,PON1,SRC,TNF,WNT5B,XBP1,ZNF35"
GO:1901661,quinone metabolic process,30,4,0.7,188,0.00487,0.00487,1,"AKR1B1,AKR1C2,COQ10A,CYP4F2"
GO:0046850,regulation of bone remodeling,48,5,1.11,189,0.00497,0.00497,1,"CD38,CSF1R,MDK,SIGLEC15,SRC"
GO:0031397,negative regulation of protein ubiquitination,69,6,1.6,196,0.00529,0.00529,1,"CAV1,FYN,ISG15,MAD2L1,PINX1,SMAD7"
GO:2000778,positive regulation of interleukin-6 secretion,31,4,0.72,197,0.00549,0.00549,1,"PAEP,PYCARD,TNF,XBP1"
GO:0001977,renal system process involved in regulation of blood volume,16,3,0.37,198,0.00556,0.00556,1,"CYBA,CYP4F2,GJA5"
GO:0042448,progesterone metabolic process,16,3,0.37,199,0.00556,0.00556,1,"ADM,AKR1C2,CYP17A1"
GO:0050871,positive regulation of B cell activation,70,6,1.63,201,0.00567,0.00567,1,"BST1,CD38,MEF2C,NOD2,TICAM1,XBP1"
GO:0042542,response to hydrogen peroxide,141,9,3.27,203,0.0057,0.0057,1,"ANXA1,BNIP3,DUSP1,FYN,GLRX2,HP,LDHA,MB,SRC"
GO:0031638,zymogen activation,50,5,1.16,208,0.00592,0.00592,1,"ANXA2,CTSH,PLAU,PYCARD,THBS1"
GO:0045907,positive regulation of vasoconstriction,32,4,0.74,211,0.00616,0.00616,1,"ADRA1B,CAV1,CD38,GJA5"
GO:0010955,negative regulation of protein processing,32,4,0.74,212,0.00616,0.00616,1,"CARD16,NOL3,SNX12,THBS1"
GO:0010466,negative regulation of peptidase activity,253,13,5.88,217,0.0064,0.0064,1,"BIN1,BIRC5,CARD16,CDKN2D,CST1,ECM1,NOL3,PI3,PTTG1,SLPI,SRC,THBS1,TIMP1"
GO:0051384,response to glucocorticoid,144,9,3.34,221,0.00652,0.00652,1,"ADM,ANXA1,ANXA3,DDIT4,DUSP1,GSTP1,MDK,STC1,TNF"
GO:0050900,leukocyte migration,422,21,9.8,66,0.00677,9.1e-4,1,"ANXA1,BST1,CAV1,CXCL10,CXCL14,CXCL17,DUSP1,ECM1,EDNRB,FYN,HCK,ITGA5,ITGB7,LCK,MDK,PYCARD,RAC2,SLC16A3,SRC,THBS1,TNF"
GO:0007017,microtubule-based process,699,27,16.24,227,0.00694,0.00694,1,"BIRC5,CENPW,DLGAP5,DNAAF3,DPCD,DYNC1I1,FSD1,GNAI1,HSPB1,KIF23,KNSTRN,LRRC61,MAD2L1,NUSAP1,ROPN1L,RPGR,SYBU,TPGS1,TPPP3,TPX2,TTC26,TUBA1B,TUBA4A,TUBA4B,TUBB2A,TUBB6,UCHL1"
GO:0061098,positive regulation of protein tyrosine kinase activity,52,5,1.21,229,0.007,0.007,1,"CSF1R,EFNA1,FYN,SRC,UNC119"
