GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0000302,response to reactive oxygen species,225,19,5,57,6.9e-7,6.9e-7,0.04439402153352265,"APOE,BTK,CD36,CHUK,DUSP1,FKBP1B,FOS,FYN,HBA1,HBA2,HGF,HMOX1,HYAL1,MAP1LC3A,MMP2,MMP3,PLK3,S100A7,SESN1"
GO:0010977,negative regulation of neuron projection development,148,14,3.29,100,5.5e-6,5.5e-6,0.17693269451766272,"APOE,BCL11A,CTSZ,FGF13,ITM2C,LGALS1,NRP1,PLK2,PMP22,PTPN9,SPOCK1,SPP1,VIM,YWHAH"
GO:0071276,cellular response to cadmium ion,36,7,0.8,131,1.2e-5,1.2e-5,0.2573566465711458,"CHUK,CYBB,FOS,HMOX1,MT1A,MT1G,MT1M"
GO:0007611,learning or memory,245,17,5.44,162,3.6e-5,3.6e-5,0.579052454785078,"ADCY3,APOE,DRD2,EGR2,FGF13,FOS,FYN,GATM,GHSR,ITGA5,MEF2C,NPTN,PICALM,PLK2,PTN,SGK1,ZNF385A"
GO:1900118,negative regulation of execution phase of apoptosis,20,5,0.44,187,6.2e-5,6.2e-5,0.797805604370552,"MTRNR2L1,MTRNR2L10,MTRNR2L2,MTRNR2L6,MTRNR2L8"
GO:0002576,platelet degranulation,124,11,2.75,212,1e-4,1e-4,0.9191308806112352,"CD36,FCER1G,FERMT3,FN1,HGF,LEFTY2,PDGFB,PLEK,SPARC,TGFB3,TUBA4A"
GO:0045579,positive regulation of B cell differentiation,12,4,0.27,215,1e-4,1e-4,0.9191308806112352,"BTK,IL7,MMP14,NCKAP1L"
GO:0050766,positive regulation of phagocytosis,69,8,1.53,230,1.4e-4,1.4e-4,1,"ABR,CD36,DOCK2,FCER1G,IL1B,IL2RG,NCKAP1L,RAP1A"
GO:0070374,positive regulation of ERK1 and ERK2 cascade,202,14,4.49,241,1.7e-4,1.7e-4,1,"APOE,CD36,CD4,CSF1R,DRD2,FGF10,FGF8,GPNMB,MIR27B,NPTN,NRP1,PDGFB,RAP1A,S100A7"
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,27,5,0.6,277,2.8e-4,2.8e-4,1,"CHGA,DRD2,F2,FGF8,KLK5"
GO:0032496,response to lipopolysaccharide,323,18,7.17,290,3.4e-4,3.4e-4,1,"ABR,ACP5,CD36,CHUK,CMPK2,DUSP10,FGF10,FOS,GHSR,HCK,IL1B,JUNB,MEF2C,NR1H3,PDE4B,S100A7,SPARC,VIM"
GO:0032091,negative regulation of protein binding,99,9,2.2,294,3.6e-4,3.6e-4,1,"ADRB2,CAMK1,CARD18,CTSZ,DAB2,GPSM1,IFIT2,MIR27B,PDGFB"
GO:0030335,positive regulation of cell migration,511,27,11.35,158,3.9e-4,3e-5,1,"AIF1,CORO1A,CSF1R,CXCL14,DAB2,FERMT3,FGF10,FN1,GPNMB,HGF,HMOX1,HYAL1,IL1B,ITGA5,MIR181A2,MIR27B,MMP14,NCKAP1L,NRP1,NRP2,PDGFB,PLAU,PLK2,PTN,RAC2,S100A7,SPARC"
GO:0061082,myeloid leukocyte cytokine production,29,5,0.64,300,4e-4,4e-4,1,"CD36,CHGA,FCER1G,HMOX1,TGFB3"
GO:0001525,angiogenesis,547,28,12.15,165,4.5e-4,3.8e-5,1,"ANPEP,ANXA2P2,ARHGAP22,CYBB,FAP,FGF10,FGF8,FN1,GHSR,GPNMB,HGF,HMOX1,HYAL1,IL1B,ITGA5,MIR27B,MIRLET7G,MMP14,MMP2,NRP1,NRP2,PLK2,PTN,S100A7,SAT1,SPARC,SPINK5,TGFBI"
GO:0035987,endodermal cell differentiation,45,6,1,306,4.5e-4,4.5e-4,1,"FN1,ITGA5,MESP1,MMP14,MMP2,SOX2"
GO:0010942,positive regulation of cell death,699,30,15.52,307,4.5e-4,4.5e-4,1,"ABR,CAMK2D,CD36,CTSZ,DUSP1,DUSP6,FAP,FOS,FYN,HBA1,HBA2,HCAR2,HMOX1,IFIT2,ITM2C,MAP2K4,MAP2K6,MEF2C,MMP3,OSGIN1,PICALM,PPP3CC,PPP3R1,PTN,SLFN11,TFAP4,TGFB3,TOP2A,UBB,YWHAH"
GO:0045785,positive regulation of cell adhesion,389,20,8.64,308,4.6e-4,4.6e-4,1,"AIF1,ARPC2,CD36,CD4,CORO1A,DUSP10,FN1,FYN,HYAL1,IL1B,IL7,ITGA5,LGALS1,MIR27B,NCKAP1L,NRP1,PTN,PTPN6,S100A10,SOX2"
GO:2000106,regulation of leukocyte apoptotic process,82,8,1.82,309,4.7e-4,4.7e-4,1,"BTK,FCER1G,GHSR,GIMAP8,HCAR2,HCLS1,MEF2C,TSC22D3"
GO:0001764,neuron migration,148,11,3.29,311,4.7e-4,4.7e-4,1,"DNER,DRD2,FGF13,FYN,MEF2C,NDEL1,NRP1,NRP2,PEX7,SPOCK1,TUBB2B"
GO:0050690,regulation of defense response to virus by virus,30,5,0.67,312,4.7e-4,4.7e-4,1,"CD4,DOCK2,ELMO1,FYN,HCK"
GO:0048638,regulation of developmental growth,333,18,7.39,315,4.9e-4,4.9e-4,1,"ADRB2,APOE,BASP1,BCL11A,DPYSL2,DRD2,DUSP10,DUSP6,FGF13,FGF8,FN1,GHSR,IL7,MEF2C,NDEL1,NRP1,SOCS2,SPP1"
GO:0050918,positive chemotaxis,65,7,1.44,328,5.8e-4,5.8e-4,1,"CORO1A,FGF10,FGF8,GPNMB,HGF,NRP1,PDGFB"
GO:0050921,positive regulation of chemotaxis,131,10,2.91,334,6.9e-4,6.9e-4,1,"AIF1,CXCL14,FGF10,NCKAP1L,NRP1,PDGFB,PTN,RAC2,S100A7,TUBB2B"
GO:0010544,negative regulation of platelet activation,19,4,0.42,336,7.1e-4,7.1e-4,1,"APOE,F2,PDGFB,SERPINE2"
GO:0045597,positive regulation of cell differentiation,949,47,21.07,43,7.3e-4,2e-7,1,"ANXA2P2,APOE,ARNTL,ARPC2,BAMBI,BTK,CAMK1,CD36,CD4,DAB2,DRD2,DUSP10,FGF8,FKBP1B,FN1,FOS,FYN,GDF3,HCLS1,HGF,ID2,IL1B,IL7,JUNB,LPL,MEF2C,MESP1,METRN,MIR181A2,MMP14,NCKAP1L,NDEL1,NPTN,NRP1,PPP2R5B,PTN,RAP1A,RPS6KA1,S100A10,SERPINE2,SOCS2,SOCS3,SOX2,TGFB3,TUBB2B,ZEB2,ZNF385A"
GO:0060395,SMAD protein signal transduction,68,7,1.51,339,7.6e-4,7.6e-4,1,"DAB2,FOS,GDF3,LEFTY1,LEFTY2,TGFB3,VIM"
GO:0010810,regulation of cell-substrate adhesion,208,13,4.62,341,7.9e-4,7.9e-4,1,"ARPC2,CD36,CORO2B,FN1,ITGA5,LGALS1,MMP14,NRP1,PLAU,PTN,RAC2,S100A10,SPOCK1"
GO:0050728,negative regulation of inflammatory response,158,11,3.51,345,8.2e-4,8.2e-4,1,"ABR,ACP5,APOE,DUSP10,F2,GHSR,HGF,MIR181A2,MIRLET7G,NR1H3,SOCS3"
GO:0060349,bone morphogenesis,111,9,2.46,346,8.2e-4,8.2e-4,1,"ACP5,ANXA2P2,ANXA6,DHRS3,MEF2C,MMP14,PAPPA2,PEX7,TGFB3"
GO:0048771,tissue remodeling,176,15,3.91,117,9.1e-4,9.3e-6,1,"ABR,ACP5,ADRB2,CSF1R,FGF10,FGF8,GPNMB,IL7,MEF2C,MMP14,MMP2,PTN,RAC2,SPP1,TGFB3"
GO:0010001,glial cell differentiation,212,13,4.71,353,9.4e-4,9.4e-4,1,"DNER,DUSP10,EGR2,F2,FGF10,ID2,IL1B,METRN,POU3F1,PTN,SERPINE2,SOX2,VIM"
GO:0035690,cellular response to drug,412,20,9.15,354,9.4e-4,9.4e-4,1,"ADCY3,AIF1,BCL11A,CYBB,DRD2,EIF4EBP1,FYN,HGF,HMOX1,IL1B,MAP1LC3A,MEF2C,MMP3,PDE2A,PDE4B,PDGFB,RAP1A,SPI1,TFAP4,VIM"
GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,35,5,0.78,359,9.9e-4,9.9e-4,1,"FGF10,FYN,IL1B,IL7,STRADB"
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,189,12,4.2,365,0.00108,0.00108,1,"CD36,CD4,CSF1R,FGF10,FGF8,FYN,HCLS1,HGF,ITGA5,NRP1,PDGFB,SOCS3"
GO:2000272,negative regulation of signaling receptor activity,53,6,1.18,367,0.0011,0.0011,1,"CNRIP1,MTRNR2L1,MTRNR2L10,MTRNR2L2,MTRNR2L6,MTRNR2L8"
GO:1901654,response to ketone,190,12,4.22,371,0.00113,0.00113,1,"ADCY3,CCND1,CYBB,DUSP1,EIF4EBP1,FOS,GHSR,NR1H3,PTN,SPP1,TFAP4,TGFB3"
GO:1901077,regulation of relaxation of muscle,10,3,0.22,373,0.00116,0.00116,1,"CAMK2D,CHGA,PDE4B"
GO:0090130,tissue migration,338,20,7.51,195,0.0012,7.2e-5,1,"ACTA1,ACTA2,ACTC1,ACTG2,APOE,DUSP10,FAP,FGF10,FGF8,HMOX1,HYAL1,MEF2C,MIR27B,NRP1,NRP2,PDGFB,PLK2,PTN,SPARC,ZEB2"
GO:0014070,response to organic cyclic compound,939,41,20.85,152,0.0012,2.7e-5,1,"ACTA1,ADCY3,AGXT,AIF1,ARNTL,ATP1A3,CCND1,CD36,CD4,CYBB,DAB2,DRD2,DUSP1,DUSP6,EIF4EBP1,FGF10,FGF8,FKBP1B,FOS,GHSR,GRAMD1B,IL1B,JUNB,LGALS1,MAP1LC3A,MEF2C,MMP14,NR1H3,PDE2A,PDE4B,PDGFB,PLIN2,PTN,RAP1A,SOCS2,SPARC,SPP1,TFAP4,TGFB3,YWHAH,ZBTB7A"
GO:1904645,response to amyloid-beta,54,6,1.2,374,0.00121,0.00121,1,"ADRB2,ATP1A3,CD36,FYN,MMP2,MMP3"
GO:0002262,myeloid cell homeostasis,141,10,3.13,375,0.00121,0.00121,1,"FCER1G,HCAR2,HCLS1,HMOX1,ID2,MAFB,NCKAP1L,PDE4B,SPI1,ZBTB7A"
GO:0001759,organ induction,22,4,0.49,381,0.00127,0.00127,1,"FGF10,FGF8,MESP1,WNT2B"
GO:0046677,response to antibiotic,319,21,7.08,122,0.00128,9.8e-6,1,"ACTC1,ADCY3,CCND1,CHUK,CYBB,DRD2,DUSP1,EIF4EBP1,FKBP1B,FYN,HBA1,HBA2,HGF,HMOX1,HYAL1,MAP1LC3A,MEF2C,OXCT1,PDGFB,SPARC,SPI1"
GO:0019221,cytokine-mediated signaling pathway,748,36,16.61,126,0.00132,1.1e-5,1,"CAMK2D,CCND1,CD36,CD4,CHUK,CSF1R,FCER1G,FN1,FOS,FYN,HCK,HGF,HMOX1,IFIT2,IL1B,IL2RG,IL7,JUNB,LCP1,MMP1,MMP2,MMP3,NR1H3,OASL,PDGFB,PSMB9,PTPN6,SOCS2,SOCS3,SOX2,SPI1,STAT4,TNFRSF13B,TRIM34,UBB,VIM"
GO:0022617,extracellular matrix disassembly,76,7,1.69,390,0.00148,0.00148,1,"FAP,KLK5,LCP1,MMP1,MMP14,MMP2,MMP3"
GO:0008360,regulation of cell shape,145,10,3.22,392,0.0015,0.0015,1,"ARHGAP15,BAMBI,CORO1A,CSF1R,F2,FN1,FYN,HCK,PTN,RHOH"
GO:0009725,response to hormone,954,43,21.18,111,0.0015,7.9e-6,1,"ACTA1,ADCY3,AGXT,AIF1,AKR1C1,ARNTL,ATP1A3,CCND1,CD4,CHUK,CPEB1,CPEB2,CYBB,DAB2,DUSP1,EGR2,EIF4EBP1,FABP3,FGF10,FOS,FYN,GHSR,HCLS1,IL1B,JUNB,LMO2,LPL,MEF2C,MMP14,NDEL1,NR1H3,OXCT1,PTN,SOCS2,SOCS3,SPARC,SPP1,STAT4,TFAP4,TGFB3,TSHB,YWHAH,ZBTB7A"
GO:0060445,branching involved in salivary gland morphogenesis,23,4,0.51,393,0.00152,0.00152,1,"FGF10,FGF8,HGF,NRP1"
GO:0046697,decidualization,23,4,0.51,394,0.00152,0.00152,1,"GHSR,JUNB,PTN,SPP1"
GO:0021610,facial nerve morphogenesis,11,3,0.24,397,0.00157,0.00157,1,"EGR2,NRP1,NRP2"
GO:0021604,cranial nerve structural organization,11,3,0.24,398,0.00157,0.00157,1,"EGR2,NRP1,NRP2"
GO:0048680,positive regulation of axon regeneration,11,3,0.24,399,0.00157,0.00157,1,"FKBP1B,NDEL1,PTN"
GO:0050900,leukocyte migration,422,27,9.37,61,0.00162,9e-7,1,"ABR,AIF1,CH25H,CHGA,CORO1A,CXCL14,DUSP1,F2,FCER1G,FN1,FYN,HCK,HMOX1,IL1B,ITGA5,MMP1,MMP14,MPP1,NCKAP1L,PDE4B,PDGFB,PTN,PTPN6,RAC2,S100A7,SLC7A7,SLC7A8"
GO:0030049,muscle filament sliding,39,5,0.87,404,0.00163,0.00163,1,"ACTA1,ACTC1,MYL4,TNNI2,VIM"
GO:0051017,actin filament bundle assembly,147,10,3.26,408,0.00166,0.00166,1,"AIF1,CORO2B,LCP1,MARCKS,MYO1B,NRP1,PLEK,PLS3,S100A10,TGFB3"
GO:0097529,myeloid leukocyte migration,199,12,4.42,412,0.00168,0.00168,1,"AIF1,CHGA,DUSP1,FCER1G,IL1B,MMP14,MPP1,NCKAP1L,PDE4B,PDGFB,RAC2,S100A7"
GO:0042981,regulation of apoptotic process,1517,67,33.69,29,0.00169,3.3e-8,1,"ABR,ACTC1,AIF1,APOE,BCL2A1,BTK,CAMK2D,CARD18,CORO1A,CSF1R,CTSZ,DAB2,DUSP1,DUSP6,FAP,FCER1G,FGF10,FGF8,FYN,GDF3,GHSR,GIMAP8,HCAR2,HCK,HCLS1,HGF,HMOX1,IFIT2,IL1B,IL7,ITGA5,ITM2C,LEFTY1,LEFTY2,LGALS1,MAP2K4,MAP2K6,MEF2C,MTRNR2L1,MTRNR2L10,MTRNR2L2,MTRNR2L6,MTRNR2L8,MYCNOS,NCKAP1L,NRP1,OSGIN1,PLK2,PLK3,PPP3CC,PPP3R1,PTN,RPS6KA1,SERPINB13,SGK1,SOCS2,SOCS3,SOX2,STRADB,TFAP4,TGFB3,TOP2A,TSC22D3,UBB,YWHAH,ZBTB7A,ZNF385A"
GO:0045471,response to ethanol,123,9,2.73,414,0.0017,0.0017,1,"ACTC1,CCND1,CYBB,DRD2,EIF4EBP1,FYN,OXCT1,SPARC,SPI1"
GO:2000045,regulation of G1/S transition of mitotic cell cycle,173,11,3.84,415,0.00171,0.00171,1,"AIF1,CCND1,FGF10,GPNMB,HYAL1,ID2,PLK2,PLK3,PTPN6,SLFN11,ZNF385A"
GO:0021884,forebrain neuron development,24,4,0.53,424,0.00179,0.00179,1,"FGF8,NRP1,NRP2,UBB"
GO:0042098,T cell proliferation,175,11,3.89,426,0.00187,0.00187,1,"AIF1,CD4,CORO1A,DOCK2,FKBP1B,FYN,GPNMB,IL1B,NCKAP1L,PTPN6,RAC2"
GO:1905475,regulation of protein localization to membrane,176,11,3.91,431,0.00196,0.00196,1,"DAB2,FYN,GHSR,MMP14,PICALM,PPP3CC,PPP3R1,PTN,PTPN9,RAP1A,YWHAH"
GO:0021536,diencephalon development,73,9,1.62,160,0.00202,3.3e-5,1,"DRD2,FGF10,FGF8,NRP1,NRP2,PTN,SOX2,UBB,ZEB2"
GO:0008217,regulation of blood pressure,177,11,3.93,438,0.00204,0.00204,1,"ACTA2,ADRB2,CHGA,CORO2B,CTSZ,DRD2,HMOX1,ID2,NPY,PDGFB,SGK1"
