GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006396,RNA processing,1129,47,25.34,2,3e-5,3e-5,1,"EXOSC9,GTF2F2,HABP4,LSM11,MPHOSPH6,MYCN,NAF1,POLR3K,RNU6ATAC,RPPH1,SCARNA17,SCARNA2,SNORA19,SNORA21,SNORA25,SNORA27,SNORA28,SNORA31,SNORA40,SNORA44,SNORA51,SNORA53,SNORA56,SNORA58,SNORA62,SNORA64,SNORA70G,SNORA71B,SNORA75,SNORA7B,SNORA8,SNORD104,SNORD15A,SNORD15B,SNORD22,SNORD26,SNORD29,SNORD32A,SNORD58C,SNORD59B,SNORD63,SNORD8,SNORD83B,SNORD84,SNORD98,SNORD99,WDR12"
GO:0071280,cellular response to copper ion,25,5,0.56,4,2e-4,2e-4,1,"MAP1LC3A,MT1A,MT1F,MT3,PRNP"
GO:0048240,sperm capacitation,27,5,0.61,6,3e-4,3e-4,1,"CABYR,DEFB1,ROPN1,ROPN1B,SEMG1"
GO:0010955,negative regulation of protein processing,32,5,0.72,10,6.8e-4,6.8e-4,1,"CPB2,IL1R2,PRNP,SERPINE2,TMEM98"
GO:0051301,cell division,560,25,12.57,13,9e-4,9e-4,1,"AURKA,AURKB,BIN3,BORA,CCNE2,CDCA8,CDK1,ERCC6L,FAM83D,GPSM2,HAUS1,HAUS4,HAUS8,IL1B,KLHL13,MIS12,NCAPG2,NEDD1,PARD6A,ROPN1B,SYCE2,TOP2A,UBE2C,ZNF16,ZWINT"
GO:0006882,cellular zinc ion homeostasis,35,5,0.79,14,0.00103,0.00103,1,"MT1A,MT1F,MT3,S100A9,SLC30A1"
GO:0006636,unsaturated fatty acid biosynthetic process,52,6,1.17,15,0.00105,0.00105,1,"DECR2,ELOVL3,IL1B,PTGDS,PTGES,SCD"
GO:2000242,negative regulation of reproductive process,56,6,1.26,22,0.00155,0.00155,1,"ADA,ARHGDIB,EAF2,NODAL,SEMG1,SERPINF1"
GO:1901989,positive regulation of cell cycle phase transition,102,8,2.29,23,0.0021,0.0021,1,"CDK1,DTL,FAM83D,HYAL1,LSM11,RAD51C,UBE2C,ZNF16"
GO:0046686,response to cadmium ion,61,8,1.37,3,0.00211,6.2e-5,1,"CDK1,CHUK,MT1A,MT1F,MT3,PCNA,PRNP,SLC30A1"
GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,12,3,0.27,24,0.00212,0.00212,1,"CDH3,IGFBP3,IGFBP5"
GO:0030334,regulation of cell migration,879,33,19.73,27,0.00271,0.00271,1,"ABR,ADA,APOD,ARHGDIB,CCR1,CD274,CD40,CX3CR1,CXCR4,DUSP10,FAM110C,FGR,GLIPR2,HYAL1,IGFBP3,IGFBP5,IL1B,IL23A,KDR,LAMA3,MIR27B,MPP1,NDRG4,NODAL,OSGIN1,PRCP,RET,RND3,SERPINE2,SERPINF1,SPHK1,STC1,TMSB15A"
GO:0009162,deoxyribonucleoside monophosphate metabolic process,13,3,0.29,28,0.00271,0.00271,1,"NT5M,TK1,TYMS"
GO:0045931,positive regulation of mitotic cell cycle,156,10,3.5,29,0.00278,0.00278,1,"AURKA,CDK1,DTL,EIF4EBP1,HYAL1,IL1B,LSM11,RAD51C,SPHK1,UBE2C"
GO:0019722,calcium-mediated signaling,206,14,4.62,5,0.00322,2.4e-4,1,"ADA,CCR1,CX3CR1,CXCR4,DEFB1,HOMER3,KDR,MCU,P2RX3,PRNP,RCAN2,SPHK1,TMEM100,TNNI3"
GO:0010273,detoxification of copper ion,14,3,0.31,33,0.0034,0.0034,1,"MT1A,MT1F,MT3"
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,88,7,1.98,35,0.00363,0.00363,1,"ADA,CD274,CD40,CLCF1,IL1B,IL23A,NFKBID"
GO:0007566,embryo implantation,47,5,1.05,36,0.00393,0.00393,1,"ARHGDIB,FBLN1,IL1B,NODAL,STC1"
GO:0010389,regulation of G2/M transition of mitotic cell cycle,192,11,4.31,39,0.00415,0.00415,1,"AURKA,AURKB,CDK1,DTL,FHL1,HAUS1,HAUS4,HAUS8,NEDD1,PINX1,RAD51C"
GO:0034501,protein localization to kinetochore,15,3,0.34,41,0.00418,0.00418,1,"AURKB,CDK1,MIS12"
GO:0030155,regulation of cell adhesion,663,26,14.88,42,0.00428,0.00428,1,"ADA,APOD,ARHGDIB,CCDC80,CCM2L,CD274,CXCR4,DUSP10,FBLN1,FBLN2,GPM6B,HYAL1,IL1B,IL1RN,IL23A,KDR,LAMA3,MIR27B,NFKBID,NODAL,PRNP,RET,SERPINE2,SERPINI1,SFTPD,SKAP1"
GO:0097421,liver regeneration,30,4,0.67,43,0.00432,0.00432,1,"AURKA,CPB2,PCNA,TYMS"
GO:0045766,positive regulation of angiogenesis,194,11,4.35,44,0.00448,0.00448,1,"ANGPTL4,CD40,CX3CR1,CXCR4,HYAL1,IL1B,KDR,MIR27B,NODAL,RLN2,SPHK1"
