GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0045080,positive regulation of chemokine biosynthetic process,12,4,0.26,6,9.2e-5,9.2e-5,1,"EGR1,HMOX1,IL1B,TNF"
GO:0043392,negative regulation of DNA binding,53,7,1.15,9,1.4e-4,1.4e-4,1,"DDIT3,HABP4,HMOX1,ID1,ID2,ID3,JUN"
GO:0030855,epithelial cell differentiation,665,28,14.37,23,6.1e-4,6.1e-4,1,"AQP3,CCND1,CDKN1C,CSTA,GJA1,ID1,ID2,ID3,IL1B,JUN,KLK13,KRT16,KRT17,KRT18,KRT6A,NODAL,NRP1,PCK2,PDGFB,PDZD7,PITX2,RAP1A,SFN,SPDEF,TNF,TXNIP,UPK3A,XBP1"
GO:0032026,response to magnesium ion,19,4,0.41,24,6.4e-4,6.4e-4,1,"CCND1,FBP1,THBS1,TNFRSF11B"
GO:0045444,fat cell differentiation,216,13,4.67,33,8.7e-4,8.7e-4,1,"ADRB2,ALDH6A1,BNIP3,CCND1,DDIT3,EGR2,GATA2,ID2,MB,SULT1E1,TNF,TRIB3,XBP1"
GO:0042758,long-chain fatty acid catabolic process,10,3,0.22,36,0.00107,0.00107,1,"ADTRP,CYP4A11,CYP4F3"
GO:0007050,cell cycle arrest,225,13,4.86,38,0.00126,0.00126,1,"CAB39L,CCND1,CDC25C,CDKN1C,CRADD,DDIT3,DUSP1,ID2,MAP2K6,PPP1R15A,RGCC,SFN,THBS1"
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,99,8,2.14,43,0.00136,0.00136,1,"CXCL12,DDIT4,HMOX1,ING2,NUPR1,POLB,SFN,TNF"
GO:0043525,positive regulation of neuron apoptotic process,57,6,1.23,45,0.0014,0.0014,1,"DDIT3,JUN,MYBL2,NQO2,NUPR1,TNF"
GO:0046886,positive regulation of hormone biosynthetic process,11,3,0.24,46,0.00145,0.00145,1,"EGR1,IL1B,TNF"
GO:0006563,L-serine metabolic process,11,3,0.24,47,0.00145,0.00145,1,"PHGDH,PSAT1,SDSL"
GO:0048661,positive regulation of smooth muscle cell proliferation,100,8,2.16,48,0.00145,0.00145,1,"HMOX1,ID2,JUN,NQO2,PDGFB,TGM2,THBS1,TNF"
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,58,6,1.25,50,0.00153,0.00153,1,"CHAC1,DDIT3,HSPA1A,PPP1R15A,TRIB3,XBP1"
GO:0009612,response to mechanical stimulus,204,15,4.41,2,0.00162,3.9e-5,1,"ABHD12,ASNS,BNIP3,CASP1,CRADD,CXCL12,FOS,GJA1,HABP4,IL1B,JUN,PDZD7,SERPINE2,THBS1,TXNIP"
GO:0045662,negative regulation of myoblast differentiation,25,4,0.54,54,0.00189,0.00189,1,"DDIT3,ID3,PRICKLE1,TNF"
GO:0045820,negative regulation of glycolytic process,12,3,0.26,56,0.0019,0.0019,1,"DDIT4,FBP1,NUPR1"
GO:0000460,maturation of 5.8S rRNA,26,4,0.56,64,0.0022,0.0022,1,"EXOSC7,EXOSC9,MPHOSPH6,WDR12"
GO:0001936,regulation of endothelial cell proliferation,157,10,3.39,65,0.00221,0.00221,1,"CXCL12,GATA2,GJA1,HMOX1,JUN,NRP1,PDGFB,RGCC,THBS1,TNF"
GO:0033559,unsaturated fatty acid metabolic process,107,8,2.31,66,0.00224,0.00224,1,"ACOT8,CYP2S1,CYP4A11,CYP4F3,DECR2,ELOVL3,FABP5,IL1B"
GO:0061029,eyelid development in camera-type eye,13,3,0.28,70,0.00244,0.00244,1,"GRHL3,JUN,OSR2"
GO:0002686,negative regulation of leukocyte migration,44,5,0.95,71,0.00249,0.00249,1,"ADTRP,CXCL12,DUSP1,HMOX1,PADI2"
