GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0045071,negative regulation of viral genome replication,55,11,1.3,23,5.4e-8,5.4e-8,0.0034743147287104683,"HMGA2,IFIT1,IFITM1,IFITM3,ISG15,MX1,OAS1,OASL,RSAD2,SLPI,TNF"
GO:0060337,type I interferon signaling pathway,88,13,2.09,34,1.5e-7,1.5e-7,0.004825437123208984,"IFI27,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,ISG15,MX1,MX2,OAS1,OASL,RSAD2"
GO:0051301,cell division,560,38,13.28,5,2.5e-7,5.9e-9,0.005361596803565538,"AURKB,BIRC5,BUB1,BUB1B,CCNB1,CDC20,CDCA3,CDK1,CKS1B,FGF13,FSD1,GNAI1,HMGA2,KIF20A,KIF23,KIF2C,KIFC1,NDC80,NEDD9,NUF2,NUSAP1,OIP5,PDXP,PLK1,PLK2,PSRC1,PTTG1,RASA1,SKA3,SUSD2,TACC3,TGFB2,TOP2A,TUBA1A,UBE2C,USP44,ZNF830,ZWINT"
GO:0007094,mitotic spindle assembly checkpoint,34,9,0.81,26,4.8e-6,6.7e-8,0.07720699397134374,"AURKB,BUB1,BUB1B,CCNB1,CDC20,NDC80,PLK1,TTK,USP44"
GO:0051607,defense response to virus,228,18,5.41,73,8.8e-6,8.8e-6,0.11323692449130415,"BNIP3,IFI27,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM3,ISG15,MX1,MX2,OAS1,OASL,PMAIP1,RSAD2,TICAM1,TRIM22,TRIM34"
GO:0030198,extracellular matrix organization,356,22,8.44,87,4.4e-5,4.4e-5,0.4718205187137673,"ANXA2,BGN,CHADL,COL17A1,COL1A2,COL23A1,COL8A1,ELN,FBLN5,ICAM1,ITGA5,ITGB7,LAMA3,MFAP2,MMP10,SPINK5,TGFB2,TGFBI,THBS1,TIMP1,TIMP2,TNF"
GO:0060333,interferon-gamma-mediated signaling pathway,73,9,1.73,92,5.5e-5,5.5e-5,0.49862850273159504,"B2M,HCK,ICAM1,MT2A,OAS1,OASL,TRIM22,TRIM34,TRIM62"
GO:0097435,supramolecular fiber organization,641,32,15.2,94,6.2e-5,6.2e-5,0.49862850273159504,"ANXA2,B2M,CDC42EP2,CHADL,CLU,COL1A2,CSRP2,DIAPH3,ELN,FBLN5,FGF13,FSD1,HCK,HCLS1,ICAM1,KIF18A,KIF2C,KRT19,LIMCH1,MEF2C,NEDD9,PDXP,PSRC1,RAC2,RASA1,S100A10,TCAP,TGFB2,TMSB15A,TPM2,TPPP3,VIM"
GO:0035455,response to interferon-alpha,20,5,0.47,98,8.4e-5,8.4e-5,0.6004988419993401,"IFIT2,IFIT3,IFITM1,IFITM3,MX2"
GO:0009111,vitamin catabolic process,12,4,0.28,107,1.3e-4,1.3e-4,0.8364091013562237,"CBR3,CRABP1,CYP4F2,PDXP"
