GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0060337,type I interferon signaling pathway,88,14,1.9,1,5.5e-9,5.5e-9,3.5386538903532547e-4,"IFI35,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,ISG15,MX1,OAS1,OASL,PSMB8,RSAD2,USP18"
GO:0051607,defense response to virus,228,20,4.91,4,1.2e-7,1.2e-7,0.0038603496985671866,"CD40,CXCL10,DHX58,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,ISG15,MX1,OAS1,OASL,POLR3D,RSAD2,RTP4,TLR3,TRIM22,TRIM34,UNC93B1"
GO:0045071,negative regulation of viral genome replication,55,8,1.19,9,2.2e-5,2.2e-5,0.4718205187137673,"IFIT1,IFITM1,IFITM2,ISG15,MX1,OAS1,OASL,RSAD2"
GO:0055114,oxidation-reduction process,948,40,20.43,10,3.7e-5,3.7e-5,0.5951372451957746,"ACOX2,ADHFE1,ADO,AKR1C2,AKR1C3,ALKBH3,CBR3,CHCHD4,CP,CYBA,CYP2J2,CYP4B1,DDO,DHRS3,ENOX2,FADS3,FMO4,GLRX2,GMPR,HMOX1,HPDL,IFI30,IL4I1,LDHB,MTFR2,NCF2,NHLRC1,PHKG1,PIR,PPP1R3C,RBKS,RDH13,RDH14,RPIA,RRM2,SDR16C5,SOD2,SPR,STEAP1,TMX4"
GO:0006656,phosphatidylcholine biosynthetic process,37,6,0.8,15,1.3e-4,1.3e-4,1,"CHPT1,CSNK2A2,LCAT,PCTP,PCYT1A,RAB38"
GO:0035455,response to interferon-alpha,20,4,0.43,24,7.8e-4,7.8e-4,1,"IFIT2,IFIT3,IFITM1,IFITM2"
GO:0032351,negative regulation of hormone metabolic process,11,3,0.24,27,0.00144,0.00144,1,"AKR1C3,DKK3,DKKL1"
GO:0042572,retinol metabolic process,40,5,0.86,28,0.0016,0.0016,1,"AKR1C3,DHRS3,RDH13,RDH14,SDR16C5"
GO:0045080,positive regulation of chemokine biosynthetic process,12,3,0.26,30,0.00189,0.00189,1,"CD74,HMOX1,TLR3"
GO:0097193,intrinsic apoptotic signaling pathway,272,14,5.86,33,0.0024,0.0024,1,"CASP4,CASP9,CD74,FHIT,HMOX1,IFI6,LCK,MELK,NUPR1,PLAUR,S100A9,SOD2,SRC,TRIB3"
GO:0042574,retinal metabolic process,13,3,0.28,34,0.00242,0.00242,1,"AKR1C3,RDH13,SDR16C5"
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",70,6,1.51,39,0.00395,0.00395,1,"EXO1,FEN1,RNASET2,RPP25,TSEN2,YBEY"
GO:1901565,organonitrogen compound catabolic process,1242,41,26.76,40,0.00416,0.00416,1,"ADHFE1,ADO,ANPEP,ASAH2B,CPA2,CPVL,CSNK2A2,DDO,ENPEP,ERCC8,FAH,FBXL14,FBXL6,FHIT,FYN,GLS2,HMOX1,IDUA,IL4I1,ISG15,KCTD5,LRRC29,NHLRC1,NT5E,NUDT10,NUDT17,NUDT18,NUPR1,PSMB8,PSMB9,SDS,SERPINE2,SPATA18,TIMP1,TRIB2,TRIB3,TRIM3,UBD,UBE2C,UBE3D,USP18"
GO:0010566,regulation of ketone biosynthetic process,16,3,0.34,44,0.00451,0.00451,1,"AKR1C3,DKK3,DKKL1"
GO:0060333,interferon-gamma-mediated signaling pathway,73,6,1.57,48,0.00486,0.00486,1,"IFI30,MT2A,OAS1,OASL,TRIM22,TRIM34"
GO:0043649,dicarboxylic acid catabolic process,17,3,0.37,50,0.00539,0.00539,1,"ACOT4,ADHFE1,DDO"
