GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0051301,cell division,560,33,11.26,11,1.3e-6,3.4e-8,0.08364091013562239,"AURKA,AURKB,BIRC5,CCNB1,CDC20,CDCA3,CDCA5,CDCA8,CDK1,CENPW,FAM83D,FBXO5,FGF8,KIF20A,KIF23,KIF2C,KIFC1,KIT,LBH,NDC80,NEK3,NUF2,NUSAP1,PRC1,PTN,PTTG1,SFRP2,STMN1,TACC3,TOP2A,TPX2,UBE2C,ZWINT"
GO:0015671,oxygen transport,15,5,0.3,19,8.1e-6,8.1e-6,0.26057360465328516,"HBA1,HBA2,HBG1,HBG2,NGB"
GO:0060294,cilium movement involved in cell motility,18,5,0.36,27,2.2e-5,2.2e-5,0.4718205187137673,"RSPH4A,RSPH9,TEKT1,TEKT2,WDR63"
GO:0007052,mitotic spindle organization,101,14,2.03,6,3.5e-5,1.4e-8,0.5629676643743814,"AURKA,AURKB,BIRC5,CCNB1,CDC20,KIF23,KIFC1,MYBL2,NDC80,NUF2,PRC1,STMN1,TACC3,TPX2"
GO:1901687,glutathione derivative biosynthetic process,22,5,0.44,36,6.3e-5,6.3e-5,0.8106734366991093,"GSTA1,GSTA2,GSTA3,GSTA4,GSTP1"
GO:0090307,mitotic spindle assembly,54,7,1.09,40,9.8e-5,9.8e-5,1,"AURKB,BIRC5,CDC20,KIF23,KIFC1,MYBL2,TPX2"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,8,1.61,49,2e-4,2e-4,1,"AURKA,AURKB,CCNB1,CDC20,CDK1,FBXO5,PTTG1,UBE2C"
GO:0030261,chromosome condensation,31,5,0.62,58,3.5e-4,3.5e-4,1,"CCNB1,CDCA5,CDK1,NUSAP1,TOP2A"
GO:1901992,positive regulation of mitotic cell cycle phase transition,88,8,1.77,59,3.9e-4,3.9e-4,1,"CCNB1,CDC45,CDCA5,CDK1,DLGAP5,FBXO5,FGF10,UBE2C"
GO:0045840,positive regulation of mitotic nuclear division,50,6,1.01,61,4.8e-4,4.8e-4,1,"AURKA,CDCA5,DLGAP5,FGF8,NUSAP1,UBE2C"
GO:0032941,secretion by tissue,35,5,0.7,64,6.3e-4,6.3e-4,1,"ADA,AGR2,FGF10,GJA1,NPR3"
GO:0098869,cellular oxidant detoxification,95,8,1.91,66,6.5e-4,6.5e-4,1,"CD36,GSTA1,GSTP1,HBA1,HBA2,HBG1,HBG2,PARK7"
GO:0006749,glutathione metabolic process,54,6,1.09,70,7.2e-4,7.2e-4,1,"GSTA1,GSTA2,GSTA3,GSTA4,GSTP1,PARK7"
GO:1903862,positive regulation of oxidative phosphorylation,10,3,0.2,76,8.7e-4,8.7e-4,1,"CCNB1,CDK1,PARK7"
GO:0051231,spindle elongation,10,3,0.2,77,8.7e-4,8.7e-4,1,"AURKB,KIF23,PRC1"
GO:0007127,meiosis I,100,8,2.01,78,9.2e-4,9.2e-4,1,"AURKA,FBXO5,M1AP,MEI1,PTTG1,RAD51,RAD51D,TOP2A"
GO:0035404,histone-serine phosphorylation,11,3,0.22,81,0.00118,0.00118,1,"AURKA,AURKB,CCNB1"
GO:0036159,inner dynein arm assembly,11,3,0.22,82,0.00118,0.00118,1,"TEKT2,WDR63,ZMYND10"
GO:0021983,pituitary gland development,41,5,0.82,86,0.00132,0.00132,1,"ALDH1A2,FGF10,FGF8,NR0B1,SOX2"
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,12,3,0.24,91,0.00155,0.00155,1,"KIF2C,NDC80,NUF2"
GO:0007283,spermatogenesis,501,20,10.07,100,0.00291,0.00291,1,"ASF1B,C9orf24,CCDC87,CCNB1,DEFB1,GHSR,GJA1,GTSF1,INSL3,KIFC1,KIT,M1AP,MEI1,MEIG1,NR0B1,PTTG1,ROPN1L,SPANXB1,TCP11,VCX"
GO:0043174,nucleoside salvage,15,3,0.3,102,0.00306,0.00306,1,"CDA,PRTFDC1,TK1"
GO:0034310,primary alcohol catabolic process,15,3,0.3,103,0.00306,0.00306,1,"ADH7,AKR1C3,SULT1E1"
GO:0034501,protein localization to kinetochore,15,3,0.3,104,0.00306,0.00306,1,"AURKB,CDK1,NDC80"
GO:0006805,xenobiotic metabolic process,121,8,2.43,105,0.00309,0.00309,1,"CBR3,CYP2S1,GSTA1,GSTA2,GSTA3,GSTA4,GSTP1,NR1I2"
GO:0007080,mitotic metaphase plate congression,43,7,0.86,26,0.00319,2.2e-5,1,"CCNB1,CDCA5,CDCA8,KIF2C,KIFC1,NDC80,NUF2"
GO:0042246,tissue regeneration,73,6,1.47,108,0.00347,0.00347,1,"CCNB1,FGF10,GJA1,NINJ2,PTN,SOX2"
GO:0046661,male sex differentiation,152,9,3.06,110,0.00366,0.00366,1,"AKR1C3,FGF10,FGF8,GJA1,KIT,NR0B1,NUDT1,SFRP2,SRD5A2"
GO:0042744,hydrogen peroxide catabolic process,32,4,0.64,111,0.0037,0.0037,1,"HBA1,HBA2,HBG1,HBG2"
GO:0042573,retinoic acid metabolic process,32,4,0.64,112,0.0037,0.0037,1,"ADH7,AKR1C3,ALDH1A2,CYP2S1"
GO:2000816,negative regulation of mitotic sister chromatid separation,39,6,0.78,42,0.0038,1.2e-4,1,"AURKB,CCNB1,CDC20,FBXO5,NDC80,PTTG1"
GO:0048565,digestive tract development,128,8,2.57,119,0.00436,0.00436,1,"ADA,AGR2,ALDH1A2,CCNB1,FGF10,KIT,REG1A,SFRP2"
GO:1903209,positive regulation of oxidative stress-induced cell death,17,3,0.34,121,0.00444,0.00444,1,"ENDOG,MMP3,PARK7"
GO:0007094,mitotic spindle assembly checkpoint,34,4,0.68,122,0.00463,0.00463,1,"AURKB,CCNB1,CDC20,NDC80"
GO:0060192,negative regulation of lipase activity,18,3,0.36,130,0.00525,0.00525,1,"ANXA8,ANXA8L1,APOC1"
GO:0051383,kinetochore organization,18,3,0.36,131,0.00525,0.00525,1,"CENPW,NDC80,NUF2"
GO:0008284,positive regulation of cell population proliferation,908,30,18.26,132,0.00527,0.00527,1,"ADA,AKR1C3,ALDH1A2,AVPR2,BAMBI,BIRC5,CCNB1,CD6,CDC20,CDCA7L,CDK1,CHP2,CRIP2,CSF3,FBXO5,FGF10,FGF8,GHSR,IL7,INSL4,KIT,LBH,MAB21L1,PRC1,PTN,RASSF10,REG1A,SFRP2,TNFSF9,TSHR"
GO:0051302,regulation of cell division,162,9,3.26,133,0.00555,0.00555,1,"AURKA,AURKB,FGF8,KIF20A,KIF23,LBH,PRC1,PTN,SFRP2"
GO:0042775,mitochondrial ATP synthesis coupled electron transport,81,6,1.63,135,0.00579,0.00579,1,"CCNB1,CDK1,COX4I2,COX7C,NDUFB2,PARK7"
GO:0035082,axoneme assembly,48,7,0.97,34,0.0061,4.5e-5,1,"ARMC4,CCDC65,RSPH4A,RSPH9,TEKT2,WDR63,ZMYND10"
GO:0006081,cellular aldehyde metabolic process,59,5,1.19,142,0.00657,0.00657,1,"AGXT,AKR1C3,ALDH1A1,ALDH1A2,PARK7"
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,54,7,1.09,41,0.00693,9.8e-5,1,"AURKB,CCNB1,CDC20,DLGAP5,FBXO5,NDC80,TACC3"
GO:0046823,negative regulation of nucleocytoplasmic transport,20,3,0.4,143,0.00712,0.00712,1,"ANGPT1,CD36,PARK7"
GO:0007589,body fluid secretion,87,6,1.75,147,0.00816,0.00816,1,"ADA,AGR2,FGF10,FOXB1,GJA1,NPR3"
GO:0006067,ethanol metabolic process,21,3,0.42,148,0.00819,0.00819,1,"ADH7,ALDH1A1,SULT1E1"
GO:0042454,ribonucleoside catabolic process,21,3,0.42,149,0.00819,0.00819,1,"ADA,APOBEC3C,CDA"
GO:0042423,catecholamine biosynthetic process,21,3,0.42,150,0.00819,0.00819,1,"DDC,MOXD1,PARK7"
GO:0042572,retinol metabolic process,40,4,0.8,153,0.0083,0.0083,1,"ADH7,AKR1C3,ALDH1A1,ALDH1A2"
GO:0030855,epithelial cell differentiation,665,23,13.37,154,0.00831,0.00831,1,"AGR2,AKR1C3,CCDC78,CDK1,CLDN5,CNN3,FGF10,FGF8,FLG,FOXB1,GJA1,GSTA1,GSTA2,HOXB5,ID3,KRT12,KRT18,KRT8,LBH,NR0B1,PTN,SCEL,SERPINB13"
GO:0051262,protein tetramerization,144,8,2.9,156,0.00872,0.00872,1,"ALDH1A2,CDA,FBP1,GNMT,REG1A,RRM2,TK1,TP73"
GO:1904666,regulation of ubiquitin protein ligase activity,22,3,0.44,157,0.00934,0.00934,1,"CDC20,FBXO5,UBE2C"
GO:0006693,prostaglandin metabolic process,42,4,0.84,158,0.00985,0.00985,1,"AKR1C3,CYP2S1,GSTA1,PTGR1"
GO:0030539,male genitalia development,23,3,0.46,160,0.01059,0.01059,1,"FGF10,FGF8,SRD5A2"
GO:0001556,oocyte maturation,23,3,0.46,161,0.01059,0.01059,1,"AURKA,CCNB1,FBXO5"
GO:0046697,decidualization,23,3,0.46,162,0.01059,0.01059,1,"GHSR,GJA1,PTN"
GO:0033273,response to vitamin,92,6,1.85,163,0.0106,0.0106,1,"ADA,ALDH1A2,CDKN2D,GSTP1,PTN,TSHB"
GO:0051289,protein homotetramerization,92,6,1.85,164,0.0106,0.0106,1,"ALDH1A2,CDA,FBP1,GNMT,REG1A,TK1"
GO:0006195,purine nucleotide catabolic process,44,4,0.88,165,0.01158,0.01158,1,"ADA,NUDT1,NUDT11,PDE1A"
GO:0009952,anterior/posterior pattern specification,216,10,4.34,170,0.01225,0.01225,1,"ALDH1A2,AURKA,FGF8,FOXB1,HOXB2,HOXB5,HOXB6,HOXB7,MEOX1,SFRP2"
