GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0010273,detoxification of copper ion,14,5,0.32,13,9.5e-6,9.5e-6,0.3216958082139323,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0071276,cellular response to cadmium ion,36,7,0.81,17,1.3e-5,1.3e-5,0.3216958082139323,"AKR1C3,HMOX1,MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0033137,negative regulation of peptidyl-serine phosphorylation,25,6,0.56,19,1.5e-5,1.5e-5,0.3216958082139323,"CAV1,CNKSR3,HGF,INPP5F,PAQR3,SMAD7"
GO:0071294,cellular response to zinc ion,22,5,0.5,29,1.1e-4,1.1e-4,1,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:0006882,cellular zinc ion homeostasis,35,6,0.79,31,1.2e-4,1.2e-4,1,"MT1A,MT1E,MT1F,MT1X,MT2A,SLC30A1"
GO:0045766,positive regulation of angiogenesis,194,14,4.37,34,1.3e-4,1.3e-4,1,"ADM,ANGPTL4,C3AR1,CHI3L1,CXCR4,ECM1,HGF,HMOX1,ITGA5,MDK,PTK2B,SRPX2,THBS1,XBP1"
GO:0071280,cellular response to copper ion,25,5,0.56,44,2.1e-4,2.1e-4,1,"MT1A,MT1E,MT1F,MT1X,MT2A"
GO:2000811,negative regulation of anoikis,17,4,0.38,64,4.8e-4,4.8e-4,1,"CAV1,ITGA5,PTRH2,SRC"
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,102,9,2.3,66,4.9e-4,4.9e-4,1,"HGF,HMOX1,ICAM1,LGALS3,SRC,STRADB,THBS1,TNF,TNFSF10"
GO:0051017,actin filament bundle assembly,147,11,3.31,68,5e-4,5e-4,1,"ELN,FAM107A,ID1,LCP1,LIMCH1,MARCKS,PTK2B,RND3,S100A10,S1PR1,SRC"
GO:0030155,regulation of cell adhesion,663,37,14.92,1,5.6e-4,3.6e-7,1,"AGR2,ARHGDIB,BST1,CAV1,COL8A1,CXCR4,DUSP1,DUSP10,EFNA1,FAM107A,FRMD5,GPNMB,ICAM1,ITGA5,LAMA3,LGALS3,LGALS9B,LIMCH1,MDK,NINJ1,PLXNC1,PTK2B,RASA1,S100A10,S1PR1,SASH3,SERPINE2,SFTPD,SMAD7,SOX2,SRC,TGM2,THBS1,TNF,TNFRSF14,XBP1,ZBTB16"
