GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0010951,negative regulation of endopeptidase activity,241,18,5.32,11,7.2e-6,7.2e-6,0.46324196382806243,"ANXA8,ANXA8L1,C3,C4A,CARD16,CST1,CST3,CST6,IFI16,IFI6,MAGEA3,PCSK1N,RARRES1,SERPINB5,SERPINE2,SERPINF1,SFRP2,TFPI2"
GO:0060294,cilium movement involved in cell motility,18,5,0.4,29,3.5e-5,3.5e-5,0.9436410374275346,"RSPH4A,RSPH9,TEKT1,TEKT2,WDR63"
GO:1900122,positive regulation of receptor binding,10,4,0.22,31,4.4e-5,4.4e-5,0.9436410374275346,"ANXA2,B2M,HFE,NRP1"
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,48,7,1.06,39,8.2e-5,8.2e-5,1,"CDH18,CDH2,FXYD5,PCDHB2,PCDHB3,PCDHB5,PCDHGB4"
GO:0006958,"complement activation, classical pathway",34,6,0.75,41,8.9e-5,8.9e-5,1,"C2,C3,C4A,CFI,CLU,SUSD4"
GO:0071456,cellular response to hypoxia,200,14,4.42,52,1.5e-4,1.5e-4,1,"AQP3,BNIP3,CARD16,EDN1,EGLN3,ENDOG,ICAM1,MALAT1,PLK3,PMAIP1,PSMB9,PTN,STC2,TMBIM6"
GO:0045087,innate immune response,796,38,17.58,9,1.5e-4,6.8e-6,1,"ANXA1,B2M,C2,C3,C4A,CASP1,CD58,CFI,CLDN1,CLEC4M,CLU,EDN1,FYN,GRN,ICAM1,IFI16,IFI6,IL23A,IRF9,ISG20,MICA,MUC4,MUCL1,MX2,OAS2,OASL,PSMB9,PYCARD,S100A7,S100A8,S100A9,SAA1,SPON2,SUSD4,TNFRSF14,TRIM29,UBD,ULBP2"
GO:0046718,viral entry into host cell,117,10,2.58,67,2.7e-4,2.7e-4,1,"ANPEP,CD4,CLDN1,CLEC4M,DPP4,ICAM1,ITGA5,ITGB6,TMPRSS2,TNFRSF14"
GO:0042127,regulation of cell population proliferation,1598,60,35.29,25,4.1e-4,3e-5,1,"AKR1C3,ALDH1A2,ANXA1,ANXA2,AVPR2,AZGP1,B2M,BEX4,BMP4,CCND1,CD200,CD4,CDH2,CDKN1A,CHP2,CLU,CXCL12,DLL1,DPP4,EDN1,EGLN3,EPCAM,FGFBP1,FN1,GJA1,GPNMB,GRN,IGFBP3,IGFBP5,IGFBP7,IL23A,INHA,INSL4,KLF10,KRT6A,LBH,LDOC1,MAB21L1,MALAT1,NELL1,NPR3,NRP1,NUPR1,PLAU,PTN,PYCARD,RARRES1,RASSF10,S100A11,SERPINB5,SERPINE2,SERPINF1,SFRP2,SGPP2,SMYD2,SPARC,SULF1,TGFA,TNFRSF14,TP73"
GO:0051607,defense response to virus,228,14,5.04,99,5.7e-4,5.7e-4,1,"BNIP3,IFI16,IFI6,IL23A,IRF9,ISG20,MICA,MX2,OAS2,OASL,PMAIP1,PYCARD,RTP4,SPON2"
GO:0044342,type B pancreatic cell proliferation,19,4,0.42,108,7e-4,7e-4,1,"IGFBP3,IGFBP5,NUPR1,SGPP2"
GO:0048640,negative regulation of developmental growth,110,9,2.43,111,7.4e-4,7.4e-4,1,"BMP4,CDKN1A,GDF15,GJA1,NRP1,SEMA5B,SFRP2,STC2,TP73"
GO:0007267,cell-cell signaling,1802,63,39.8,53,8.3e-4,1.5e-4,1,"ANXA1,BMP4,C3,CARD16,CASP1,CCND1,CD200,CD36,CD58,CDH2,CHRNA1,CMAHP,CXCL12,DDIT3,DLL1,DPP4,DTNA,EDN1,FAM3B,FGFBP1,FN1,FYN,GDF15,GJA1,GJA4,GJA8,GJB2,GPC5,GPNMB,HFE,HTR3A,IL1R2,INHA,INSL3,INSL4,ITGB6,KCNS3,KLF10,LRRTM1,LYPD1,NRP1,OXCT1,PCDHB2,PCDHB3,PCDHB5,PDYN,PLK2,PSMB9,PTN,PYCARD,S100A8,S100A9,SAA1,SCEL,SERPINE2,SFRP2,SRD5A2,SULF1,SYBU,TLE4,TNFRSF14,TSKU,WDR61"
GO:0009267,cellular response to starvation,137,10,3.03,120,9.4e-4,9.4e-4,1,"AKR1C3,ASNS,CDKN1A,DAPL1,HFE,IFI16,KLF10,MAP1LC3A,PMAIP1,UPP1"
GO:0007159,leukocyte cell-cell adhesion,326,17,7.2,125,9.8e-4,9.8e-4,1,"ANXA1,BMP4,CCL28,CD4,CLEC4M,CXCL12,DPP4,FYN,GPNMB,HFE,ICAM1,IL23A,ITGA5,PYCARD,S100A8,S100A9,TNFRSF14"
GO:0042246,tissue regeneration,73,7,1.61,133,0.00113,0.00113,1,"ANXA1,CDKN1A,CPQ,GJA1,KLK6,PTN,TM4SF4"
GO:0033327,Leydig cell differentiation,10,3,0.22,134,0.00114,0.00114,1,"CCND1,MGST1,NR0B1"
GO:2000425,regulation of apoptotic cell clearance,10,3,0.22,135,0.00114,0.00114,1,"C2,C3,C4A"
GO:0071281,cellular response to iron ion,10,3,0.22,136,0.00114,0.00114,1,"B2M,HFE,SLC40A1"
GO:0030449,regulation of complement activation,54,6,1.19,137,0.00118,0.00118,1,"C2,C3,C4A,CFI,CLU,SUSD4"
GO:1901687,glutathione derivative biosynthetic process,22,4,0.49,139,0.00125,0.00125,1,"GSTA1,GSTA2,GSTA3,MGST1"
GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,22,4,0.49,140,0.00125,0.00125,1,"CILP,IGFBP3,IGFBP5,ZFAND2B"
GO:0071248,cellular response to metal ion,179,14,3.95,32,0.00128,4.5e-5,1,"AKR1C3,B2M,BNIP3,CHP2,CLDN1,EDN1,ENDOG,FBP1,HFE,MAP1LC3A,MT1F,MT1X,SERPINF1,SLC40A1"
GO:0046697,decidualization,23,4,0.51,147,0.00149,0.00149,1,"GJA1,GJB2,PTN,STC2"
GO:0036159,inner dynein arm assembly,11,3,0.24,150,0.00155,0.00155,1,"TEKT2,WDR63,ZMYND10"
GO:0060837,blood vessel endothelial cell differentiation,11,3,0.24,151,0.00155,0.00155,1,"DLL1,HEY1,NRP1"
GO:0045471,response to ethanol,123,9,2.72,156,0.00164,0.00164,1,"ADH7,CCND1,CLDN1,FYN,HTR3A,ICAM1,OXCT1,S100A8,SPARC"
GO:0071624,positive regulation of granulocyte chemotaxis,24,4,0.53,159,0.00175,0.00175,1,"DAPK2,EDN1,IL23A,S100A7"
GO:0071548,response to dexamethasone,40,5,0.88,160,0.00178,0.00178,1,"CLDN1,EDN1,GJB2,ICAM1,SERPINF1"
GO:0042572,retinol metabolic process,40,5,0.88,161,0.00178,0.00178,1,"ADH7,AKR1C3,ALDH1A1,ALDH1A2,DHRS3"
GO:0009612,response to mechanical stimulus,204,12,4.51,168,0.00198,0.00198,1,"ASNS,BNIP3,CASP1,CXCL12,EDN1,ENDOG,FYN,GJA1,MMP7,PTN,SCEL,SERPINE2"
GO:0032429,regulation of phospholipase A2 activity,12,3,0.27,169,0.00203,0.00203,1,"ANXA1,ANXA8,ANXA8L1"
GO:0045662,negative regulation of myoblast differentiation,25,4,0.55,172,0.00205,0.00205,1,"BMP4,DDIT3,DLL1,ID3"
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,82,7,1.81,179,0.00223,0.00223,1,"CASP1,EGLN3,KHDC1,PMAIP1,PYCARD,S100A8,S100A9"
GO:0019221,cytokine-mediated signaling pathway,748,29,16.52,182,0.00243,0.00243,1,"ANXA1,ANXA2,B2M,CARD16,CASP1,CCND1,CD36,CD4,CDKN1A,COL1A2,CXCL12,EDN1,FN1,FYN,GSTA2,ICAM1,IFI6,IL1R2,IL23A,IRF9,ISG20,MX2,OAS2,OASL,PSMB9,PYCARD,SAA1,TNFRSF14,TNFRSF19"
