GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0051607,defense response to virus,228,28,5.25,4,4.9e-13,4.9e-13,3.152618920496536e-8,"APOBEC3B,APOBEC3C,APOBEC3G,BST2,CXCL10,IFI16,IFI27,IFI44L,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IRF9,ISG15,ISG20,MICA,MX1,MX2,OAS1,OAS2,OASL,PMAIP1,PYCARD,RTP4,TRIM22,TRIM6"
GO:0060337,type I interferon signaling pathway,88,18,2.03,5,1.3e-12,1.3e-12,4.182045506781119e-8,"BST2,IFI27,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IRF9,ISG15,ISG20,MX1,MX2,OAS1,OAS2,OASL,PTPN6,TRIM6"
GO:0045071,negative regulation of viral genome replication,55,14,1.27,10,1.7e-11,1.7e-11,3.6458858264245655e-7,"APOBEC3C,APOBEC3G,BST2,IFI16,IFIT1,IFITM1,IFITM2,IFITM3,ISG15,ISG20,MX1,OAS1,OASL,TRIM6"
GO:0010273,detoxification of copper ion,14,6,0.32,30,3.7e-7,3.7e-7,0.005951372451957746,"MT1E,MT1F,MT1G,MT1X,MT2A,PARK7"
GO:0098869,cellular oxidant detoxification,95,12,2.19,38,1.8e-6,1.8e-6,0.02316209819140312,"GPX2,GPX3,GSTP1,HBA2,HBE1,HBG1,HBG2,HP,LTC4S,MGST1,PARK7,S100A9"
GO:0035455,response to interferon-alpha,20,6,0.46,41,4.2e-6,4.2e-6,0.045037413149950516,"BST2,IFIT2,IFITM1,IFITM2,IFITM3,MX2"
GO:0006882,cellular zinc ion homeostasis,35,7,0.81,51,1.3e-5,1.3e-5,0.10455113766952798,"MT1E,MT1F,MT1G,MT1X,MT2A,S100A8,S100A9"
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,63,9,1.45,52,1.3e-5,1.3e-5,0.10455113766952798,"CXCL10,CXCL11,F2,KLK5,KLK7,KRT6A,REG1A,RPL39,S100A9"
GO:0035456,response to interferon-beta,26,6,0.6,58,2.2e-5,2.2e-5,0.1572735062379224,"BST2,IFI16,IFITM1,IFITM2,IFITM3,TRIM6"
GO:0045926,negative regulation of growth,241,20,5.55,33,6.5e-5,8.3e-7,0.41820455067811185,"APBB1,BCL11A,BDKRB1,BST2,CDA,CRYAB,DUSP10,FBP1,FGF13,FHL1,GDF15,MT1E,MT1F,MT1G,MT1X,MT2A,OSGIN1,RBP4,RERG,SPP1"
GO:0042744,hydrogen peroxide catabolic process,32,6,0.74,64,7.9e-5,7.9e-5,0.46207216088910263,"GPX3,HBA2,HBE1,HBG1,HBG2,HP"
GO:0009972,cytidine deamination,12,4,0.28,68,1.2e-4,1.2e-4,0.593899953625721,"APOBEC3B,APOBEC3C,APOBEC3G,CDA"
GO:0071294,cellular response to zinc ion,22,5,0.51,72,1.2e-4,1.2e-4,0.593899953625721,"MT1E,MT1F,MT1G,MT1X,MT2A"
GO:0071280,cellular response to copper ion,25,5,0.58,80,2.3e-4,2.3e-4,1,"MT1E,MT1F,MT1G,MT1X,MT2A"
GO:0015671,oxygen transport,15,4,0.35,87,3.1e-4,3.1e-4,1,"HBA2,HBE1,HBG1,HBG2"
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,27,5,0.62,89,3.4e-4,3.4e-4,1,"C3,CHGA,F2,KLK5,KLK6"
GO:0050900,leukocyte migration,422,25,9.73,55,4.3e-4,1.7e-5,1,"BDKRB1,CCL28,CD58,CD74,CEACAM1,CEACAM6,CHGA,CORO1A,CXCL10,CXCL11,CXCL17,F2,FN1,MMP1,PGF,PTPN6,PYCARD,RIPK3,S100A14,S100A8,S100A9,SAA1,SLC7A8,THY1,TNFRSF14"
GO:0042742,defense response to bacterium,242,15,5.58,101,5.1e-4,5.1e-4,1,"CD4,CHGA,F2,HP,ISG15,KLK5,KLK7,KRT6A,MICA,PYCARD,RPL39,S100A14,S100A8,S100A9,TNFRSF14"
GO:0045087,innate immune response,796,50,18.34,14,5.7e-4,1e-10,1,"APOBEC3B,APOBEC3C,APOBEC3G,BST2,C1S,C3,CASP1,CD58,CEACAM1,CFB,CHGA,COLEC11,CORO1A,DUSP10,IFI16,IFI27,IFI30,IFI6,IFIT1,IFIT2,IFITM1,IFITM2,IFITM3,IRF9,ISG15,ISG20,KRT16,MICA,MT2A,MUC21,MUC4,MX1,MX2,OAS1,OAS2,OASL,PSMB9,PTPN6,PYCARD,RPL13A,RPL39,S100A8,S100A9,SAA1,SUSD4,TNFRSF14,TRIM22,TRIM29,TRIM6,UBD"
GO:0042127,regulation of cell population proliferation,1598,68,36.83,32,6.1e-4,4.6e-7,1,"ADORA2A,ALDH3A1,ANXA2,AVPR2,AZGP1,BCHE,BEX4,BST2,CCND1,CD248,CD33,CD4,CD74,CEACAM1,CEACAM6,CGA,CORO1A,CSF3,CXCL10,CXCL11,DHRS2,DUSP10,EGFL7,F2,FABP6,FBXO2,FGFBP1,FN1,GSTP1,ID1,IFITM1,IL7,INSL4,KRT6A,LDOC1,MMP2,NME1,NUPR1,OSGIN1,PDE1A,PDF,PGF,PTPN6,PYCARD,RAB25,RBP4,REG1A,RERG,RIPK3,S100A11,S100A13,S100A6,SAT1,SCGB1A1,SERPINB5,SIX2,SOX2,SPHK1,SRPX,SULT2B1,TACSTD2,TESC,TGFA,TIMP1,TNFRSF14,TNFSF9,TSHR,TXNIP"
