GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0055114,oxidation-reduction process,948,50,22.36,1,5.8e-7,7.6e-8,0.03731671375281614,"ACAT2,AKR1B1,AKR1C3,ALDOC,ALKBH2,ALKBH3,BBOX1,BCO2,BLVRB,BNIP3,COQ10A,COX5B,COX7B,COX7C,CP,CRYL1,CYBA,CYP4B1,CYP4F2,CYP4X1,CYP4Z1,DEGS2,DHRS3,ECI1,ECI2,FMO4,GLRX,GLUD2,GMPR,GPX1,GPX3,HGD,HIGD2A,HPGD,LDHA,LDHB,LDHD,MSRB1,NDUFB10,NDUFS4,NQO2,PDIA5,PGM2,PPP1R3C,PPP1R3G,PYGL,SELENBP1,SESN1,TMX4,VKORC1"
GO:0019372,lipoxygenase pathway,16,5,0.38,8,2.5e-5,2.5e-5,0.8042395205348306,"ALOX5AP,GPX1,HPGD,LTC4S,PON1"
GO:0072593,reactive oxygen species metabolic process,265,19,6.25,7,2.4e-4,1.8e-5,1,"AIF1,AKR1C3,BCO2,BNIP3,BST1,CLU,CYBA,DDIT4,FYN,GCHFR,GPX1,GPX3,GSTP1,HP,IFI6,NDUFS4,NQO2,RAC2,SESN1"
GO:0098869,cellular oxidant detoxification,95,9,2.24,30,4.1e-4,4.1e-4,1,"ALOX5AP,APOM,GPX1,GPX3,GSTP1,HP,LTC4S,S100A9,SESN1"
GO:1901661,quinone metabolic process,30,5,0.71,38,6.2e-4,6.2e-4,1,"AKR1B1,AKR1C3,COQ10A,COQ3,CYP4F2"
GO:0043299,leukocyte degranulation,519,27,12.24,19,6.8e-4,1.1e-4,1,"ALDOC,ANXA2,BST1,BTK,CALML5,CHI3L1,CORO1A,CPLX2,CTSH,CYBA,FABP5,GSTP1,HCK,HP,LCN2,PGM2,PYCARD,PYGL,RAB4B,RAC2,RNASET2,S100A11,S100A13,S100A9,SLC2A5,SLPI,TUBB4B"
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,82,8,1.93,42,6.9e-4,6.9e-4,1,"CASP4,CRADD,CTSH,FAM162A,KHDC1,PYCARD,S100A9,TNFSF10"
GO:0033194,response to hydroperoxide,19,4,0.45,48,8.9e-4,8.9e-4,1,"AIF1,CD38,GPX1,GPX3"
GO:0000302,response to reactive oxygen species,225,14,5.31,51,9.4e-4,9.4e-4,1,"AKR1C3,AREG,BNIP3,BTK,FOS,FYN,GPX1,GSTP1,HP,HYAL1,LCN2,LDHA,MB,SESN1"
GO:0009617,response to bacterium,599,27,14.13,56,0.00103,0.00103,1,"BNIP3,CARD16,CYBA,DEFB1,EDNRB,FOS,GPX1,GSTP1,HCK,HP,HPGD,IRF5,ISG15,LCN2,LY6G6C,LYG2,MT2A,PCK1,PYCARD,PYGL,RARRES2,S100A14,S100A9,SLPI,THRSP,UPK1B,VIM"
GO:0071345,cellular response to cytokine stimulus,1054,44,24.86,20,0.00118,1.6e-4,1,"AIF1,ANXA2,BTK,CARD16,CASP4,CCDC3,CD74,CHI3L1,CORO1A,CSF1R,CXCR4,CYBA,ECM1,FOS,FYN,GPR75,GSTP1,HCK,HCLS1,HYAL1,HYAL3,IFI6,IFITM1,IFITM3,INPP5D,IRF5,ISG15,KRT8,LAPTM5,LCN2,MT1X,MT2A,MUC1,OAS1,PCK1,PYCARD,RAB20,RPL13A,SMAD7,SPI1,TIMP1,TRIM62,TUBA1B,VIM"
GO:0009615,response to virus,311,17,7.34,58,0.0012,0.0012,1,"BNIP3,CLU,CXCR4,DDIT4,HSPB1,HYAL1,HYAL3,IFI6,IFITM1,IFITM3,IRF5,ISG15,LCN2,OAS1,POLR3K,PYCARD,RPS15A"
GO:0070268,cornification,112,9,2.64,60,0.00134,0.00134,1,"CDSN,KRT12,KRT15,KRT19,KRT7,KRT8,PI3,TGM1,TGM5"
GO:0071276,cellular response to cadmium ion,36,5,0.85,66,0.00147,0.00147,1,"AKR1C3,FOS,MT1F,MT1X,MT2A"
