GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0030593,neutrophil chemotaxis,100,15,2.4,70,1.5e-8,1.5e-8,7.077307780706509e-4,"CCL2,CCL20,CXCL1,CXCL10,CXCL11,CXCL2,CXCL3,DAPK2,EDN1,EDN2,IL1B,IL23A,S100A8,S100A9,SAA1"
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,63,12,1.51,76,2.7e-8,2.7e-8,7.077307780706509e-4,"CXCL1,CXCL10,CXCL11,CXCL2,CXCL3,F2,KRT6A,REG1A,REG3A,RPL39,S100A7,S100A9"
GO:0051607,defense response to virus,228,22,5.47,77,3.3e-8,3.3e-8,7.077307780706509e-4,"APOBEC3B,APOBEC3G,BNIP3,BST2,CXCL10,DDIT4,IFI16,IFI44L,IFIT1,IFIT2,IFNL1,IL1B,IL23A,IRF9,ISG15,ISG20,MX2,OAS1,OAS2,OASL,PMAIP1,TRIM22"
GO:0045840,positive regulation of mitotic nuclear division,50,10,1.2,121,2.5e-7,2.5e-7,0.0040211976026741526,"AURKA,DLGAP5,EDN1,IL1B,NUSAP1,PDGFB,RGCC,SPHK1,TGFA,UBE2C"
GO:0070268,cornification,112,13,2.69,177,2.9e-6,2.9e-6,0.037316713752816144,"KRT12,KRT16,KRT17,KRT19,KRT23,KRT5,KRT6A,KRT6C,KRT7,KRT80,PI3,TGM1,TGM5"
GO:0045071,negative regulation of viral genome replication,55,9,1.32,191,5.8e-6,5.8e-6,0.06219452292136024,"APOBEC3G,BST2,IFI16,IFIT1,ISG15,ISG20,OAS1,OASL,TNF"
GO:0051301,cell division,560,42,13.44,19,8e-6,6e-11,0.07353047044889881,"AURKA,AURKB,BIRC5,CCNA2,CCNB1,CCNB2,CCNB3,CCND1,CDC20,CDCA3,CDCA8,CENPA,DRD2,FAM83D,FBXO5,IL1B,KIF20A,KIF23,KIF2C,KIFC1,KNSTRN,LBH,NDC80,NEDD9,NUF2,NUSAP1,PDGFB,PGF,PLK1,PLK2,PLK3,PRC1,PSRC1,PTTG1,RACGAP1,SPAG5,TACC3,TGFA,TOP2A,TPX2,UBE2C,UNC119"
GO:0007052,mitotic spindle organization,101,16,2.42,43,1.3e-5,2.2e-9,0.10455113766952798,"AURKA,AURKB,BIRC5,CCNB1,CDC20,KIF23,KIFC1,NDC80,NUF2,PLK1,PLK2,PRC1,PSRC1,RACGAP1,TACC3,TPX2"
GO:0048146,positive regulation of fibroblast proliferation,50,8,1.2,232,2.3e-5,2.3e-5,0.16442230197600982,"ANXA2,CCNA2,CCNB1,CDKN1A,FN1,PDGFB,S100A6,SPHK1"
GO:0071456,cellular response to hypoxia,200,16,4.8,238,2.7e-5,2.7e-5,0.1737157364355234,"AQP3,BNIP3,CA9,CCNA2,CCNB1,EDN1,EGLN3,EIF4EBP1,FAM162A,ICAM1,PLK3,PMAIP1,PSMB9,RGCC,STC1,STC2"
GO:0019221,cytokine-mediated signaling pathway,748,50,17.96,18,3.4e-5,5.1e-11,0.1988664996231581,"ANXA1,ANXA2,BIRC5,BST2,CASP1,CAV1,CCL2,CCL20,CCND1,CDKN1A,CEACAM1,CSF3,CXCL1,CXCL10,CXCL11,CXCL2,CXCL3,CXCR4,EDN1,EDN2,FN1,ICAM1,IFIT1,IFIT2,IFNL1,IL17C,IL1B,IL23A,IL2RG,IL32,IL7,IRF9,ISG15,ISG20,LCN2,MMP1,MMP3,MT2A,MX2,OAS1,OAS2,OASL,PDGFB,PSMB9,SAA1,SPHK1,TNF,TNFRSF12A,TNFRSF14,TRIM22"
GO:0090307,mitotic spindle assembly,54,8,1.3,252,4.1e-5,4.1e-5,0.20588531725691664,"AURKB,BIRC5,CDC20,KIF23,KIFC1,PLK1,RACGAP1,TPX2"
GO:0090200,positive regulation of release of cytochrome c from mitochondria,28,6,0.67,262,4.4e-5,4.4e-5,0.20588531725691664,"BIK,BNIP3,FAM162A,PLAUR,PMAIP1,TNFSF10"
GO:0032465,regulation of cytokinesis,88,10,2.11,266,4.8e-5,4.8e-5,0.20588531725691664,"AURKA,AURKB,DRD2,KIF20A,KIF23,PLK1,PLK2,PLK3,PRC1,RACGAP1"
GO:0060337,type I interferon signaling pathway,88,10,2.11,267,4.8e-5,4.8e-5,0.20588531725691664,"BST2,IFIT1,IFIT2,IRF9,ISG15,ISG20,MX2,OAS1,OAS2,OASL"
GO:0010951,negative regulation of endopeptidase activity,241,21,5.79,127,5.8e-5,3.8e-7,0.23086405060058668,"ADORA2A,BIRC5,BST2,C3,C4A,CARD18,CDKN2D,CRYAB,CST6,IFI16,MAGEA3,PCSK1N,PI3,PLAUR,PTTG1,RARRES1,SERPINA3,SERPINE2,SERPINF1,TFPI2,TIMP3"
GO:0051231,spindle elongation,10,4,0.24,279,6.1e-5,6.1e-5,0.23086405060058668,"AURKB,KIF23,PRC1,RACGAP1"
