GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006396,RNA processing,1129,59,26.09,1,2.8e-9,2.8e-9,1.8014965259980205e-4,"CLP1,GTF2F2,HABP4,HSPA1A,LGALS3,MRM1,NAF1,RNU6ATAC,SCARNA17,SCARNA2,SCARNA5,SNORA10,SNORA18,SNORA19,SNORA21,SNORA25,SNORA28,SNORA30,SNORA31,SNORA33,SNORA4,SNORA40,SNORA41,SNORA51,SNORA53,SNORA57,SNORA61,SNORA62,SNORA63,SNORA64,SNORA71B,SNORA75,SNORA7B,SNORA8,SNORA81,SNORA84,SNORD104,SNORD15A,SNORD15B,SNORD2,SNORD22,SNORD26,SNORD27,SNORD29,SNORD31,SNORD32A,SNORD47,SNORD55,SNORD59B,SNORD63,SNORD69,SNORD76,SNORD79,SNORD8,SNORD80,SNORD83B,SNORD84,SNORD99,ZC3H12A"
GO:0008285,negative regulation of cell population proliferation,705,36,16.29,45,7.5e-6,7.5e-6,0.2412718561604492,"ADAMTS1,ADM,B2M,CAV1,CD300A,CDKN1A,CDKN1C,DUSP10,FABP3,FGFBP1,GJA1,GPNMB,HMOX1,HRAS,HSPA1A,HSPA1B,IFIT3,IGFBP3,IL6,ING2,JUN,KCTD11,LIF,NDRG4,OVOL1,PDCD1LG2,PINX1,PRNP,PTGES,SERPINE2,SFN,SPRY2,THBS1,TNF,VTCN1,WNT9A"
GO:0043392,negative regulation of DNA binding,53,8,1.22,74,2.7e-5,2.7e-5,0.579052454785078,"DDIT3,HABP4,HMOX1,ID1,ID3,JUN,NFKBIA,ZNF675"
GO:0043627,response to estrogen,72,9,1.66,88,4e-5,4e-5,0.6433916164278646,"ARID5A,CA2,CAV1,CCND1,CD24,HMOX1,KRT19,SLC34A2,TNFRSF11B"
GO:0043066,negative regulation of apoptotic process,870,39,20.1,104,5.9e-5,5.9e-5,0.7399003588920442,"AMIGO2,ANGPTL4,ANXA1,AQP1,CAV1,CDKN1A,CRYAB,DKK1,EDN1,EFNA1,FHL2,HMOX1,HRAS,HSPA1A,HSPA1B,ID1,IER3,IFIT3,IL6,ING2,JUN,KDR,KRT18,LGALS3,MTRNR2L2,NFKBIA,PLAUR,PLK2,PRNP,SFN,SNAI1,SPHK1,SPRY2,THBS1,TIMP1,TNF,VTCN1,WNT9A,ZC3H12A"
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,77,9,1.78,109,6.9e-5,6.9e-5,0.7399003588920442,"CAV1,HSPA1A,HSPA1B,PLK2,PRICKLE1,RNF217,SMAD7,TRIB3,ZFAND2A"
GO:2000810,regulation of bicellular tight junction assembly,21,5,0.49,121,9.6e-5,9.6e-5,0.8823656453867857,"CLDN1,EPHA2,GJA1,SNAI1,TNF"
GO:0051384,response to glucocorticoid,144,15,3.33,23,1.3e-4,1.2e-6,1,"ADM,ANXA1,ANXA3,AQP1,AREG,CCND1,CDKN1A,CDO1,CLDN1,DDIT4,EDN1,ERRFI1,IL1RN,IL6,TNF"
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,54,7,1.25,156,2.3e-4,2.3e-4,1,"CHUK,HSPA1A,HSPA1B,PYCARD,SPHK1,TNF,ZNF675"
GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,14,4,0.32,158,2.3e-4,2.3e-4,1,"FHL2,HOMER3,PRNP,RCAN1"
