GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0060337,type I interferon signaling pathway,88,16,1.93,2,7.3e-11,7.3e-11,4.696758799923411e-6,"BST2,EGR1,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,ISG15,MX1,MX2,OAS1,OAS2,OASL,PSMB8,RSAD2"
GO:0051607,defense response to virus,228,23,5.01,5,1.3e-9,1.3e-9,4.1820455067811195e-5,"BNIP3,BST2,DHX58,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,IL1B,ISG15,MX1,MX2,OAS1,OAS2,OASL,PARP9,RSAD2,RTP4,TLR3,TRIM22,UNC93B1"
GO:0045071,negative regulation of viral genome replication,55,11,1.21,7,2.5e-8,2.5e-8,5.361596803565538e-4,"BST2,IFIT1,IFITM1,IFITM2,ISG15,MX1,OAS1,OASL,RSAD2,SLPI,TNF"
GO:0035455,response to interferon-alpha,20,6,0.44,22,3.2e-6,3.2e-6,0.045037413149950516,"BST2,IFIT2,IFIT3,IFITM1,IFITM2,MX2"
GO:0045080,positive regulation of chemokine biosynthetic process,12,5,0.26,23,3.5e-6,3.5e-6,0.045037413149950516,"CD74,EGR1,IL1B,TLR3,TNF"
GO:0046886,positive regulation of hormone biosynthetic process,11,4,0.24,39,6.7e-5,6.7e-5,0.7184539716777821,"ADM,EGR1,IL1B,TNF"
GO:0051384,response to glucocorticoid,144,11,3.16,59,3.4e-4,3.4e-4,1,"AANAT,ADM,ALPL,ANXA3,CLDN1,FOS,MDK,SPARC,STC1,TNF,TYMS"
GO:0046686,response to cadmium ion,61,7,1.34,60,3.7e-4,3.7e-4,1,"B2M,CHUK,FOS,JUN,PRNP,SLC30A1,SPARC"
GO:0032940,secretion by cell,1471,52,32.31,63,4.1e-4,4.1e-4,1,"ADM,AGPAT2,ALDOC,ANG,ANXA3,ARL2,ARL4D,B2M,BST2,CCR1,CD274,CD300A,CHUK,CLU,CPE,CTSD,CTSZ,FAM3B,FERMT3,FRK,GATA2,GLA,GRM2,HYAL3,IFIH1,IL1B,ISG15,LCN2,LGALS3,LGALS3BP,LIN7B,LRRC32,MDK,NCKAP1L,NMB,NMU,PCYOX1L,POU2F2,PRCP,RARRES2,RNASET2,RSAD2,SLC17A9,SLC30A1,SLPI,SPARC,SYBU,TIMP1,TMEM179B,TNF,VAMP1,VTCN1"
GO:0030335,positive regulation of cell migration,511,29,11.22,21,7.2e-4,3.2e-6,1,"ADAMTS1,ANXA3,CCR1,CD274,CD74,CXCR4,FAM110C,FERMT3,FGFR1OP,GATA2,GLIPR2,GPNMB,IGFBP5,IL1B,JUN,KDR,LGALS3,LGR6,LPAR1,MDK,MIR499A,NCKAP1L,PDGFRA,PTN,RARRES2,RET,SPARC,THY1,TNF"
GO:0060333,interferon-gamma-mediated signaling pathway,73,7,1.6,84,0.00109,0.00109,1,"B2M,OAS1,OAS2,OASL,PARP9,TRIM21,TRIM22"
GO:0030449,regulation of complement activation,54,6,1.19,85,0.00114,0.00114,1,"C1S,C2,CFB,CFH,CLU,IL1B"
GO:0032515,negative regulation of phosphoprotein phosphatase activity,56,6,1.23,88,0.00139,0.00139,1,"LGALS3,NCKAP1L,PPP1R14D,PPP1R15A,PTN,TNF"
GO:0016338,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,23,4,0.51,89,0.00146,0.00146,1,"CLDN1,CLDN10,CLDN3,CLDN4"
GO:0046007,negative regulation of activated T cell proliferation,11,3,0.24,91,0.00152,0.00152,1,"CD274,LRRC32,PRNP"
GO:0031652,positive regulation of heat generation,11,3,0.24,92,0.00152,0.00152,1,"IL1B,NMU,TNF"
GO:2000178,negative regulation of neural precursor cell proliferation,24,4,0.53,98,0.00172,0.00172,1,"BTG2,GATA2,PTN,SPINT2"
GO:0009615,response to virus,311,30,6.83,1,0.00173,1.1e-11,1,"BNIP3,BST2,CHUK,CLU,CXCR4,DHX58,HYAL3,IFI44,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,IL1B,ISG15,LCN2,MX1,MX2,OAS1,OAS2,OASL,PARP9,RSAD2,RTP4,TLR3,TNF,TRIM22,UNC93B1"
GO:0060670,branching involved in labyrinthine layer morphogenesis,12,3,0.26,104,0.002,0.002,1,"ADM,RSPO3,SPINT2"
GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,12,3,0.26,105,0.002,0.002,1,"CDH3,IGFBP3,IGFBP5"
GO:0042368,vitamin D biosynthetic process,12,3,0.26,106,0.002,0.002,1,"CYP2R1,IL1B,TNF"
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,181,11,3.98,112,0.00224,0.00224,1,"BST2,CD74,CHUK,CX3CR1,GPRC5B,IL1B,LPAR1,SECTM1,TLR3,TNF,TRIM22"
GO:0035456,response to interferon-beta,26,4,0.57,113,0.00234,0.00234,1,"BST2,IFITM1,IFITM2,TLR3"
GO:0032147,activation of protein kinase activity,326,16,7.16,116,0.00239,0.00239,1,"ANG,AVPI1,BORA,CD300A,CD74,CXCR4,GADD45G,GPRC5B,GPRC5C,IL1B,LPAR1,NCKAP1L,PRNP,RET,TLR3,TNF"
GO:1900272,negative regulation of long-term synaptic potentiation,13,3,0.29,122,0.00255,0.00255,1,"CX3CR1,PRNP,PTN"
GO:1902430,negative regulation of amyloid-beta formation,13,3,0.29,123,0.00255,0.00255,1,"CLU,PRNP,SPON1"
GO:0046683,response to organophosphorus,132,9,2.9,125,0.00256,0.00256,1,"AANAT,FOS,IGFBP5,IL1B,JUN,LPAR1,SPARC,STC1,TYMS"
GO:0071675,regulation of mononuclear cell migration,44,5,0.97,128,0.00267,0.00267,1,"CCR1,LGALS3,MDK,RARRES2,TNF"
GO:0001516,prostaglandin biosynthetic process,27,4,0.59,129,0.00269,0.00269,1,"CD74,IL1B,PTGDS,PTGES"
GO:0008608,attachment of spindle microtubules to kinetochore,28,4,0.62,138,0.00309,0.00309,1,"CCNB1,KNSTRN,MIS12,NDC80"
GO:0006000,fructose metabolic process,14,3,0.31,142,0.0032,0.0032,1,"ALDH1A1,ALDOC,KHK"
GO:0045646,regulation of erythrocyte differentiation,46,5,1.01,143,0.00326,0.00326,1,"B2M,GATA2,ISG15,MAFB,NCKAP1L"
GO:0014911,positive regulation of smooth muscle cell migration,46,5,1.01,144,0.00326,0.00326,1,"ADAMTS1,IGFBP5,LPAR1,MDK,MIR499A"
GO:0046596,regulation of viral entry into host cell,29,4,0.64,149,0.00352,0.00352,1,"CD74,IFITM1,IFITM2,TRIM21"
GO:0045766,positive regulation of angiogenesis,194,11,4.26,151,0.00382,0.00382,1,"ADM,ANGPTL4,ANXA3,CX3CR1,CXCR4,GATA2,IL1B,KDR,MDK,STIM1,TLR3"
GO:0043086,negative regulation of catalytic activity,772,33,16.96,51,0.00383,2.1e-4,1,"ANGPTL4,ANXA3,ARL2,BST2,CD300A,CDKN1C,CPEB2,DHCR24,FGFR1OP,GCHFR,GLA,GNAQ,GPR87,GRM2,HEXIM2,IFI6,IFIT1,IL1B,LGALS3,NCKAP1L,PARP9,PCSK1N,PPP1R14D,PPP1R15A,PRNP,PTN,SLPI,SPINK13,SPINT2,THY1,TIMP1,TNF,WFDC2"
GO:0019883,antigen processing and presentation of endogenous antigen,15,3,0.33,153,0.00393,0.00393,1,"B2M,CD74,TAP1"
GO:0060099,"regulation of phagocytosis, engulfment",15,3,0.33,154,0.00393,0.00393,1,"CD300A,GATA2,NCKAP1L"
GO:0045410,positive regulation of interleukin-6 biosynthetic process,15,3,0.33,155,0.00393,0.00393,1,"CD74,IL1B,TNF"
GO:0071360,cellular response to exogenous dsRNA,15,3,0.33,156,0.00393,0.00393,1,"IFIH1,IFIT1,TLR3"
GO:0007159,leukocyte cell-cell adhesion,326,18,7.16,58,0.00399,3.3e-4,1,"CCL28,CD274,CD300A,CD74,CX3CR1,FERMT3,GPNMB,IL1B,IL1RL2,LGALS3,LRRC32,MDK,NCKAP1L,NT5E,PRNP,THY1,TNF,VTCN1"
GO:0000266,mitochondrial fission,30,4,0.66,157,0.004,0.004,1,"BNIP3,KDR,MX1,MX2"
GO:1904707,positive regulation of vascular smooth muscle cell proliferation,49,5,1.08,163,0.0043,0.0043,1,"ADAMTS1,IGFBP5,JUN,MIR499A,TNF"
GO:0048709,oligodendrocyte differentiation,93,7,2.04,166,0.00438,0.00438,1,"BNIP3,CLU,CXCR4,GPR17,LPAR1,MDK,PTN"
GO:0016486,peptide hormone processing,31,4,0.68,169,0.00451,0.00451,1,"CPE,CTSZ,PCSK1,PCSK1N"
GO:0010811,positive regulation of cell-substrate adhesion,118,8,2.59,172,0.00452,0.00452,1,"ARL2,CCDC80,CCL28,KDR,MDK,PTN,S100A10,THY1"
GO:1901216,positive regulation of neuron death,94,7,2.06,175,0.00465,0.00465,1,"CLU,CTSZ,EGR1,FOS,JUN,PRNP,TNF"
GO:0014015,positive regulation of gliogenesis,71,6,1.56,176,0.00465,0.00465,1,"CLCF1,CXCR4,IL1B,MDK,PTN,TNF"
GO:0048146,positive regulation of fibroblast proliferation,50,5,1.1,177,0.00469,0.00469,1,"CCNA2,CCNB1,CD74,JUN,PDGFRA"
GO:0034116,positive regulation of heterotypic cell-cell adhesion,16,3,0.35,179,0.00476,0.00476,1,"IL1B,THY1,TNF"
GO:0044849,estrous cycle,16,3,0.35,180,0.00476,0.00476,1,"EGR1,MDK,PTN"
GO:0072224,metanephric glomerulus development,16,3,0.35,181,0.00476,0.00476,1,"EGR1,PDGFRA,RET"
GO:0071456,cellular response to hypoxia,200,11,4.39,184,0.0048,0.0048,1,"BNIP3,CA9,CCNA2,CCNB1,CPEB2,EGR1,MALAT1,PSMB8,PSMB9,PTN,STC1"
GO:0007229,integrin-mediated signaling pathway,97,7,2.13,194,0.00552,0.00552,1,"ADAMTS1,FERMT3,ISG15,ITGA9,PTN,THY1,TIMP1"
GO:0060046,regulation of acrosome reaction,17,3,0.37,196,0.00569,0.00569,1,"CCDC87,HYAL3,SPINK13"
GO:0006955,immune response,1855,80,40.75,6,0.00576,1.9e-9,1,"AGPAT2,ALDOC,ANXA3,ARID5A,B2M,BST2,C1S,C2,CCL28,CCR1,CD274,CD300A,CD74,CDC42EP2,CFB,CFH,CHUK,CLCF1,CLDN1,CLU,CTSD,CTSZ,CX3CR1,CXCR4,CYSLTR1,DHX58,EGR1,FOS,FRK,GATA2,GLA,GPR17,GPRC5B,HCST,IFI44,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,IL18BP,IL1B,IL1RL2,ISG15,JUN,KLK5,LCN2,LGALS3,MDK,MUC1,MX1,MX2,NCKAP1L,OAS1,OAS2,OASL,PARP9,PLD2,POU2F2,PRCP,PRNP,PSMB8,PSMB9,RARRES2,RNASET2,RSAD2,SECTM1,SLPI,SMPDL3B,TAP1,THY1,TLR3,TMEM179B,TNF,TRIM21,TRIM22,UNC93B1,VTCN1"
GO:0006809,nitric oxide biosynthetic process,76,6,1.67,201,0.00648,0.00648,1,"CLU,CX3CR1,GCHFR,GLA,IL1B,TNF"
GO:0001101,response to acid chemical,330,15,7.25,202,0.0065,0.0065,1,"AANAT,CCNB1,CHUK,CLDN1,EGR1,FOLR1,GJB3,KDR,PDGFRA,PTGES,PTN,RET,SPARC,TNF,TYMS"
GO:0002763,positive regulation of myeloid leukocyte differentiation,54,5,1.19,203,0.00652,0.00652,1,"CCR1,CD74,FOS,JUN,TNF"
GO:0002922,positive regulation of humoral immune response,18,3,0.4,205,0.00671,0.00671,1,"IL1B,KLK5,TNF"
GO:0007252,I-kappaB phosphorylation,18,3,0.4,206,0.00671,0.00671,1,"CHUK,CX3CR1,TLR3"
GO:0006952,defense response,1528,67,33.56,8,0.00696,2.8e-8,1,"ADM,ANXA3,ARID5A,B2M,BNIP3,BST2,C1S,C2,CCR1,CD74,CDC42EP2,CFB,CFH,CHUK,CLDN1,CLU,CX3CR1,CXCR4,CYSLTR1,DHX58,EGR1,FOS,GPR17,GPRC5B,HYAL3,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,IL1B,IL1RL2,ISG15,JUN,KLK5,LCN2,LGALS3,LGALS3BP,MDK,MUC1,MX1,MX2,NT5E,OAS1,OAS2,OASL,PARP9,PBK,PRCP,PSMB8,PSMB9,PTGES,PTN,RARRES2,RSAD2,RTP4,SLPI,SMPDL3B,TAP1,TIMP1,TLR3,TNF,TRIM21,TRIM22,UNC93B1"
GO:0061900,glial cell activation,55,5,1.21,211,0.00704,0.00704,1,"CLU,IL1B,JUN,TLR3,TNF"
GO:0002237,response to molecule of bacterial origin,335,15,7.36,215,0.00742,0.00742,1,"ADM,ALPL,B2M,CD274,CHUK,CLDN1,CX3CR1,FOS,IL1B,JUN,LCN2,PTGES,SLPI,SPARC,TNF"
GO:0001836,release of cytochrome c from mitochondria,56,5,1.23,216,0.0076,0.0076,1,"BIK,BNIP3,CLU,IFI6,JUN"
GO:0060760,positive regulation of response to cytokine stimulus,56,5,1.23,217,0.0076,0.0076,1,"AGPAT2,CD74,CXCR4,IFIH1,PARP9"
GO:0002726,positive regulation of T cell cytokine production,19,3,0.42,218,0.00784,0.00784,1,"B2M,IL1B,RSAD2"
GO:1902993,positive regulation of amyloid precursor protein catabolic process,19,3,0.42,219,0.00784,0.00784,1,"CLU,SPON1,TNF"
GO:0042908,xenobiotic transport,19,3,0.42,220,0.00784,0.00784,1,"CLDN1,PDZK1,SLC6A6"
GO:0071459,"protein localization to chromosome, centromeric region",19,3,0.42,221,0.00784,0.00784,1,"CTCF,MIS12,NDC80"
GO:0007204,positive regulation of cytosolic calcium ion concentration,307,14,6.74,225,0.00818,0.00818,1,"ADM,CCL28,CCR1,CX3CR1,CXCR4,CYSLTR1,GATA2,GPR17,LPAR1,NMB,NMU,PDGFRA,PRNP,THY1"
GO:0031102,neuron projection regeneration,58,5,1.27,232,0.0088,0.0088,1,"ADM,FOLR1,JUN,PTN,THY1"
GO:0001938,positive regulation of endothelial cell proliferation,106,7,2.33,234,0.00887,0.00887,1,"ANG,EGFL7,GATA2,JUN,KDR,MDK,MIR499A"
GO:0032516,positive regulation of phosphoprotein phosphatase activity,20,3,0.44,235,0.00908,0.00908,1,"CD300A,PPP1R14D,PPP1R15A"
GO:0050860,negative regulation of T cell receptor signaling pathway,20,3,0.44,236,0.00908,0.00908,1,"LGALS3,PRNP,THY1"
GO:0051797,regulation of hair follicle development,20,3,0.44,237,0.00908,0.00908,1,"CDH3,FST,TNF"
GO:0032609,interferon-gamma production,107,7,2.35,242,0.00931,0.00931,1,"CD274,IL1B,ISG15,PRNP,TLR3,TNF,VTCN1"
GO:0045123,cellular extravasation,59,5,1.3,245,0.00944,0.00944,1,"CCL28,CX3CR1,MDK,THY1,TNF"
