GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0060337,type I interferon signaling pathway,88,22,2.31,1,6e-16,6e-16,3.860349698567187e-11,"BST2,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,IFITM3,ISG15,ISG20,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PSMB8,RSAD2,STAT1"
GO:0051607,defense response to virus,228,32,5.98,9,3.9e-12,8.1e-15,1.2546136520343359e-7,"BNIP3,BST2,CARD9,CD40,DHX58,GBP1,IFI27,IFI6,IFIH1,IFIT1,IFIT2,IFIT3,IFITM1,IFITM2,IFITM3,IL23A,ISG15,ISG20,MX1,MX2,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,PYCARD,RSAD2,RTP4,STAT1,TRIM22,ZC3H12A"
GO:0045071,negative regulation of viral genome replication,55,14,1.44,21,9.7e-11,9.7e-11,2.080299559783429e-6,"BST2,IFIT1,IFITM1,IFITM2,IFITM3,ISG15,ISG20,MX1,OAS1,OAS3,OASL,RSAD2,SLPI,ZC3H12A"
GO:0071280,cellular response to copper ion,25,10,0.66,25,3.2e-10,3.2e-10,5.1471329314229154e-6,"AQP1,MAP1LC3A,MT1A,MT1E,MT1F,MT1M,MT1X,MT2A,MT3,PRNP"
GO:0010273,detoxification of copper ion,14,7,0.37,43,2.4e-8,2.4e-8,3.0882797588537497e-4,"MT1A,MT1E,MT1F,MT1M,MT1X,MT2A,MT3"
GO:0071294,cellular response to zinc ion,22,8,0.58,48,4.9e-8,4.9e-8,5.254364867494228e-4,"MT1A,MT1E,MT1F,MT1M,MT1X,MT2A,MT3,TSPO"
GO:0071276,cellular response to cadmium ion,36,9,0.94,57,2.7e-7,2.7e-7,0.002481653377650335,"AKR1C3,HMOX1,MT1A,MT1E,MT1F,MT1M,MT1X,MT2A,MT3"
GO:0035455,response to interferon-alpha,20,7,0.52,65,4.7e-7,4.7e-7,0.003779925746513704,"BST2,IFIT2,IFIT3,IFITM1,IFITM2,IFITM3,MX2"
GO:0010955,negative regulation of protein processing,32,8,0.84,75,1.3e-6,1.3e-6,0.009293434459513599,"CHAC1,CPB2,CTSZ,IL1R2,PRNP,SERPINE2,THBS1,TMEM98"
GO:0060333,interferon-gamma-mediated signaling pathway,73,11,1.91,90,2.9e-6,2.9e-6,0.018658356876408072,"GBP1,IFI30,MT2A,NLRC5,OAS1,OAS2,OAS3,OASL,PARP9,STAT1,TRIM22"
GO:0045766,positive regulation of angiogenesis,194,17,5.09,124,1.5e-5,1.5e-5,0.08773522042198152,"ANGPTL4,ANXA1,ANXA3,AQP1,CD40,CHI3L1,CTSH,CXCR4,HMOX1,NODAL,NRP1,PLK2,RLN2,RRAS,STIM1,THBS1,ZC3H12A"
GO:0006882,cellular zinc ion homeostasis,35,7,0.92,142,2.9e-5,2.9e-5,0.14847498840643025,"MT1A,MT1E,MT1F,MT1M,MT1X,MT2A,MT3"
GO:0001666,response to hypoxia,347,27,9.1,66,3e-5,5.1e-7,0.14847498840643025,"ADA,ALAS2,ANG,ANGPTL4,AQP1,AQP3,BNIP3,CA9,CD24,CRYAB,CXCR4,EIF4EBP1,HMOX1,LDHA,MT3,PDLIM1,PLAT,PLAU,PSMB10,PSMB8,PSMB9,PSMD14,PSME2,PTN,STC1,THBS1,UBB"
GO:0035456,response to interferon-beta,26,6,0.68,162,4.6e-5,4.6e-5,0.19730676237121178,"BST2,IFITM1,IFITM2,IFITM3,NDUFA13,STAT1"
GO:0043901,negative regulation of multi-organism process,26,6,0.68,163,4.6e-5,4.6e-5,0.19730676237121178,"ADA,ARHGDIB,BST2,NODAL,PAEP,TIMP1"
GO:0045926,negative regulation of growth,241,18,6.32,184,7e-5,7e-5,0.26492595970559124,"ADRB2,BST2,CRYAB,EAF2,FHL1,GJA1,IGFBP5,MT1A,MT1E,MT1F,MT1M,MT1X,MT2A,MT3,NDUFA13,NRP1,OSGIN1,SERPINE2"
GO:0030198,extracellular matrix organization,356,23,9.34,185,7e-5,7e-5,0.26492595970559124,"CCDC80,COL14A1,COL1A2,COL23A1,CPB2,FBLN2,FMOD,FN1,ITGB6,KLK5,LAMA3,LCP1,MFAP2,MFAP4,MMP19,MPV17,SPARC,SULF2,TGFBI,THBS1,TIMP1,TNC,TNFRSF11B"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,14,4.17,189,7.8e-5,7.8e-5,0.27880303378540794,"CASP4,CD40,KRT18,KRT8,NFKBIA,PSMB10,PSMB8,PSMB9,PSMD14,PSME2,PYCARD,STAT1,TNFRSF11B,TNFRSF12A"
GO:2000242,negative regulation of reproductive process,56,8,1.47,196,9.9e-5,9.9e-5,0.33524089487557146,"ADA,ARHGDIB,EAF2,HYAL3,LIF,NODAL,PAEP,TIMP1"
GO:0043312,neutrophil degranulation,472,27,12.38,204,1.3e-4,1.3e-4,0.41820455067811185,"ABR,ACPP,AGPAT2,AHSG,ALDOC,ANXA3,BST2,CD300A,CD58,CHI3L1,CNN2,COTL1,CTSD,CTSH,CTSZ,FABP5,GLA,LCN2,LGALS3,PADI2,PLAU,PLAUR,PSMD14,PYCARD,QPCT,SLPI,SYNGR1"
GO:0070268,cornification,112,11,2.94,215,1.7e-4,1.7e-4,0.5208408323463666,"CDSN,KLK5,KRT16,KRT17,KRT18,KRT19,KRT23,KRT5,KRT6A,KRT7,KRT8"
GO:0007229,integrin-mediated signaling pathway,97,10,2.54,230,2.3e-4,2.3e-4,0.6433916164278646,"ADAMTS1,ISG15,ITGB6,LAMA3,NEDD9,NRP1,PTN,THY1,TIMP1,VAV3"
GO:0048771,tissue remodeling,176,14,4.62,231,2.3e-4,2.3e-4,0.6433916164278646,"ABR,ACP5,ADRB2,ANXA1,EPHA2,GJA1,GPNMB,IGFBP5,IL23A,LIF,PTN,TGM2,TIMP1,TNFRSF11B"
GO:0002230,positive regulation of defense response to virus by host,23,5,0.6,244,2.8e-4,2.8e-4,0.7205986103992081,"IL23A,PARP9,PYCARD,STAT1,ZC3H12A"
GO:0010755,regulation of plasminogen activation,13,4,0.34,245,2.8e-4,2.8e-4,0.7205986103992081,"CPB2,CTSZ,SERPINE2,THBS1"
GO:0009612,response to mechanical stimulus,204,15,5.35,252,3.3e-4,3.3e-4,0.8166124362353664,"AQP1,ASNS,BNIP3,CD40,CHI3L1,CNN2,CXCR4,GJA1,NFKBIA,PTN,SERPINE2,STAT1,STRA6,THBS1,TNC"
GO:0043065,positive regulation of apoptotic process,643,35,16.86,153,3.6e-4,3.8e-5,0.857855488570486,"ABR,AKR1C3,ANXA1,ANXA5,BNIP3,CARD9,CASP4,CD274,CD40,CTSD,CTSH,CTSZ,HMOX1,IFIT2,IGFBP3,LDHA,MLLT11,NDUFA13,NFKBID,NODAL,NUPR1,OSGIN1,PLAUR,PLEKHF1,PPP3R1,PRNP,PTN,PYCARD,TGM2,THBS1,TNFRSF12A,TSPO,UBB,VAV3,ZC3H12A"
GO:0030336,negative regulation of cell migration,300,23,7.87,103,3.9e-4,4.6e-6,0.8961526085959541,"ABR,ADA,APOE,ARHGDIB,BST2,CCL28,CD300A,CD74,HMOX1,IFITM1,IGFBP3,IGFBP5,KRT16,NDRG4,NODAL,PADI2,PTN,RRAS,STC1,TACSTD2,THBS1,THY1,TIMP1"
