GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0043066,negative regulation of apoptotic process,870,49,19.74,31,2.2e-7,3.7e-9,0.014154615561413019,"ACTC1,AIF1,AMIGO2,ANXA5,APOE,ARHGAP10,BNIP3,CAV1,CDKN1A,CORO1A,CSF1R,CTSH,CX3CR1,DKK1,DUSP1,EDN1,GATA2,GPX1,HCK,HCLS1,HGF,HMOX1,HTR2B,IER3,IGBP1,IL1B,IL6,ITGA5,JUN,LGALS3,MEF2C,MTRNR2L2,MTRNR2L8,NCKAP1L,NFKBIA,NRP1,PIM1,PLK2,PRNP,SFN,SNAI1,SPHK1,SPRY2,THBS1,TNF,TSC22D3,UBB,XBP1,ZNF385A"
GO:0006396,RNA processing,1129,50,25.61,126,4.1e-6,4.1e-6,0.10937657479273698,"CELF2,GTF2F2,HABP4,LGALS3,MYCN,NAF1,RNU6ATAC,SCARNA17,SCARNA2,SNORA10,SNORA19,SNORA21,SNORA25,SNORA28,SNORA30,SNORA31,SNORA33,SNORA4,SNORA40,SNORA41,SNORA51,SNORA53,SNORA57,SNORA62,SNORA63,SNORA64,SNORA75,SNORA7B,SNORA81,SNORD104,SNORD15A,SNORD15B,SNORD22,SNORD26,SNORD27,SNORD29,SNORD31,SNORD32A,SNORD47,SNORD55,SNORD59B,SNORD63,SNORD69,SNORD76,SNORD79,SNORD8,SNORD80,SNORD83B,SNORD84,SNORD99"
GO:0051384,response to glucocorticoid,144,14,3.27,130,5.1e-6,5.1e-6,0.10937657479273698,"ADM,AIF1,AREG,CCND1,CDKN1A,CDO1,DUSP1,EDN1,EIF4EBP1,ERRFI1,FOS,IL1RN,IL6,TNF"
GO:0090197,positive regulation of chemokine secretion,14,5,0.32,149,9.9e-6,9.9e-6,0.15923942506589647,"AIF1,CSF1R,LPL,MBP,TNF"
GO:0050900,leukocyte migration,422,34,9.57,15,1.3e-5,1.6e-10,0.16728182027124475,"ABR,AIF1,CAV1,CORO1A,CX3CR1,CXCL14,DUSP1,EDN1,EDN2,FN1,GRB14,HCK,HMOX1,IL1B,IL1RN,IL23A,IL6,ITGA5,LGALS3,MPP1,MYO1G,NCKAP1L,PDGFB,PTPN6,PTPRO,RAC2,S1PR1,SLC16A3,SLC3A2,SLC7A7,SLC7A8,THBS1,TNF,VAV3"
GO:2000778,positive regulation of interleukin-6 secretion,31,6,0.7,239,6e-5,6e-5,0.5951372451957746,"AIF1,IL1B,LPL,MBP,TNF,XBP1"
GO:0035690,cellular response to drug,412,23,9.35,252,7.1e-5,7.1e-5,0.5951372451957746,"AIF1,BNIP3,CIB2,EDN1,EIF4EBP1,ERRFI1,GNAQ,HGF,HMOX1,HTR2B,IL1B,IL6,MAP1LC3A,MEF2C,PDGFB,PDXP,PRNP,QDPR,RAP1A,RGS10,SPHK1,SPI1,TNF"
GO:0030335,positive regulation of cell migration,511,38,11.59,14,7.4e-5,1.3e-10,0.5951372451957746,"AIF1,CAV1,CORO1A,CSF1R,CTSH,CXCL14,EDN1,EDN2,FAM110C,FERMT3,FGR,FN1,GATA2,HBEGF,HGF,HMOX1,HYAL1,IL1B,IL23A,IL6,ITGA5,JUN,LGALS3,MIR27B,NCKAP1L,NRP1,NRP2,PDGFB,PLAU,PLK2,RAC2,S1PR1,SNAI1,SPHK1,SPRY2,THBS1,TNF,XBP1"
GO:0009636,response to toxic substance,511,31,11.59,81,9.3e-5,7e-7,0.6648380036421266,"ACTC1,AKR7A3,ALOX5AP,APOE,AREG,BNIP3,CCND1,CDKN1A,CDO1,CHUK,DUSP1,EDN1,EIF4EBP1,FOS,GPX1,HGF,HMOX1,IL6,JUN,MAP1LC3A,MBP,MT1G,MT1M,PDGFB,PSMD14,RGS10,RGS2,SLC7A8,SPHK1,SPI1,TNF"
GO:0048661,positive regulation of smooth muscle cell proliferation,100,12,2.27,106,1.3e-4,2.7e-6,0.7423749420321513,"AIF1,EDN1,HBEGF,HMOX1,ID2,IL6,JUN,MIR27B,PDGFB,S1PR1,THBS1,TNF"
GO:0060326,cell chemotaxis,287,27,6.51,23,1.4e-4,4.5e-10,0.7423749420321513,"AIF1,CCR10,CORO1A,CX3CR1,CXCL14,DUSP1,EDN1,EDN2,EPHA2,HBEGF,HGF,IL1B,IL1RN,IL23A,IL6,LGALS3,MPP1,NCKAP1L,NR4A1,NRP1,PDGFB,PTPRO,RAC2,RHOG,S1PR1,THBS1,VAV3"
GO:0071276,cellular response to cadmium ion,36,6,0.82,297,1.4e-4,1.4e-4,0.7423749420321513,"CHUK,FOS,HMOX1,JUN,MT1G,MT1M"
GO:0051897,positive regulation of protein kinase B signaling,171,13,3.88,299,1.5e-4,1.5e-4,0.7423749420321513,"AREG,CX3CR1,FAM110C,GPX1,HBEGF,HCLS1,HGF,PDGFB,RAC2,RHOG,SPRY2,THBS1,TNF"
GO:0031398,positive regulation of protein ubiquitination,109,10,2.47,312,1.9e-4,1.9e-4,0.8704710104612285,"ADRB2,CAV1,CDC20B,DCUN1D3,MAGEA2B,PRICKLE1,RNF180,SMAD7,SPHK1,UBB"
GO:0033137,negative regulation of peptidyl-serine phosphorylation,25,5,0.57,320,2.1e-4,2.1e-4,0.8704710104612285,"CAV1,DKK1,HGF,INPP5F,SMAD7"
GO:0051044,positive regulation of membrane protein ectodomain proteolysis,14,4,0.32,322,2.2e-4,2.2e-4,0.8704710104612285,"APOE,IL1B,SNX33,TNF"
GO:0043547,positive regulation of GTPase activity,389,21,8.82,330,2.3e-4,2.3e-4,0.8704710104612285,"ABR,ADAP2,ARHGAP10,ARHGAP22,ARHGDIB,CDC42EP2,DOCK2,EPHA2,ERRFI1,GNAQ,HTR2B,JUN,NCKAP1L,NRP1,RAP1A,RASGRP3,RGS10,RGS2,RHOG,S1PR1,VAV3"
GO:0001836,release of cytochrome c from mitochondria,56,7,1.27,345,2.6e-4,2.6e-4,0.8804306330065513,"BNIP3,CCK,GPX1,HGF,JUN,PMAIP1,SFN"
GO:0045124,regulation of bone resorption,40,6,0.91,346,2.6e-4,2.6e-4,0.8804306330065513,"CA2,CSF1R,IL6,S1PR1,SPP1,TNFRSF11B"
GO:0033598,mammary gland epithelial cell proliferation,28,5,0.64,372,3.7e-4,3.7e-4,1,"AREG,CCND1,EPHA2,GPX1,ID2"
GO:0010875,positive regulation of cholesterol efflux,16,4,0.36,377,3.8e-4,3.8e-4,1,"ABCG1,APOE,NFKBIA,PLTP"
