GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity,29,6,0.67,5,4.4e-5,4.4e-5,1,"CCND1,CCND3,CKS1B,CKS2,PDGFB,RGCC"
GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,15,4,0.35,10,3.1e-4,3.1e-4,1,"ACOT8,ACOX2,DECR2,ECI2"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,12,3.67,11,3.3e-4,3.3e-4,1,"CD40,EDARADD,KRT18,KRT8,NFKBIA,PSMB1,PSMD14,PSME2,TNFRSF11B,TNFRSF19,TRADD,TRAIP"
GO:0009636,response to toxic substance,511,25,11.81,12,3.6e-4,3.6e-4,1,"AKR7A3,AREG,ASNS,CA3,CCND1,CDKN1A,CHRNA1,CHRNB4,GSTA1,IL6,MAP1LC3A,MB,MBP,MT1X,MT2A,NUPR1,PDGFB,PSMD14,PYCR1,RBP4,RGS19,S100A9,SOD3,TNC,ZC3H12A"
GO:0006750,glutathione biosynthetic process,17,4,0.39,16,5.3e-4,5.3e-4,1,"CHAC1,CHAC2,GGCT,GGT5"
GO:0070268,cornification,112,9,2.59,22,0.00116,0.00116,1,"CSTA,KRT16,KRT17,KRT18,KRT19,KRT5,KRT6A,KRT79,KRT8"
GO:0003093,regulation of glomerular filtration,11,3,0.25,27,0.00176,0.00176,1,"GJA1,GJA5,PDGFB"
GO:0000278,mitotic cell cycle,974,41,22.51,8,0.0019,1.5e-4,1,"ASNS,CCNA1,CCND1,CCND3,CDKN1A,CKS1B,CKS2,CRADD,DCUN1D3,GMNN,HAUS4,LSM10,OVOL1,PDGFB,PINX1,POC1A,POLE4,PSMB1,PSMD14,PSME2,RAD51,RGCC,RPA2,SFN,STMN1,TPD52L1,TTK,TUBA1A,TUBA1B,TUBA1C,TUBA4A,TUBAL3,TUBB2A,TUBB3,TUBB4A,TUBB4B,TUBB6,UBD,VRK1,WNT9A,YEATS4"
GO:0060429,epithelium development,1171,48,27.06,7,0.00199,7.6e-5,1,"AQP3,AREG,CA2,CCDC103,CCND1,CDKN1A,CSTA,DLX3,ERRFI1,GJA1,GJA5,GSTA1,HBEGF,HESX1,KRT16,KRT17,KRT18,KRT19,KRT5,KRT6A,KRT79,KRT8,MEOX1,OVOL1,PARD6A,PCK2,PDGFB,PDZD7,PITX2,PRICKLE1,PSMB1,PSMD14,PSME2,RAP1A,SFN,SIX2,SMAD7,SNAI1,SPDEF,STRA6,TAGLN2,TGFB1I1,TGM2,TMEM100,TNC,TNFRSF19,TRADD,TST"
GO:0031571,mitotic G1 DNA damage checkpoint,61,6,1.41,35,0.00279,0.00279,1,"CCND1,CDKN1A,CRADD,RGCC,RPA2,SFN"
GO:0042219,cellular modified amino acid catabolic process,27,4,0.62,40,0.00323,0.00323,1,"ALDH4A1,CHAC1,CHAC2,GGT5"
GO:0003254,regulation of membrane depolarization,46,5,1.06,44,0.00404,0.00404,1,"CCK,GJA1,GJA5,SMAD7,TSPO"
GO:0097193,intrinsic apoptotic signaling pathway,272,14,6.28,47,0.00448,0.00448,1,"CDKN1A,CHAC1,CRIP1,DDIT3,ING2,NDUFA13,NUPR1,PLAUR,PMAIP1,S100A9,SFN,SNAI1,TRIB3,ZNF622"
GO:0032966,negative regulation of collagen biosynthetic process,15,3,0.35,48,0.00453,0.00453,1,"ERRFI1,IL6,RAP1A"
GO:0006625,protein targeting to peroxisome,68,6,1.57,50,0.0048,0.0048,1,"ACOT8,ACOX2,DDO,DECR2,ECI2,PEX10"
GO:0097327,response to antineoplastic agent,92,7,2.13,55,0.00543,0.00543,1,"ASNS,ERRFI1,PCK2,PDGFB,RAD51,RAP1A,ZC3H12A"
GO:0045623,negative regulation of T-helper cell differentiation,16,3,0.37,56,0.00548,0.00548,1,"HLX,SMAD7,ZC3H12A"
GO:0046394,carboxylic acid biosynthetic process,338,16,7.81,60,0.00553,0.00553,1,"ACOT8,ACOX2,ASNS,CRABP2,DECR2,EDN2,ELOVL3,FABP5,GGT5,GGTA1P,HSD17B8,PDGFB,PSAT1,PYCR1,RBP1,TRIB3"
GO:0008544,epidermis development,367,22,8.48,6,0.0057,4.7e-5,1,"AQP3,CALML5,CRABP2,CSTA,ERRFI1,EVPLL,FABP5,KRT16,KRT17,KRT18,KRT19,KRT5,KRT6A,KRT79,KRT8,OVOL1,PDZD7,PITX2,SFN,SNAI1,TNFRSF19,TRADD"
GO:0010718,positive regulation of epithelial to mesenchymal transition,50,5,1.16,65,0.00579,0.00579,1,"BAMBI,IL6,RGCC,SNAI1,TGFB1I1"
GO:0001960,negative regulation of cytokine-mediated signaling pathway,71,6,1.64,66,0.00593,0.00593,1,"IL1R2,IL1RN,IL6,PADI2,RNF113A,TRAIP"
GO:2001235,positive regulation of apoptotic signaling pathway,169,10,3.9,67,0.00599,0.00599,1,"CRADD,DDIT3,G0S2,NUPR1,PLAUR,PMAIP1,PRR7,S100A9,SFN,TPD52L1"
GO:0042573,retinoic acid metabolic process,32,4,0.74,68,0.00605,0.00605,1,"CRABP1,CRABP2,CYP2S1,RBP1"
GO:0046685,response to arsenic-containing substance,32,4,0.74,69,0.00605,0.00605,1,"CDKN1A,TNFRSF11B,ZC3H12A,ZFAND2A"
GO:0051023,regulation of immunoglobulin secretion,17,3,0.39,71,0.00654,0.00654,1,"CD40,IL6,RBP4"
GO:0010043,response to zinc ion,52,5,1.2,74,0.00685,0.00685,1,"CA2,CRIP1,MT1X,MT2A,TSPO"
GO:0046677,response to antibiotic,319,15,7.37,79,0.00753,0.00753,1,"AREG,CA3,CCND1,CRIP1,IL6,MAP1LC3A,MB,PDGFB,PSMD14,PYCR1,RBP4,RGS19,SCGB1A1,TNC,ZC3H12A"
