GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,63,10,1.48,9,1.9e-6,1.9e-6,0.12224440712129425,"CAMP,CXCL1,CXCL3,DEFB1,F2,KRT6A,REG1A,S100A7,S100A9,SPINK5"
GO:0008285,negative regulation of cell population proliferation,705,39,16.59,4,4.3e-5,6.8e-7,1,"ADM,B2M,CD200,CD300A,CEACAM1,CXCL1,DHRS2,DLL1,DLL4,DRD2,FBXO2,FRZB,GJA1,GNRH1,GPNMB,IGFBP3,IGFBP5,IGFBP6,IGFBP7,LDOC1,LIMS2,MYOD1,NELL1,NPR3,NUPR1,RARRES1,RBP4,REG1A,RERG,SERPINE2,SFRP2,SOX2,SPARC,SPINT2,SPRY2,SULF1,TNFRSF14,WNT11,ZBTB49"
GO:0014821,phasic smooth muscle contraction,20,5,0.47,42,8.1e-5,8.1e-5,1,"DRD2,EDN1,EDN2,GHSR,KIT"
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,48,7,1.13,51,1.2e-4,1.2e-4,1,"CDH18,CDH2,PCDHB10,PCDHB2,PCDHB3,PCDHB5,PCDHGB4"
GO:0030593,neutrophil chemotaxis,100,10,2.35,52,1.2e-4,1.2e-4,1,"CCL20,CXCL1,CXCL3,DAPK2,EDN1,EDN2,S100A8,S100A9,SAA1,VAV3"
GO:0046697,decidualization,23,5,0.54,63,1.7e-4,1.7e-4,1,"GHSR,GJA1,GJB2,STC1,STC2"
GO:0001558,regulation of cell growth,399,27,9.39,5,1.8e-4,9.4e-7,1,"BCL11A,CEACAM1,CRABP2,CRYAB,EDN1,F2,FBP1,FGF13,FRZB,GJA1,HBEGF,IGFBP3,IGFBP5,IGFBP7,PAPPA2,REG1A,RERG,S100A8,S100A9,SCGB3A1,SEMA5B,SERPINE2,SFRP2,SGK2,SPOCK1,UCN,WNT11"
GO:0032496,response to lipopolysaccharide,323,19,7.6,70,2.5e-4,2.5e-4,1,"ADM,CARD16,CD14,CD36,CXCL1,CXCL3,EDN1,GHSR,GJA1,GJB2,GNRH1,ICAM1,LDOC1,S100A14,S100A7,S100A8,SLPI,SPARC,TRIM6"
GO:0006000,fructose metabolic process,14,4,0.33,71,2.5e-4,2.5e-4,1,"ALDH1A1,FBP1,PFKFB3,PFKFB4"
GO:0051241,negative regulation of multicellular organismal process,1231,53,28.96,24,2.7e-4,1.3e-5,1,"ADM,AGER,ALDH1A1,ANGPT1,APOA1,APOC1,B2M,BCL11A,CARD16,CD200,CEACAM1,DDIT3,DLL1,DLL4,DRD2,EDN1,EFEMP1,EFNA1,F2,FGF13,FRZB,GHSR,GJA1,GNRH1,GPNMB,GPR35,HFE,ID3,IGFBP5,IL1R2,INHA,LIMS2,NPR3,PTPRR,RBP4,SEMA5B,SERPINE2,SFRP2,SOSTDC1,SOX2,SPARC,SPINK5,SPOCK1,SPRY2,STC1,STC2,SULF1,TMEM176A,TMEM176B,TMEM178A,UCN,WNT11,ZNF536"
GO:0070268,cornification,112,10,2.63,75,3.1e-4,3.1e-4,1,"FLG,KRT18,KRT19,KRT5,KRT6A,KRT6C,KRT80,PRSS8,SPINK5,TGM5"
GO:0001101,response to acid chemical,330,19,7.76,76,3.2e-4,3.2e-4,1,"AKR1C3,ASNS,BCL11A,CD36,COL1A2,EDN1,FOLR1,FYN,GJA1,GJB2,GNRH1,ICAM1,ID3,IGFBP7,RBP4,REG1A,SPARC,WNT11,WNT2"
GO:0002739,regulation of cytokine secretion involved in immune response,15,4,0.35,77,3.4e-4,3.4e-4,1,"ANGPT1,APOA1,TNFRSF14,TRIM6"
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,27,5,0.64,81,3.7e-4,3.7e-4,1,"ACPP,DRD2,F2,KLK6,PDE6G"
GO:1990000,amyloid fibril formation,16,4,0.38,85,4.4e-4,4.4e-4,1,"B2M,CD36,CLU,CRYAB"
GO:0060572,morphogenesis of an epithelial bud,16,4,0.38,86,4.4e-4,4.4e-4,1,"SOSTDC1,SULF1,WNT2,WNT2B"
