GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0007052,mitotic spindle organization,101,9,2.08,10,2.4e-4,2.4e-4,1,"AURKA,BIRC5,CCNB1,KIF23,NUF2,PLK1,PSRC1,TPX2,TTK"
GO:0051301,cell division,560,25,11.53,11,2.5e-4,2.5e-4,1,"ANAPC15,AURKA,BIRC5,CCNB1,CDCA2,CDCA3,CENPA,CENPV,CKS2,KIF20A,KIF23,KIF2C,NUF2,OIP5,PLK1,PPP1R1C,PSRC1,PTTG1,SFRP2,TGFB2,TOP2A,TPX2,UBE2S,USP44,ZBTB16"
GO:1902093,positive regulation of flagellated sperm motility,10,3,0.21,34,0.00093000000000000005,0.00093000000000000005,1,"DEFB1,TACR1,TACR2"
GO:0060315,negative regulation of ryanodine-sensitive calcium-release channel activity,11,3,0.23,43,0.00126,0.00126,1,"CASQ2,CLIC2,FKBP1B"
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,24,4,0.49,46,0.00135,0.00135,1,"CABYR,CCDC103,ROPN1L,SPA17"
GO:0010454,negative regulation of cell fate commitment,12,3,0.25,48,0.00166,0.00166,1,"MESP1,SFRP2,SOSTDC1"
GO:0007143,female meiotic nuclear division,27,4,0.56,51,0.00213,0.00213,1,"AURKA,PLK1,TOP2A,TTK"
GO:0048240,sperm capacitation,27,4,0.56,52,0.00213,0.00213,1,"CABYR,CATSPER3,DEFB1,ROPN1L"
GO:0120163,negative regulation of cold-induced thermogenesis,46,5,0.95,54,0.00246,0.00246,1,"ABHD6,ACOT11,ARNTL,ID1,NPR3"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,3,0.29,56,0.00266,0.00266,1,"ANAPC15,CCNB1,USP44"
GO:0035082,axoneme assembly,48,5,0.99,61,0.00298,0.00298,1,"CCDC103,DNAAF3,LRRC49,RSPH1,TTC26"
GO:0035036,sperm-egg recognition,52,5,1.07,69,0.00423,0.00423,1,"ASTL,CATSPER3,HVCN1,OVGP1,SPA17"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,7,2.04,70,0.00435,0.00435,1,"CCNB1,CDKN2C,CDKN3,CKS2,DIRAS3,PLK1,PSRC1"
