GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0000727,double-strand break repair via break-induced replication,11,6,0.28,17,1.1e-7,1.1e-7,0.005468828739636848,"CDC45,GINS2,MCM2,MCM3,MCM5,MCM7"
GO:0051301,cell division,560,40,14.35,7,1.7e-7,5e-9,0.005468828739636848,"ANXA11,AURKB,BIRC5,BORA,BUB1,CCNA2,CCNB2,CCND1,CCNE2,CDC20,CDCA3,CDCA5,CDCA8,CDK1,CDK4,CDK5,CHMP6,FAM83D,HAUS1,HAUS4,HAUS8,KIF20A,KIF23,KIF2C,MAD2L1,MAEA,NDC80,NUP37,NUSAP1,OIP5,PLK1,PRC1,SPC24,TACC3,TPX2,TUBA1A,TUBB,TXNIP,UBE2C,ZWINT"
GO:0006271,DNA strand elongation involved in DNA replication,17,6,0.44,29,2.7e-6,2.7e-6,0.056296766437438146,"GINS2,MCM3,MCM7,PCNA,POLD2,RFC4"
GO:0006270,DNA replication initiation,37,8,0.95,31,3.5e-6,3.5e-6,0.056296766437438146,"CCNE2,CDC45,MCM2,MCM3,MCM5,MCM7,PRIM1,WDR18"
GO:0007094,mitotic spindle assembly checkpoint,34,7,0.87,43,2e-5,2e-5,0.24663345296401473,"AURKB,BUB1,CDC20,MAD2L1,NDC80,PLK1,PSMG2"
GO:0046686,response to cadmium ion,61,9,1.56,49,2.3e-5,2.3e-5,0.24663345296401473,"AKR1C3,CDK1,CYB5A,DTYMK,MT1F,MT1G,NUDT1,PCNA,SPARC"
GO:0032201,telomere maintenance via semi-conservative replication,27,6,0.69,59,5.1e-5,5.1e-5,0.4687567491117299,"FEN1,PCNA,POLD2,PRIM1,RFC4,RPA2"
GO:0000082,G1/S transition of mitotic cell cycle,266,19,6.82,62,5.9e-5,5.9e-5,0.47450131711555005,"CCND1,CCNE2,CDC45,CDK1,CDK4,CDKN2D,CDKN3,FAM107A,GMNN,GPNMB,INHBA,MCM2,MCM3,MCM5,MCM7,PCNA,PRIM1,RPA2,TYMS"
GO:0042989,sequestering of actin monomers,10,4,0.26,68,7.9e-5,7.9e-5,0.508279376978013,"TMSB15A,TMSB15B,TMSB4X,TWF2"
GO:0051231,spindle elongation,10,4,0.26,69,7.9e-5,7.9e-5,0.508279376978013,"AURKB,KIF23,PPP2R1A,PRC1"
GO:0032570,response to progesterone,43,7,1.1,78,1e-4,1e-4,0.5849014694798768,"BAD,CLDN4,GJB2,PTGER2,TSPO,TXNIP,TYMS"
GO:0033273,response to vitamin,92,10,2.36,81,1.2e-4,1.2e-4,0.593899953625721,"ADA,ALDH1A2,ALPL,CCND1,CDKN2D,CXCL10,CYP26A1,SPARC,TSPO,TYMS"
GO:0097711,ciliary basal body-plasma membrane docking,92,10,2.36,82,1.2e-4,1.2e-4,0.593899953625721,"CDK1,HAUS1,HAUS4,HAUS8,MKS1,PLK1,PPP2R1A,TUBA1A,TUBB,TUBG1"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,9,2.05,91,2e-4,2e-4,0.8846634725883137,"AURKB,CDC20,CDK1,MAD2L1,PLK1,PSMB1,PSMB5,PSMB9,UBE2C"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,10,2.54,92,2.2e-4,2.2e-4,0.8846634725883137,"CCNA2,CCNB2,CCND1,CCNE2,CDK4,CDKN2D,CDKN3,DIRAS3,PKMYT1,PLK1"
GO:0051291,protein heterooligomerization,99,10,2.54,93,2.2e-4,2.2e-4,0.8846634725883137,"CD74,CLDN1,FARSA,GCHFR,HBA1,HBA2,HRAS,PRKAB1,RRM1,TRAF2"
