GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0032981,mitochondrial respiratory chain complex I assembly,55,11,1.4,11,1.1e-7,1.1e-7,0.004182045506781119,"NDUFA11,NDUFA12,NDUFA2,NDUFAB1,NDUFB4,NDUFB6,NDUFB7,NDUFS2,NDUFS8,NDUFV2,TIMM21"
GO:0043687,post-translational protein modification,354,28,9.03,13,1.3e-7,1.3e-7,0.004182045506781119,"APOA1,C3,COMMD1,COPS4,CP,FN1,FN3KRP,FSTL1,IGFBP3,IL6,MXRA8,PDIA6,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8,RAB38,RAB8A,RBX1,RCN1,SPSB3,UBD,UCHL3"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,10,1.2,14,2.3e-7,2.3e-7,0.004932669059280295,"NDUFA11,NDUFA12,NDUFA2,NDUFAB1,NDUFB4,NDUFB6,NDUFB7,NDUFS2,NDUFS8,NDUFV2"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,12,2.04,17,8.2e-7,8.2e-7,0.013189528136771222,"AURKB,CDK1,PLK1,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,12,2.3,24,2.9e-6,2.9e-6,0.03645885826424566,"AURKB,CDK1,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8,RBX1"
GO:0006521,regulation of cellular amino acid metabolic process,62,10,1.58,25,3.4e-6,3.4e-6,0.03645885826424566,"COMT,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,10,1.73,30,8.1e-6,8.1e-6,0.07444960132951005,"NCF4,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8"
GO:0070126,mitochondrial translational termination,87,11,2.22,32,1.3e-5,1.3e-5,0.10008314033322337,"AURKAIP1,MRPL14,MRPL21,MRPL24,MRPL28,MRPL32,MRPL41,MRPL46,MRPS2,MRPS6,MRRF"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,15,4.06,33,1.4e-5,1.4e-5,0.10008314033322337,"APOA1,CASP4,GPS2,KRT18,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8,SPPL2A,TNFRSF1A"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,10,1.91,37,2e-5,2e-5,0.1286783232855729,"PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8,RBX1"
GO:0070498,interleukin-1-mediated signaling pathway,100,11,2.55,46,4.8e-5,4.8e-5,0.28075270535034086,"IL6,PSMA1,PSMA3,PSMA4,PSMA7,PSMB8,PSMC4,PSMD10,PSMD2,PSMD8,RBX1"
