GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006396,RNA processing,1129,75,24.12,1,4.6e-19,4.6e-19,2.959601435568176e-14,"CCNB1,CLK1,CSTF3,DEDD2,HNRNPA1,HSPA1A,MIR3651,RMRP,RNF113A,RNU6ATAC,RP9,RPPH1,RPS21,SCARNA1,SCARNA12,SCARNA13,SCARNA16,SCARNA2,SCARNA3,SCARNA9L,SLBP,SMN2,SNHG1,SNHG12,SNORA10,SNORA12,SNORA14B,SNORA18,SNORA21,SNORA23,SNORA24,SNORA29,SNORA31,SNORA32,SNORA33,SNORA4,SNORA40,SNORA41,SNORA44,SNORA48,SNORA51,SNORA57,SNORA58,SNORA5C,SNORA6,SNORA63,SNORA64,SNORA66,SNORA67,SNORA70,SNORA71B,SNORA71C,SNORA71D,SNORA78,SNORA7A,SNORA7B,SNORA81,SNORA84,SNORD104,SNORD12B,SNORD17,SNORD22,SNORD27,SNORD32A,SNORD41,SNORD46,SNORD56,SNORD69,SNORD76,SNORD79,SNORD81,SNORD83B,SNRPA1,SNRPD2,UBL5"
GO:0030593,neutrophil chemotaxis,100,16,2.14,7,3.6e-10,3.6e-10,1.158104909570156e-5,"CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,CXCL1,CXCL2,CXCL3,EDN1,EDN2,FCER1G,IL1B,RAC2"
GO:0070098,chemokine-mediated signaling pathway,83,14,1.77,11,2.2e-9,2.2e-9,4.718205187137673e-5,"CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,CXCL1,CXCL2,CXCL3,CXCR4,EDN1,RNF113A"
GO:0002548,monocyte chemotaxis,64,12,1.37,22,9.1e-9,9.1e-9,1.4637159273733918e-4,"AIF1,CALCA,CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,DUSP1,IL6"
GO:0071347,cellular response to interleukin-1,176,15,3.76,86,5.8e-6,5.8e-6,0.07444960132951005,"ANKRD1,CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,EDN1,IL1B,IL1R2,IL6,NFKBIA,UBB"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,1.71,92,7.6e-6,7.6e-6,0.07444960132951005,"AURKB,CCNB1,CDC20,CDK1,FBXO5,MAD2L1,PLK1,PTTG1,UBB,UBE2C"
GO:0071356,cellular response to tumor necrosis factor,276,19,5.9,93,8.1e-6,8.1e-6,0.07444960132951005,"ANKRD1,APOA1,CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,EDA2R,EDN1,FABP4,HSPA1A,HSPA1B,NFKBIA,TNF,TNFRSF13B,TNFSF9"
GO:0150078,positive regulation of neuroinflammatory response,15,5,0.32,97,1.1e-5,1.1e-5,0.08846634725883136,"CCL3,IL1B,IL6,NUPR1,TNF"
GO:0043066,negative regulation of apoptotic process,870,44,18.59,35,2.1e-5,9.6e-8,0.15012471049983503,"AIF1,ANXA5,AURKB,BAG3,BCL2A1,BIRC5,BNIP3,BTG2,CAV1,CCL2,CDK1,CRYAB,CSF2,DUSP1,EDN1,FCER1G,HERPUD1,HEY2,HMGB2,HRAS,HSPA1A,HSPA1B,HSPB1,IER3,IL1B,IL2,IL6,MAD2L1,MIR222,MSX2,MTRNR2L10,MTRNR2L2,MTRNR2L8,MYC,NFKBIA,NUPR1,PLK1,PLK2,PRNP,RAMP2,SNAI1,SOD2,TNF,UBB"
GO:0000185,activation of MAPKKK activity,11,4,0.24,148,6e-5,6e-5,0.3626389110775236,"GADD45A,GADD45B,GADD45G,TNF"
GO:0051384,response to glucocorticoid,144,12,3.08,149,6.2e-5,6.2e-5,0.3626389110775236,"ADM,AIF1,AREG,CDO1,DDIT4,DUSP1,EDN1,FOS,HSD3B2,IL6,TNF,TYMS"
GO:0090307,mitotic spindle assembly,54,9,1.15,68,7.1e-5,1.9e-6,0.3806733730531532,"AURKB,BIRC5,CDC20,HSPA1A,HSPA1B,KIF23,KIFC1,PLK1,TPX2"
GO:0007077,mitotic nuclear envelope disassembly,12,4,0.26,166,8.9e-5,8.9e-5,0.4404757989390764,"CCNB1,CCNB2,CDK1,PLK1"
GO:0051301,cell division,560,30,11.96,82,1.1e-4,3.9e-6,0.5055219843361793,"ANLN,AURKB,BIRC5,CCNA1,CCNB1,CCNB2,CCNG1,CDC20,CDCA3,CDCA5,CDK1,FAM83D,FBXO5,IGF2,IL1B,KATNA1,KIF23,KIFC1,MAD2L1,MYC,NUSAP1,PGF,PLK1,PLK2,PRC1,PTTG1,TOP2A,TPX2,TUBA1A,UBE2C"
GO:0030656,regulation of vitamin metabolic process,13,4,0.28,183,1.3e-4,1.3e-4,0.5576060675708159,"AKR1C3,IL1B,SNAI1,TNF"
GO:0071346,cellular response to interferon-gamma,159,12,3.4,204,1.6e-4,1.6e-4,0.6055450507556372,"AIF1,CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,EDN1,MT2A,VIM"
GO:0045672,positive regulation of osteoclast differentiation,25,5,0.53,207,1.6e-4,1.6e-4,0.6055450507556372,"CA2,FOS,KLF10,TNF,TYROBP"
GO:0019233,sensory perception of pain,96,9,2.05,221,2.1e-4,2.1e-4,0.731126836849846,"BDKRB1,CCL2,CCL3,CXCR4,EDN1,FABP5,P2RY1,TAC1,UCHL1"
GO:0015671,oxygen transport,15,4,0.32,227,2.3e-4,2.3e-4,0.731126836849846,"HBA1,HBA2,HBB,MYC"
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,77,8,1.65,228,2.3e-4,2.3e-4,0.731126836849846,"CAV1,HERPUD1,HSPA1A,HSPA1B,PLK1,PLK2,TRIB3,ZFAND2A"
GO:0001516,prostaglandin biosynthetic process,27,5,0.58,229,2.4e-4,2.4e-4,0.731126836849846,"AKR1C3,EDN1,EDN2,FABP5,IL1B"
GO:0045429,positive regulation of nitric oxide biosynthetic process,42,6,0.9,232,2.5e-4,2.5e-4,0.731126836849846,"AIF1,EDN1,HBB,IL1B,PTX3,TNF"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,9,2.12,235,2.7e-4,2.7e-4,0.7552858105892323,"CCNA1,CCNB1,CCNB2,CCNG1,CDKN3,GADD45A,PKMYT1,PLK1,SERTAD1"
GO:0045668,negative regulation of osteoblast differentiation,44,6,0.94,251,3.2e-4,3.2e-4,0.8578554885704861,"AREG,ID2,ID3,MIR675,RORB,TNF"
GO:0002675,positive regulation of acute inflammatory response,30,5,0.64,269,4e-4,4e-4,0.9898332560428684,"FCER1G,IL1B,IL6,TAC1,TNF"
GO:0045648,positive regulation of erythrocyte differentiation,30,5,0.64,270,4e-4,4e-4,0.9898332560428684,"HMGB2,HSPA1A,HSPA1B,ID2,MIR222"
GO:0030261,chromosome condensation,31,5,0.66,287,4.7e-4,4.7e-4,1,"CCNB1,CDCA5,CDK1,NUSAP1,TOP2A"
GO:0008285,negative regulation of cell population proliferation,705,33,15.06,115,4.7e-4,2.1e-5,1,"ADM,AIF1,BTG2,CAV1,CCL2,CCL3L3,CDKN3,CXCL1,DUSP1,HRAS,HSPA1A,HSPA1B,ID2,IFITM1,IGFBP6,IL1B,IL2,IL6,KLF10,LST1,MIR222,MIR675,MSX2,MYC,NUPR1,OVOL1,PRNP,SOD2,SST,TNF,TNFRSF13B,TYROBP,VSIG4"
GO:0035994,response to muscle stretch,18,4,0.38,289,4.9e-4,4.9e-4,1,"ANKRD1,EDN1,FOS,NFKBIA"
GO:0060252,positive regulation of glial cell proliferation,19,4,0.41,304,6.2e-4,6.2e-4,1,"IL1B,IL6,MIR222,TNF"
GO:0000122,negative regulation of transcription by RNA polymerase II,810,32,17.31,305,6.2e-4,6.2e-4,1,"ANKRD1,ATF3,AURKB,BAG3,BTG2,CAV1,DDIT3,EDN1,FOXS1,HEY2,HSPA1A,ID2,ID3,IGF2,JUNB,KLF10,LMCD1,MAGEA1,MMP12,MSX2,MYC,NR0B2,OSR2,OVOL1,PLK1,RPL23,SNAI1,TCF21,TNF,TRIB3,UBB,ZNF296"
GO:0045840,positive regulation of mitotic nuclear division,50,6,1.07,308,6.6e-4,6.6e-4,1,"CDCA5,EDN1,IGF2,IL1B,NUSAP1,UBE2C"
GO:0042493,response to drug,1022,43,21.84,105,7.3e-4,1.6e-5,1,"AIF1,APOA1,APOC2,AREG,BNIP3,CA2,CA9,CAV1,CCNB1,CDK1,CDO1,CHRNB3,CRYAB,CXCR4,DDIT4,DUSP1,EDN1,FOS,HBA1,HBA2,HBB,HMGB2,HNRNPA1,IL1B,IL2,IL6,JUNB,LGALS1,MCM7,MT2A,MYC,NFKBIA,P2RY1,PGF,PRNP,RAMP2,RGS2,S100A10,SST,TAC1,TNF,TYMS,VIM"
GO:0036499,PERK-mediated unfolded protein response,20,4,0.43,321,7.6e-4,7.6e-4,1,"ATF3,CCL2,DDIT3,HERPUD1"
GO:0001960,negative regulation of cytokine-mediated signaling pathway,71,7,1.52,324,7.9e-4,7.9e-4,1,"APOA1,CAV1,IL1R2,IL6,MIRLET7A3,MMP12,RNF113A"
GO:0006954,inflammatory response,718,36,15.34,67,8.3e-4,1.9e-6,1,"ADM,AIF1,APOA1,BDKRB1,CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,CDO1,CST7,CXCL1,CXCL2,CXCL3,CXCR4,FABP4,FCER1G,FOS,GPRC5B,HMGB2,IL1B,IL1R2,IL2,IL6,MIR222,MIRLET7G,NFKBIA,NUPR1,PTX3,SPP1,TAC1,TNF,TYROBP"
GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,35,5,0.75,329,8.3e-4,8.3e-4,1,"CSF2,HSPA1A,HSPA1B,IL1B,TNF"
GO:0052372,modulation by symbiont of entry into host,35,5,0.75,330,8.3e-4,8.3e-4,1,"CAV1,IFITM1,KRT6A,LGALS1,PTX3"
GO:0060045,positive regulation of cardiac muscle cell proliferation,35,5,0.75,331,8.3e-4,8.3e-4,1,"CCNB1,CDK1,HEY2,MIR222,MIR548C"
GO:0019433,triglyceride catabolic process,35,5,0.75,332,8.3e-4,8.3e-4,1,"APOA1,APOC2,APOC3,FABP4,FABP5"
GO:0046718,viral entry into host cell,117,9,2.5,345,9.1e-4,9.1e-4,1,"CAV1,CDK1,CLDN6,CXCR4,HSPA1A,HSPA1B,IFITM1,LGALS1,PTX3"
GO:0048245,eosinophil chemotaxis,21,4,0.45,346,9.2e-4,9.2e-4,1,"CCL2,CCL26,CCL3,CCL4"
GO:1904666,regulation of ubiquitin protein ligase activity,22,6,0.47,84,0.00102,5.1e-6,1,"CDC20,FBXO5,MAD2L1,PLK1,RPL23,UBE2C"
GO:0048247,lymphocyte chemotaxis,62,9,1.32,89,0.00103,6.3e-6,1,"CCL17,CCL18,CCL2,CCL20,CCL26,CCL27,CCL3,CCL3L3,CCL4"
GO:0034378,chylomicron assembly,10,3,0.21,354,0.00104,0.00104,1,"APOA1,APOC2,APOC3"
GO:0051231,spindle elongation,10,3,0.21,355,0.00104,0.00104,1,"AURKB,KIF23,PRC1"
GO:1903862,positive regulation of oxidative phosphorylation,10,3,0.21,356,0.00104,0.00104,1,"CCNB1,CDK1,NUPR1"
GO:0035747,natural killer cell chemotaxis,10,3,0.21,357,0.00104,0.00104,1,"CCL2,CCL3,CCL4"
GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,10,3,0.21,358,0.00104,0.00104,1,"HSPA1A,HSPA1B,NFKBIA"
GO:0070841,inclusion body assembly,22,4,0.47,364,0.00111,0.00111,1,"BAG3,HSPA1A,HSPA1B,UBD"
GO:1901798,positive regulation of signal transduction by p53 class mediator,22,4,0.47,365,0.00111,0.00111,1,"ANKRD1,PMAIP1,RPL23,UBB"
GO:0048678,response to axon injury,76,7,1.62,371,0.00118,0.00118,1,"AIF1,APOA1,CDK1,LGALS1,MIR222,SPP1,TYROBP"
GO:0010460,positive regulation of heart rate,23,4,0.49,377,0.00132,0.00132,1,"ADM,EDN1,EDN2,HEY2"
GO:0043525,positive regulation of neuron apoptotic process,57,6,1.22,378,0.00132,0.00132,1,"CCL3,DDIT3,NUPR1,PRNP,TNF,TYROBP"
GO:0070374,positive regulation of ERK1 and ERK2 cascade,202,12,4.32,380,0.00138,0.00138,1,"CCL17,CCL18,CCL2,CCL20,CCL26,CCL3,CCL3L3,CCL4,HRAS,MIR222,P2RY1,TNF"
GO:0000727,double-strand break repair via break-induced replication,11,3,0.24,381,0.0014,0.0014,1,"GINS2,MCM3,MCM7"
GO:0046886,positive regulation of hormone biosynthetic process,11,3,0.24,382,0.0014,0.0014,1,"ADM,IL1B,TNF"
GO:0008284,positive regulation of cell population proliferation,908,41,19.4,83,0.00141,4.9e-6,1,"ADM,AIF1,AKR1C3,AREG,ATF3,BIRC5,CCL26,CCNB1,CDC20,CDK1,CSF2,EDN1,EDN2,FBXO5,HBEGF,HEY2,HILPDA,HMGB2,HRAS,ID2,IGF2,IL1B,IL2,IL6,KRT6A,MIR222,MIR548C,MMP12,MYC,NR4A1,ODC1,OSR2,PGF,PRC1,RAC2,RPL23,S100A6,SERTAD1,TAC1,TNF,TNFSF9"
GO:0032370,positive regulation of lipid transport,59,6,1.26,393,0.00158,0.00158,1,"APOA1,EDN1,IL1B,NFKBIA,SPP1,TAC1"
GO:0032496,response to lipopolysaccharide,323,19,6.9,159,0.00164,7.1e-5,1,"ADM,ANKRD1,BDKRB1,CCL2,CCL3,CSF2,CXCL1,CXCL2,CXCL3,EDN1,FOS,HMGB2,IL1B,IL6,JUNB,NFKBIA,TAC1,TNF,VIM"
GO:0071248,cellular response to metal ion,179,11,3.82,402,0.00165,0.00165,1,"AKR1C3,ANXA5,BNIP3,CCNB1,EDN1,FABP4,FOS,ID2,JUNB,MT2A,PRNP"
GO:0045662,negative regulation of myoblast differentiation,25,4,0.53,409,0.00182,0.00182,1,"CCL17,DDIT3,ID3,TNF"
GO:0034372,very-low-density lipoprotein particle remodeling,12,3,0.26,412,0.00184,0.00184,1,"APOA1,APOC2,APOC3"
GO:0042368,vitamin D biosynthetic process,12,3,0.26,413,0.00184,0.00184,1,"IL1B,SNAI1,TNF"
GO:0033700,phospholipid efflux,12,3,0.26,414,0.00184,0.00184,1,"APOA1,APOC2,APOC3"
GO:0051798,positive regulation of hair follicle development,12,3,0.26,415,0.00184,0.00184,1,"KRT17,MSX2,TNF"
GO:1904668,positive regulation of ubiquitin protein ligase activity,12,3,0.26,416,0.00184,0.00184,1,"CDC20,PLK1,UBE2C"
GO:0015701,bicarbonate transport,42,5,0.9,421,0.00192,0.00192,1,"CA2,CA9,HBA1,HBA2,HBB"
GO:0006959,humoral immune response,239,13,5.11,424,0.00196,0.00196,1,"C1QC,C1S,CCL2,CD83,CXCL1,CXCL2,CXCL3,IL1B,IL6,KRT6A,RPL39,TNF,VSIG4"
GO:0002690,positive regulation of leukocyte chemotaxis,83,9,1.77,157,0.00198,6.9e-5,1,"AIF1,CCL27,CCL3,CCL4,EDN1,EDN2,IL6,PGF,RAC2"
GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,83,7,1.77,427,0.00198,0.00198,1,"ATF3,BAG3,DEDD2,HMGB2,MIR222,PMAIP1,TNF"
GO:0072678,T cell migration,63,6,1.35,433,0.00222,0.00222,1,"AIF1,CCL2,CCL20,CCL26,CCL27,CCL3"
GO:0007143,female meiotic nuclear division,27,4,0.58,441,0.00244,0.00244,1,"FBXO5,PLK1,TOP2A,UBB"
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,27,4,0.58,442,0.00244,0.00244,1,"CCNA1,FBXO5,ID2,TYMS"
GO:0000188,inactivation of MAPK activity,27,4,0.58,443,0.00244,0.00244,1,"CAV1,DUSP1,DUSP14,DUSP2"
GO:0007568,aging,305,15,6.52,445,0.00244,0.00244,1,"ADM,AURKB,BCL2A1,CDK1,CRYAB,EDN1,FBXO5,FOS,HRAS,ID2,P2RY1,PLK2,PRNP,SOD2,TYMS"
GO:0007186,G protein-coupled receptor signaling pathway,1258,42,26.88,448,0.00262,0.00262,1,"ADM,AKR1C3,APOA1,APOC3,AREG,BDKRB1,CA2,CALCA,CAV1,CCL17,CCL18,CCL2,CCL20,CCL26,CCL27,CCL3,CCL3L3,CCL4,CXCL1,CXCL2,CXCL3,CXCR4,EDN1,EDN2,GAST,GPRC5B,IL2,OPN5,OR1D5,OR2B6,OR4M2,OR6C75,OR9Q2,P2RY1,RAC2,RAMP2,RASD1,RGS2,RORB,SST,TAC1,TSHB"
GO:1901992,positive regulation of mitotic cell cycle phase transition,88,7,1.88,451,0.00276,0.00276,1,"AIF1,CCNB1,CDCA5,CDK1,FBXO5,MIR222,UBE2C"
GO:0072593,reactive oxygen species metabolic process,265,18,5.66,110,0.00279,1.7e-5,1,"AIF1,AKR1C3,BNIP3,CAV1,CRYAB,DDIT4,EDN1,GADD45A,HBA1,HBA2,HBB,IL1B,PMAIP1,PTX3,RAC2,SOD2,TNF,TYROBP"
GO:0048545,response to steroid hormone,371,24,7.93,60,0.00295,1.6e-6,1,"ADM,AIF1,AKR1C3,AREG,CA2,CAV1,CDO1,DDIT4,DUSP1,EDN1,FOS,HMGB2,HSD3B2,IL6,MGARP,NR0B2,NR4A1,RAMP2,RORB,SPP1,SST,TCF21,TNF,TYMS"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,3,0.3,456,0.00295,0.00295,1,"CCNB1,DUSP1,MAD2L1"
GO:2001212,regulation of vasculogenesis,14,3,0.3,457,0.00295,0.00295,1,"ADM,HEY2,RAMP2"
GO:0055012,ventricular cardiac muscle cell differentiation,14,3,0.3,458,0.00295,0.00295,1,"CCNB1,CDK1,HEY2"
