GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,13,2.01,3,9.1e-8,9.1e-8,0.005854863709493566,"AURKB,CCNB1,CDC20,CDK1,FBXO5,MAD2L1,PLK1,PSMA4,PSMC5,PSME2,PTTG1,UBB,UBE2C"
GO:0090307,mitotic spindle assembly,54,9,1.36,22,7.2e-6,7.2e-6,0.23162098191403122,"AURKB,BIRC5,CDC20,HSPA1A,HSPA1B,KIF23,KIFC1,PLK1,TPX2"
GO:0051301,cell division,560,35,14.08,14,1.5e-5,7.5e-7,0.3216958082139323,"ANLN,AURKB,BECN1,BIRC5,CCNB1,CCNB2,CCNG1,CDC20,CDCA3,CDCA5,CDK1,CENPW,CIB1,CKS1B,CKS2,FBXO5,JTB,KIF23,KIFC1,MAD2L1,MAEA,MPLKIP,NEDD9,NUSAP1,PGF,PLK1,PRC1,PTTG1,STMN1,TOP2A,TPX2,TUBA1B,TUBB,UBE2C,ZWINT"
GO:0045454,cell redox homeostasis,72,9,1.81,38,7.7e-5,7.7e-5,1,"APEX1,GLRX,GLRX2,NCF4,PDIA2,PRDX3,PTGES2,QSOX1,TMX2"
GO:0007077,mitotic nuclear envelope disassembly,12,4,0.3,50,1.7e-4,1.7e-4,1,"CCNB1,CCNB2,CDK1,PLK1"
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",70,8,1.76,65,3.6e-4,3.6e-4,1,"APEX1,FEN1,NOB1,POP5,RNASE1,RNASEH2A,RNASET2,RPPH1"
GO:0007143,female meiotic nuclear division,27,5,0.68,69,5e-4,5e-4,1,"FBXO5,PLK1,RAD51C,TOP2A,UBB"
GO:0000188,inactivation of MAPK activity,27,5,0.68,70,5e-4,5e-4,1,"DUSP1,DUSP10,DUSP2,GPS1,GPS2"
GO:0090383,phagosome acidification,28,5,0.7,75,6e-4,6e-4,1,"ATP6V1B1,ATP6V1E1,ATP6V1F,ATP6V1G2,RAB20"
GO:0006271,DNA strand elongation involved in DNA replication,17,4,0.43,79,7.2e-4,7.2e-4,1,"GINS2,MCM3,MCM7,PCNA"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,9,2.49,83,8.7e-4,8.7e-4,1,"CCNB1,CCNB2,CCNG1,CDKN3,CKS1B,CKS2,PKMYT1,PLK1,SERTAD1"
GO:0042542,response to hydrogen peroxide,141,11,3.55,84,8.8e-4,8.8e-4,1,"APEX1,BECN1,CDK1,DUSP1,GLRX2,HBA1,HBA2,HBB,PCNA,PRDX3,TRAP1"
GO:0043312,neutrophil degranulation,472,24,11.87,85,9.1e-4,9.1e-4,1,"ALDOC,CEACAM6,COTL1,DBNL,GGH,GYG1,HBB,HSPA1A,HSPA1B,HSPA6,JUP,LGALS3,NEU1,OLFM4,ORMDL3,OSTF1,PGM1,PTGES2,QSOX1,RAB24,RNASET2,SERPINA1,TUBB,TYROBP"
