GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,18,2.07,9,1.6e-12,1.6e-12,1.0294265862845832e-7,"AURKB,CCNB1,CDC20,CDC26,CDK1,FBXO5,MAD2L1,PLK1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC5,PSMC6,PSMD2,PTTG1,UBE2C"
GO:0051301,cell division,560,45,14.52,11,1.8e-9,1.6e-11,5.79052454785078e-5,"ACTR3,ANLN,AURKB,BIRC5,CCNA1,CCNB1,CCNB2,CCNG1,CDC123,CDC20,CDC26,CDCA3,CDCA5,CDK1,CDK2AP2,CENPW,CKS1B,CKS2,FAM83D,FBXO5,IGF2,KATNA1,KIF23,KIFC1,MAD2L1,MITD1,MYC,NEDD9,NSMCE2,NUSAP1,PLK1,PLK2,PMF1,PRC1,PTTG1,RUVBL1,STMN1,TOP2A,TPRA1,TPX2,TUBA1A,TUBA1B,TUBB,UBE2C,ZWINT"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,13,2.57,39,1.6e-6,1.6e-6,0.030882797588537493,"CCNA1,CCNB1,CCNB2,CCNG1,CCNH,CDKN2A,CDKN3,CKS1B,CKS2,GADD45A,PKMYT1,PLK1,SERTAD1"
GO:0070125,mitochondrial translational elongation,86,12,2.23,43,2.1e-6,2.1e-6,0.030882797588537493,"MRPL13,MRPL18,MRPL23,MRPL24,MRPL39,MRPL41,MRPL50,MRPL51,MRPL9,MRPS2,MRPS26,MRPS9"
GO:0070126,mitochondrial translational termination,87,12,2.26,45,2.4e-6,2.4e-6,0.030882797588537493,"MRPL13,MRPL18,MRPL23,MRPL24,MRPL39,MRPL41,MRPL50,MRPL51,MRPL9,MRPS2,MRPS26,MRPS9"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,15,3.76,55,5.5e-6,5.5e-6,0.05897756483922091,"CAV1,GPRC5B,GSKIP,ILK,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC5,PSMC6,PSMD2,RSPO3,RUVBL1,WLS"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,11,2.33,71,2.1e-5,2.1e-5,0.19301748492835935,"AURKB,CDK1,FHL1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC5,PSMC6,PSMD2"
GO:0006521,regulation of cellular amino acid metabolic process,62,9,1.61,74,2.9e-5,2.9e-5,0.2332294609551009,"ODC1,PSMA4,PSMA6,PSMB5,PSMB7,PSMC1,PSMC5,PSMC6,PSMD2"
GO:0009060,aerobic respiration,79,10,2.05,79,3.6e-5,3.6e-5,0.2573566465711458,"ADSL,BNIP3,MDH2,NDUFS7,NDUFS8,PDHB,SDHB,UQCRC1,UQCRC2,UQCRH"
GO:0045840,positive regulation of mitotic nuclear division,50,8,1.3,80,4e-5,4e-5,0.2573566465711458,"CDCA5,EDN1,IGF2,NSMCE2,NUSAP1,PHB2,RANBP1,UBE2C"
