GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0034620,cellular response to unfolded protein,132,12,3.3,32,1.2e-4,1.2e-4,1,"ATF3,BAG3,DDIT3,DERL2,DNAJB9,HERPUD1,HSPA1A,HSPA1B,HSPA6,HSPB8,PREB,XBP1"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,9,2,34,1.7e-4,1.7e-4,1,"CCNB1,CDC20,FBXO5,PSMA6,PSMC6,PSMD13,PSMD2,PTTG1,UBE2C"
GO:0006396,RNA processing,1129,63,28.26,1,2.8e-4,1.4e-9,1,"BCAS2,CCNB1,CLK1,CLP1,CSTF1,CSTF3,DDX47,DEDD2,DKC1,EMG1,FASTKD5,HSPA1A,IMP4,LSM3,MAGOH,MIR3651,NGDN,NOL11,PHF5A,POLR2C,POLR2K,POP7,PPIH,PPIL1,PUSL1,RBM4,RBM7,RMRP,RNF113A,RPF2,RPP40,RRP9,SBDS,SCARNA12,SCARNA16,SCARNA9L,SCNM1,SF3B5,SLBP,SMN1,SNHG1,SNHG12,SNORA10,SNORA29,SNORA31,SNORA33,SNORA4,SNORA44,SNORA51,SNORA63,SNORA66,SNORA71B,SNORA71D,SNORA81,SNORA84,SNORD22,SNORD46,SNORD79,SNRPA1,TSR2,U2AF1,WDR74,ZMAT5"
GO:0000398,"mRNA splicing, via spliceosome",333,20,8.33,49,2.9e-4,2.9e-4,1,"BCAS2,CLP1,CSTF1,CSTF3,LSM3,MAGOH,PHF5A,POLR2C,POLR2K,PPIH,PPIL1,RBM4,RBM7,RNF113A,SCNM1,SF3B5,SMN1,SNRPA1,U2AF1,ZMAT5"
GO:0150078,positive regulation of neuroinflammatory response,15,4,0.38,61,4.2e-4,4.2e-4,1,"CCL3,IL1B,IL6,NUPR1"
GO:0001516,prostaglandin biosynthetic process,27,5,0.68,65,4.9e-4,4.9e-4,1,"CBR1,EDN2,FABP5,IL1B,PTGES"
GO:0006364,rRNA processing,199,14,4.98,67,5e-4,5e-4,1,"DDX47,DKC1,EMG1,IMP4,NGDN,NOL11,POP7,RMRP,RPF2,RPP40,RRP9,SBDS,TSR2,WDR74"
GO:0035313,"wound healing, spreading of epidermal cells",16,4,0.4,68,5.5e-4,5.5e-4,1,"HBEGF,MIR221,MMP12,MSX2"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,12,3.98,72,6.7e-4,6.7e-4,1,"CASP1,CASP4,EDA2R,HSPA1A,HSPA1B,PSMA6,PSMC6,PSMD13,PSMD2,SPPL2A,TMSB4X,TNFRSF14"
GO:0046686,response to cadmium ion,61,7,1.53,73,8e-4,8e-4,1,"B2M,FOS,HMOX1,MT2A,PCNA,PRNP,SOD1"
