GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,16,2.03,5,1.3e-10,1.3e-10,8.364091013562238e-6,"ANAPC11,AURKB,CDC20,CDK1,FBXO5,MAD2L1,PLK1,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,11,1.39,18,1.1e-7,1.1e-7,0.0035386538903532548,"ECSIT,NDUFA1,NDUFA13,NDUFA7,NDUFA8,NDUFB3,NDUFB8,NDUFB9,NDUFS5,NDUFS6,TIMM21"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,10,1.19,23,2.2e-7,2.2e-7,0.004718205187137674,"NDUFA1,NDUFA13,NDUFA7,NDUFA8,NDUFB3,NDUFB8,NDUFB9,NDUFS5,NDUFS6,PARK7"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,17,4.03,34,6e-7,6e-7,0.009650874246417968,"ILK,NFKBIA,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2,TMSB4X,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF1A,TNFRSF6B"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,11,1.72,41,1e-6,1e-6,0.01286783232855729,"CYBA,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2,SEC22B"
GO:0070125,mitochondrial translational elongation,86,12,2.18,47,1.7e-6,1.7e-6,0.017463486731613468,"MRPL23,MRPL32,MRPL33,MRPL36,MRPL51,MRPL9,MRPS12,MRPS15,MRPS18B,MRPS21,MRPS28,MRPS33"
GO:0070126,mitochondrial translational termination,87,12,2.2,49,1.9e-6,1.9e-6,0.017463486731613468,"MRPL23,MRPL32,MRPL33,MRPL36,MRPL51,MRPL9,MRPS12,MRPS15,MRPS18B,MRPS21,MRPS28,MRPS33"
GO:0006521,regulation of cellular amino acid metabolic process,62,10,1.57,53,3.2e-6,3.2e-6,0.02573566465711458,"PARK7,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:0090307,mitotic spindle assembly,54,9,1.37,71,7.6e-6,7.6e-6,0.05433084760946411,"AAAS,AURKB,BIRC5,CDC20,CHMP2A,KIF23,KIFC1,PLK1,TPX2"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,11,2.28,87,1.7e-5,1.7e-5,0.10937657479273696,"AURKB,CDK1,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,10,1.9,88,1.9e-5,1.9e-5,0.11113127920117659,"EGLN3,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",16,5,0.41,97,3.5e-5,3.5e-5,0.1876558881247938,"COX6C,COX7A2L,COX7B,COX7C,COX8A"
GO:0070498,interleukin-1-mediated signaling pathway,100,11,2.53,108,4.5e-5,4.5e-5,0.2227124826096454,"IL6,NFKBIA,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:0038061,NIK/NF-kappaB signaling,178,15,4.51,110,4.9e-5,4.9e-5,0.22518706574975259,"EDN1,IL23A,ILK,NFKBIA,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2,TMSB4X,TSPAN6"
GO:0016579,protein deubiquitination,267,19,6.76,112,5.3e-5,5.3e-5,0.22733170447117879,"ACTL6A,CDC20,CDK1,COPS5,MYC,NEDD8,NFKBIA,PARK7,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2,TANK,UCHL1"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,9,1.8,121,7.3e-5,7.3e-5,0.2838492425417049,"PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:1903862,positive regulation of oxidative phosphorylation,10,4,0.25,122,7.5e-5,7.5e-5,0.2838492425417049,"CDK1,NUPR1,PARK7,PGK1"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,13,3.67,125,8.2e-5,8.2e-5,0.2931006252615827,"CAV1,ILK,MIR222,PIN1,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,93,10,2.36,139,1.2e-4,1.2e-4,0.4063525998491776,"NCCRP1,PSMB1,PSMB7,PSMB9,PSMC3,PSMC4,PSMC5,PSMD8,PSME1,PSME2"
