GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0070125,mitochondrial translational elongation,86,15,2.11,1,2.4e-9,2.4e-9,9.329178438204036e-5,"ERAL1,MRPL13,MRPL14,MRPL21,MRPL33,MRPL36,MRPL40,MRPL51,MRPL9,MRPS15,MRPS22,MRPS28,MRPS34,MRPS6,MRPS9"
GO:0070126,mitochondrial translational termination,87,15,2.14,2,2.9e-9,2.9e-9,9.329178438204036e-5,"ERAL1,MRPL13,MRPL14,MRPL21,MRPL33,MRPL36,MRPL40,MRPL51,MRPL9,MRPS15,MRPS22,MRPS28,MRPS34,MRPS6,MRPS9"
GO:0000727,double-strand break repair via break-induced replication,11,6,0.27,5,8.8e-8,8.8e-8,0.001887282074855069,"CDC45,GINS2,MCM2,MCM3,MCM5,MCM7"
GO:0060337,type I interferon signaling pathway,88,13,2.16,6,2.2e-7,2.2e-7,0.0035386538903532548,"BST2,GBP2,IFI27,IFI35,IFI6,IFITM1,IFITM3,IRF9,ISG15,ISG20,MUL1,MX1,OAS1"
GO:0051607,defense response to virus,228,19,5.6,14,3.7e-6,3.7e-6,0.04761097961566197,"BST2,EXOSC5,HYAL2,IFI27,IFI6,IFITM1,IFITM3,IRF9,ISG15,ISG20,MUL1,MX1,OAS1,PARP9,POLR3K,RTP4,SERINC3,TRIM22,TSPAN6"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,9,1.35,20,6.9e-6,6.9e-6,0.07399003588920443,"BCS1L,NDUFA12,NDUFA3,NDUFA9,NDUFB5,NDUFB7,NDUFS3,NDUFS6,TIMMDC1"
GO:0006270,DNA replication initiation,37,7,0.91,32,2.8e-5,2.8e-5,0.2573566465711458,"CCNE2,CDC45,MCM2,MCM3,MCM5,MCM7,PRIM1"
GO:0006271,DNA strand elongation involved in DNA replication,17,5,0.42,37,4.2e-5,4.2e-5,0.33778059862462884,"GINS2,MCM3,MCM7,PCNA,RFC4"
GO:0045071,negative regulation of viral genome replication,55,8,1.35,42,5.5e-5,5.5e-5,0.3931837655948061,"BST2,IFITM1,IFITM3,ISG15,ISG20,MX1,OAS1,SLPI"
GO:0043312,neutrophil degranulation,472,26,11.59,50,1.1e-4,1.1e-4,0.707730778070651,"AGA,APRT,BST2,CALML5,CAT,COMMD3,CPNE1,CTSB,DYNLT1,FABP5,FOLR3,GLA,LAMTOR2,LGALS3,PGAM1,PRCP,PRDX4,PSMD14,QPCT,RAP1B,S100A7,S100P,SERPINB6,SLPI,TMEM179B,TUBB4B"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,7,1.15,56,1.4e-4,1.4e-4,0.8188620572718274,"NDUFA12,NDUFA3,NDUFA9,NDUFB5,NDUFB7,NDUFS3,NDUFS6"
GO:0034341,response to interferon-gamma,177,14,4.34,53,7.9e-4,1.2e-4,1,"BST2,CCL20,CLDN1,EDN1,GBP2,IFITM1,IFITM3,IRF9,OAS1,PARP9,RPL13A,TRIM22,UBD,VIM"
GO:0052548,regulation of endopeptidase activity,406,21,9.97,99,0.00113,0.00113,1,"ADRM1,BST2,CCK,CDKN2D,CRADD,FAM162A,FIS1,HDAC1,IFI6,KHDC1L,LXN,MUL1,NLRP7,PEBP1,POR,PSMD14,SERPINA5,SERPINB6,SERPING1,SLPI,TRAF2"
GO:0032508,DNA duplex unwinding,106,9,2.6,100,0.00119,0.00119,1,"ANXA1,CDC45,GINS2,MCM2,MCM3,MCM5,MCM7,RFC4,RUVBL1"
GO:0042989,sequestering of actin monomers,10,3,0.25,104,0.00155,0.00155,1,"TMSB15A,TMSB4X,TWF2"
GO:0006575,cellular modified amino acid metabolic process,179,12,4.39,105,0.00159,0.00159,1,"ABHD16A,AHCY,ALDH9A1,FOLR1,GGCT,GLRX2,GSTK1,GSTT2,PDZD11,POR,PRDX4,SERINC3"
GO:1901687,glutathione derivative biosynthetic process,22,4,0.54,106,0.00184,0.00184,1,"ESD,GSTK1,GSTO1,GSTO2"
GO:0019852,L-ascorbic acid metabolic process,11,3,0.27,114,0.00209,0.00209,1,"CYB5A,GSTO1,GSTO2"
GO:0031392,regulation of prostaglandin biosynthetic process,12,3,0.29,121,0.00274,0.00274,1,"ANXA1,CD74,FABP5"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,8,2.43,124,0.00301,0.00301,1,"CCNA1,CCNE2,CDKN2D,CKS1B,CKS2,DIRAS3,GTPBP4,PKMYT1"
GO:0010838,positive regulation of keratinocyte proliferation,13,3,0.32,132,0.0035,0.0035,1,"AREG,REG3G,TGM1"
GO:0006098,pentose-phosphate shunt,13,3,0.32,133,0.0035,0.0035,1,"PGAM1,PGD,RBKS"
GO:0031571,mitotic G1 DNA damage checkpoint,61,6,1.5,136,0.00375,0.00375,1,"BTG2,CDK1,CRADD,PCNA,RPA2,RPL26"
GO:0046686,response to cadmium ion,61,6,1.5,137,0.00375,0.00375,1,"CAT,CDK1,CYB5A,MT1M,NUDT1,PCNA"
GO:0000302,response to reactive oxygen species,225,13,5.52,140,0.00382,0.00382,1,"ADPRHL2,ANXA1,APOE,AREG,CAT,CDK1,EDN1,GLRX2,HYAL2,PCNA,PRDX2,S100A7,TRAF2"
GO:0051186,cofactor metabolic process,426,27,10.46,22,0.00384,7.1e-6,1,"ACOT9,AHCY,AKR1B1,BLVRB,CAT,COQ3,CYB5A,ELOVL1,FOLR1,GGCT,GLRX2,GSTK1,GSTO1,GSTO2,GSTT2,HSD17B8,NDUFA9,NNMT,NUBP2,PARP9,PDZD11,PPOX,PRDX2,PRDX4,PSAT1,TECR,UROS"
GO:0019083,viral transcription,174,11,4.27,143,0.00385,0.00385,1,"HDAC1,IFITM3,NUP37,POLR2G,POLR2K,RPL13A,RPL17,RPL21,RPL26,RPL29,RPLP2"
GO:0032201,telomere maintenance via semi-conservative replication,27,4,0.66,146,0.00401,0.00401,1,"PCNA,PRIM1,RFC4,RPA2"
GO:0044248,cellular catabolic process,2162,72,53.07,149,0.00406,0.00406,1,"ABHD16A,ADRM1,AHCY,ANAPC15,APOE,ARRDC1,ATP6V1E1,ATP6V1H,BLVRB,BTG2,CAT,CDK1,CTSB,CYP2S1,DCTPP1,DNPH1,ECH1,EDEM2,ESD,ETFB,EXOSC5,FABP5,FABP6,FIS1,FUNDC1,GBA,GLA,GNPDA1,GSTO1,HFE,HGS,HYAL2,IFI27,ISG15,ISG20,LAMTOR2,MUL1,NUDT1,OVGP1,PGAM1,PGD,POLR2G,POR,PRDX2,PRDX4,PSMA6,PSMD14,RAB39A,RPL13A,RPL17,RPL21,RPL26,RPL29,RPLP2,SDF2,SEC61B,SMPDL3B,TBRG4,TEX264,TRIM22,TSG101,TXN2,UBD,UBE2C,UBL7,UCHL1,UCHL3,UHRF1,UNG,VIM,VPS16,VPS25"
GO:1902969,mitotic DNA replication,14,3,0.34,153,0.00437,0.00437,1,"CDC45,MCM2,MCM3"
