GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006396,RNA processing,1129,57,25.21,9,1.8e-7,5.2e-9,0.01158104909570156,"BMP4,BYSL,CLK3,CLP1,CT45A1,CT45A2,CT45A6,DDX39A,DDX49,DEDD2,FBLL1,KTI12,LARP6,NGDN,NOB1,NOL3,NOP2,PUSL1,RNU6ATAC,RPL26,RPS6,RPUSD2,SCARNA1,SCARNA16,SCARNA3,SNHG1,SNHG10,SNORA10,SNORA41,SNORA63,SNORA66,SNORA80B,SNORD104,SNORD28,SNORD30,SNORD31,SNORD32A,SNORD33,SNORD38A,SNORD44,SNORD46,SNORD47,SNORD50A,SNORD50B,SNORD54,SNORD55,SNORD74,SNORD75,SNORD76,SNORD77,SNORD78,SNORD80,SRSF2,TBRG4,WDR74,ZMAT5,ZNF830"
GO:0071222,cellular response to lipopolysaccharide,201,16,4.49,19,1.2e-5,1.2e-5,0.3216958082139323,"CASP1,CD14,CMPK2,CXCL1,CXCL10,CXCL11,CXCL2,CXCL3,HMGB2,ICAM1,IL6,NFKBIA,NFKBIL1,SPON2,TNF,VIM"
GO:0045662,negative regulation of myoblast differentiation,25,6,0.56,20,1.5e-5,1.5e-5,0.3216958082139323,"BMP4,CXCL10,DDIT3,ID3,SOSTDC1,TNF"
GO:0043065,positive regulation of apoptotic process,643,29,14.36,49,2.7e-4,2.7e-4,1,"ADM,AKR1C3,ALDH1A2,APBB1,ARHGEF16,ATF3,ATF4,BMP4,CASP1,DDIT3,DEDD2,DUSP1,G0S2,GAL,ID3,IL6,INHBA,IP6K2,KHDC1L,LCK,NUPR1,PSEN2,RPL26,RPS6,SYCE3,TNF,TXNIP,WNT11,ZBTB16"
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,63,7,1.41,63,4.9e-4,4.9e-4,1,"CXCL1,CXCL10,CXCL11,CXCL2,CXCL3,REG3G,S100A7"
GO:0006953,acute-phase response,47,6,1.05,68,5.9e-4,5.9e-4,1,"FN1,HFE,IL6,REG3G,SAA1,TNF"
GO:0036499,PERK-mediated unfolded protein response,20,4,0.45,78,8.9e-4,8.9e-4,1,"ATF3,ATF4,DDIT3,PPP1R15A"
GO:0007565,female pregnancy,187,12,4.18,87,0.00103,0.00103,1,"ADM,BYSL,HFE,MAGED2,OVGP1,PGF,PTHLH,RAMP2,RGS2,SPP1,TLE6,TRO"
GO:0043392,negative regulation of DNA binding,53,6,1.18,92,0.00113,0.00113,1,"DDIT3,HEY1,ID1,ID2,ID3,NFKBIA"
GO:0000122,negative regulation of transcription by RNA polymerase II,810,32,18.08,97,0.0013,0.0013,1,"APBB1,ATF3,BMP4,BTG2,DDIT3,DKK1,DNAJC17,EAPP,EDN1,EFNA1,ETV7,FOXS1,FST,GSC,HEY1,HINFP,ID1,ID2,ID3,IGBP1,IRF7,MBD3L1,OSR2,OVOL1,PCGF1,SNAI2,TCEAL1,TNF,TXNIP,ZBTB16,ZNF296,ZNF691"
GO:0001825,blastocyst formation,37,5,0.83,99,0.00131,0.00131,1,"BYSL,CCNB1IP1,NLE1,WDR74,ZP3"
GO:0033280,response to vitamin D,37,5,0.83,100,0.00131,0.00131,1,"CXCL10,PENK,PIM1,SNAI2,SPP1"
