GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,17,1.13,6,3e-16,3e-16,1.9301748492835936e-11,"COQ9,NDUFA1,NDUFA11,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB6,NDUFB7,NDUFS4,NDUFS5,NDUFS6,NDUFS8,PARK7"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,16,1.32,11,1.1e-13,1.1e-13,3.5386538903532547e-9,"ECSIT,NDUFA1,NDUFA11,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB6,NDUFB7,NDUFS4,NDUFS5,NDUFS6,NDUFS8"
GO:0070125,mitochondrial translational elongation,86,15,2.06,21,1.8e-9,1.8e-9,3.377805986246289e-5,"MRPL14,MRPL20,MRPL23,MRPL32,MRPL36,MRPL43,MRPL46,MRPL47,MRPL9,MRPS12,MRPS15,MRPS21,MRPS24,MRPS28,MRPS9"
GO:0070126,mitochondrial translational termination,87,15,2.09,22,2.1e-9,2.1e-9,3.377805986246289e-5,"MRPL14,MRPL20,MRPL23,MRPL32,MRPL36,MRPL43,MRPL46,MRPL47,MRPL9,MRPS12,MRPS15,MRPS21,MRPS24,MRPS28,MRPS9"
GO:0070498,interleukin-1-mediated signaling pathway,100,15,2.4,31,1.5e-8,1.5e-8,1.9301748492835932e-4,"IL1B,IL1RN,IL6,NFKBIA,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,RBX1"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,18,3.82,39,5.3e-8,5.3e-8,5.68329261177947e-4,"EDA2R,ILK,KRT18,NFKBIA,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,PYCARD,TMSB4X,TNF,TNFRSF11B"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,12,1.63,41,6.7e-8,6.7e-8,6.158176900095275e-4,"B2M,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,VAMP8"
GO:0006521,regulation of cellular amino acid metabolic process,62,11,1.49,48,2.3e-7,2.3e-7,0.0018497508972301104,"PARK7,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2"
GO:0043312,neutrophil degranulation,472,30,11.33,60,1.3e-6,1.3e-6,0.00857855488570486,"ANXA3,APRT,ARPC5,B2M,BST2,C3,CAT,CD14,CHI3L1,CSTB,CXCL1,CYSTM1,DYNLL1,GRN,GSN,LCN2,NPC2,ORM2,PGAM1,PRDX4,PSMB1,PSMC3,PSMD2,PTX3,PYCARD,S100A8,SERPINA3,SLPI,TMEM179B,VAMP8"
GO:0038061,NIK/NF-kappaB signaling,178,17,4.27,62,1.4e-6,1.4e-6,0.00857855488570486,"CD14,CHI3L1,IL1B,ILK,NFKBIA,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,TMSB4X,TNF"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,12,2.16,65,1.6e-6,1.6e-6,0.00857855488570486,"FHL1,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,RBX1"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,11,1.8,66,1.6e-6,1.6e-6,0.00857855488570486,"PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,RBX1"
GO:0055114,oxidation-reduction process,948,65,22.76,7,2.3e-6,1.3e-14,0.011383082444492987,"ADI1,AKR1B1,AKR1C3,BLVRA,C15orf48,CAT,CBS,COQ9,COX6A1,COX6B1,COX7A2,COX7B,COX7C,COX8A,CP,DECR1,DEGS2,DHRS3,DHRS7,ECSIT,ETHE1,GPX1,GPX3,GSTK1,GSTO1,HIGD2A,HTATIP2,IDH2,IL4I1,LDHA,MYC,NDUFA1,NDUFA11,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB6,NDUFB7,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NSDHL,PARK7,PFKP,PGAM1,PGK1,POR,PPP1CA,PRDX4,PRDX5,SELENBP1,SMOX,SOD1,SOD2,STEAP1,TALDO1,TSTD1,UQCR10,UQCRH,VKORC1"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,10,1.7,91,7.1e-6,7.1e-6,0.03262914626169884,"PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,14,3.48,103,1.1e-5,1.1e-5,0.04718205187137673,"ILK,PIN1,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,RUVBL1,WLS"
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,93,11,2.23,106,1.4e-5,1.4e-5,0.052985191941118254,"PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2,RBX1"
GO:0006953,acute-phase response,47,8,1.13,107,1.4e-5,1.4e-5,0.052985191941118254,"ASS1,FN1,IL1B,IL6,ORM2,SAA1,SERPINA3,TNF"
GO:0006457,protein folding,215,17,5.16,112,1.8e-5,1.8e-5,0.06433916164278645,"AIP,B2M,CCT3,CLGN,CLU,EMC4,EMC6,ERP27,FKBP1A,GRN,PDRG1,PFDN1,PPIC,PRDX4,PSMC1,RUVBL2,TTC1"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,1.92,119,2.1e-5,2.1e-5,0.07111170497360607,"PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2"
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",16,5,0.38,127,2.7e-5,2.7e-5,0.0868578682177617,"COX6A1,COX6B1,COX7B,COX7C,COX8A"
GO:0045071,negative regulation of viral genome replication,55,8,1.32,142,4.7e-5,4.7e-5,0.14399717129576015,"BST2,IFITM1,IFITM2,IFITM3,ISG15,ISG20,SLPI,TNF"
GO:0010243,response to organonitrogen compound,1015,45,24.37,147,5.2e-5,5.2e-5,0.15207438206476795,"AGT,AKR1B1,ANXA1,APRT,AREG,ASS1,BAD,CAT,CD81,CD9,EIF2B2,FUNDC1,GJB2,GSN,HERPUD1,HTR3A,ID1,IL1B,IL6,JKAMP,LAMTOR5,LDHA,MGARP,MMP12,NDUFS4,NFKBIA,NME1,NNMT,P2RY1,PEMT,POR,PSMC6,RAB13,RAB8A,RGS10,RRAGA,SDF2,SEC61B,SOD1,TAC1,TFF1,TNF,TRIB3,VIM,VKORC1"
GO:0002223,stimulatory C-type lectin receptor signaling pathway,108,11,2.59,153,5.7e-5,5.7e-5,0.15280550890161784,"MUC1,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2"
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",108,11,2.59,154,5.7e-5,5.7e-5,0.15280550890161784,"CTHRC1,PSMA1,PSMA3,PSMA6,PSMB1,PSMB10,PSMC1,PSMC3,PSMC6,PSMD10,PSMD2"
GO:0002675,positive regulation of acute inflammatory response,30,6,0.72,163,6.7e-5,6.7e-5,0.16827165352728762,"C3,IL1B,IL6,PARK7,TAC1,TNF"
GO:0046597,negative regulation of viral entry into host cell,19,5,0.46,165,6.8e-5,6.8e-5,0.16827165352728762,"GSN,IFITM1,IFITM2,IFITM3,PTX3"
GO:0002863,positive regulation of inflammatory response to antigenic stimulus,11,4,0.26,175,9.4e-5,9.4e-5,0.22399559979340466,"C3,CD81,PARK7,TNF"
