GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,15,1.13,6,1.5e-13,1.5e-13,9.650874246417967e-9,"ISCU,NDUFA11,NDUFA12,NDUFA3,NDUFA9,NDUFB5,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFV1,PARK7"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,15,1.32,13,1.9e-12,1.9e-12,4.2892774428524304e-8,"NDUFA11,NDUFA12,NDUFA3,NDUFA9,NDUFB5,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFV1,OXA1L,TMEM126B"
GO:0070126,mitochondrial translational termination,87,18,2.09,15,2e-12,2e-12,4.2892774428524304e-8,"MRPL18,MRPL27,MRPL28,MRPL32,MRPL33,MRPL45,MRPL46,MRPL47,MRPL53,MRPL55,MRPS12,MRPS18A,MRPS18B,MRPS2,MRPS21,MRPS22,MRRF,OXA1L"
GO:0070125,mitochondrial translational elongation,86,17,2.06,18,1.8e-11,1.8e-11,2.89526227392539e-7,"MRPL18,MRPL27,MRPL28,MRPL32,MRPL33,MRPL45,MRPL46,MRPL47,MRPL53,MRPL55,MRPS12,MRPS18A,MRPS18B,MRPS2,MRPS21,MRPS22,OXA1L"
GO:0043312,neutrophil degranulation,472,28,11.33,39,1.1e-5,1.1e-5,0.14154615561413017,"ANXA2,APRT,ASAH1,BST2,CAT,CD14,COMMD3,CST3,CSTB,CYBA,HP,HSPA6,MVP,NEU1,NPC2,OLFM4,ORM2,PGAM1,PGM1,PRDX4,PSMB1,PSMD2,RHOG,RNASET2,SDCBP,TMEM179B,TUBB,VAMP8"
GO:1902600,proton transmembrane transport,134,13,3.22,49,2.1e-5,2.1e-5,0.22518706574975259,"ATP6AP1,ATP6V1F,COX6B1,COX7A2L,COX7B,COX8A,CYB5A,MFSD3,NDUFA4L2,PARK7,PHB2,TMSB4X,UCP2"
GO:1903862,positive regulation of oxidative phosphorylation,10,4,0.24,61,6.1e-5,6.1e-5,0.5606698371728533,"ISCU,NUPR1,PARK7,PGK1"
GO:0098869,cellular oxidant detoxification,95,10,2.28,65,9.3e-5,9.3e-5,0.671986799380214,"CAT,CCS,GPX1,GPX3,GSTK1,GSTO1,GSTO2,HP,PARK7,PRDX4"
GO:0019852,L-ascorbic acid metabolic process,11,4,0.26,66,9.4e-5,9.4e-5,0.671986799380214,"CYB5A,GSTO1,GSTO2,SLC2A1"
GO:0055114,oxidation-reduction process,948,61,22.76,11,1.4e-4,1.5e-12,0.8773522042198151,"ADSL,ALDH9A1,ALKBH3,APEX1,BNIP3,CAT,CBS,CCS,COX6B1,COX7A2L,COX7B,COX8A,CP,CYB561D2,CYB5A,CYBA,DCXR,DEGS2,DHCR24,DHRS1,DHRS13,DHRS7,ECH1,EGLN3,ENO2,GPX1,GPX3,GRHPR,GSTK1,GSTO1,GSTO2,HMOX1,IDH3G,ISCU,LDHA,NDUFA11,NDUFA12,NDUFA3,NDUFA4L2,NDUFA9,NDUFB5,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFV1,OXA1L,PARK7,PGAM1,PGK1,PGLS,PGM1,PRDX4,QDPR,SELENBP1,TECR,TP53I3,UQCRC1"
