GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0070125,mitochondrial translational elongation,86,15,2.1,5,2.3e-9,2.3e-9,8.685786821776171e-5,"AURKAIP1,MRPL18,MRPL20,MRPL23,MRPL37,MRPL40,MRPL45,MRPL46,MRPL48,MRPL9,MRPS15,MRPS21,MRPS22,MRPS5,MRPS6"
GO:0070126,mitochondrial translational termination,87,15,2.13,6,2.7e-9,2.7e-9,8.685786821776171e-5,"AURKAIP1,MRPL18,MRPL20,MRPL23,MRPL37,MRPL40,MRPL45,MRPL46,MRPL48,MRPL9,MRPS15,MRPS21,MRPS22,MRPS5,MRPS6"
GO:0055114,oxidation-reduction process,948,63,23.16,1,1.3e-5,3.2e-13,0.25735664657114576,"ACAA2,ACOT8,ADI1,ADSL,AKR1B1,AKR1C3,ALDH1A2,ALKBH3,APOA1,BLVRA,BLVRB,CAT,CDK1,CHCHD4,COQ9,COX5A,COX6A1,COX7A2L,CYB561D2,CYC1,DHCR24,DHDH,DHRS1,DHRS12,ECH1,ECSIT,ENO2,ETFB,ETHE1,GMPR,GRHPR,GSTA1,GSTK1,GSTO2,HIGD2A,HSD17B14,HSD17B8,HTATIP2,IDH1,MSRB1,MTFR1L,MTHFD2,NDUFA2,NDUFA7,NDUFB2,NDUFS3,NDUFS8,NDUFV1,PARK7,PDHB,PDIA6,PGM1,PHGDH,PIR,PPOX,PRDX5,PTGES2,SELENBP1,SESN2,SH3BGRL3,SURF1,TM7SF2,TXN2"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,8,1.15,36,1.6e-5,1.6e-5,0.25735664657114576,"COQ9,NDUFA2,NDUFA7,NDUFB2,NDUFS3,NDUFS8,NDUFV1,PARK7"
GO:0098869,cellular oxidant detoxification,95,10,2.32,44,1.1e-4,1.1e-4,1,"APOE,CAT,GSTA1,GSTK1,GSTO2,HBA1,HBA2,PARK7,PRDX5,SESN2"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,9,1.95,47,1.4e-4,1.4e-4,1,"CDK1,PLK1,PSMA1,PSMA6,PSMB3,PSMB8,PSMD10,PSME2,UBE2C"
GO:0006749,glutathione metabolic process,54,7,1.32,53,3.2e-4,3.2e-4,1,"CHAC1,ETHE1,GSTA1,GSTK1,GSTM1,IDH1,PARK7"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,7,1.34,54,3.6e-4,3.6e-4,1,"ECSIT,NDUFA2,NDUFA7,NDUFB2,NDUFS3,NDUFS8,NDUFV1"
GO:0009150,purine ribonucleotide metabolic process,358,20,8.74,62,5.4e-4,5.4e-4,1,"ABHD14B,ACOT8,ACOT9,ADSL,APRT,CYC1,DDIT4,ELOVL1,ENO2,GALK1,GMPR,GUK1,HPRT1,HSD17B8,MCEE,NUPR1,PDHB,PGM1,PRKAG1,SULT2B1"
GO:0006521,regulation of cellular amino acid metabolic process,62,7,1.51,69,7.6e-4,7.6e-4,1,"PARK7,PSMA1,PSMA6,PSMB3,PSMB8,PSMD10,PSME2"
GO:0009060,aerobic respiration,79,10,1.93,37,8.1e-4,2.2e-5,1,"ADSL,CAT,COX5A,COX6A1,COX7A2L,IDH1,MTFR1L,NDUFS8,PDHB,SURF1"
GO:0022900,electron transport chain,167,20,4.08,9,9.1e-4,4.8e-9,1,"AKR1B1,CDK1,COQ9,COX5A,COX6A1,COX7A2L,CYC1,DHDH,ETFB,NDUFA2,NDUFA7,NDUFB2,NDUFS3,NDUFS8,NDUFV1,PARK7,PHGDH,PTGES2,SH3BGRL3,SURF1"
GO:0033617,mitochondrial cytochrome c oxidase assembly,19,4,0.46,79,0.00102,0.00102,1,"COA3,COX14,PET100,SURF1"
GO:0042158,lipoprotein biosynthetic process,89,8,2.17,89,0.00149,0.00149,1,"APOA1,APOE,PGAP2,PIGC,PIGP,ZDHHC12,ZDHHC16,ZDHHC4"
GO:0034620,cellular response to unfolded protein,132,10,3.22,90,0.0015,0.0015,1,"ASNS,DDIT3,HERPUD1,HSPA6,HSPA7,HSPB8,KDELR3,PDIA6,XBP1,YIF1A"
GO:1903862,positive regulation of oxidative phosphorylation,10,3,0.24,93,0.00153,0.00153,1,"CDK1,NUPR1,PARK7"
GO:1901687,glutathione derivative biosynthetic process,22,4,0.54,103,0.00181,0.00181,1,"GSTA1,GSTK1,GSTM1,GSTO2"
