GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0070125,mitochondrial translational elongation,86,24,2.26,3,1.7e-18,1.7e-18,7.07730778070651e-14,"AURKAIP1,MRPL13,MRPL14,MRPL16,MRPL20,MRPL21,MRPL27,MRPL28,MRPL33,MRPL36,MRPL39,MRPL43,MRPL46,MRPL47,MRPL55,MRPS15,MRPS17,MRPS18A,MRPS18B,MRPS2,MRPS22,MRPS28,MRPS7,MRPS9"
GO:0070126,mitochondrial translational termination,87,24,2.28,4,2.2e-18,2.2e-18,7.07730778070651e-14,"AURKAIP1,MRPL13,MRPL14,MRPL16,MRPL20,MRPL21,MRPL27,MRPL28,MRPL33,MRPL36,MRPL39,MRPL43,MRPL46,MRPL47,MRPL55,MRPS15,MRPS17,MRPS18A,MRPS18B,MRPS2,MRPS22,MRPS28,MRPS7,MRPS9"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,14,1.23,12,9.2e-12,9.2e-12,1.9730676237121178e-7,"COQ9,NDUFA12,NDUFA3,NDUFA7,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB8,NDUFS7,NDUFV1,NDUFV2"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,13,1.44,24,1.2e-9,1.2e-9,1.9301748492835935e-5,"NDUFA12,NDUFA3,NDUFA7,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB8,NDUFS7,NDUFV1,NDUFV2"
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",68,13,1.78,30,2e-8,2e-8,2.573566465711458e-4,"CYBA,NCF4,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,SEC22B,VAMP8"
GO:0043312,neutrophil degranulation,472,34,12.38,41,1.1e-7,1.1e-7,0.0011795512967844185,"AGPAT2,ANXA3,APRT,ARPC5,ASAH1,ATP6AP2,CAPN1,CD58,CTSA,CTSD,CTSH,CYBA,DBNL,DYNLT1,GLB1,GRN,IDH1,LAMTOR1,LCN2,LGALS3,MVP,NIT2,OSTF1,PSMC3,PSMD13,QSOX1,RHOF,RHOG,RNASET2,S100A9,SDCBP,TMBIM1,TMEM179B,VAMP8"
GO:0006521,regulation of cellular amino acid metabolic process,62,10,1.63,59,4.4e-6,4.4e-6,0.040441758746894346,"COMT,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,10,1.97,73,2.5e-5,2.5e-5,0.16728182027124475,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,RBX1"
GO:0002223,stimulatory C-type lectin receptor signaling pathway,108,12,2.83,75,2.6e-5,2.6e-5,0.16728182027124475,"MUC1,MUC16,MUC4,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8"
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",108,12,2.83,76,2.6e-5,2.6e-5,0.16728182027124475,"AP2M1,AP2S1,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,WNT7A"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,10,2.1,84,4.4e-5,4.4e-5,0.25735664657114576,"ANAPC15,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8"
GO:0055114,oxidation-reduction process,948,63,24.86,11,5.2e-5,7.8e-12,0.27880303378540794,"ACAA2,ACADVL,ADI1,ADSL,BCKDHA,CCS,COQ9,COX7A2L,CYB561D2,CYB5R1,CYBA,CYC1,CYP4F3,DCXR,DHCR24,DHCR7,DHRS3,ECH1,ECHS1,ETHE1,GPX1,GRHPR,GSTK1,HSD17B10,HTATIP2,IDH1,IDH2,IDH3G,LDHA,MDH2,MSRB1,NCF4,NDUFA12,NDUFA3,NDUFA7,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB8,NDUFS7,NDUFV1,NDUFV2,PDHB,PDIA6,PGLS,POR,PPP1CA,PRDX3,PTGES,QSOX1,SCCPDH,SCP2,SDHB,SPR,TALDO1,TECR,TRAP1,TSTA3,TXN2,UQCRC2"
GO:0043687,post-translational protein modification,354,23,9.28,90,6.4e-5,6.4e-5,0.3167466419337179,"COPS5,COPS6,FBXW9,GPS1,MSLN,NEDD8,PDIA6,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,QSOX1,RAB8A,RABGGTA,RBX1,RCN1,SHISA5,SPSB3"
GO:1902036,regulation of hematopoietic stem cell differentiation,71,9,1.86,97,9.5e-5,9.5e-5,0.43658716829033667,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8"
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,90,10,2.36,102,1.2e-4,1.2e-4,0.5147132931422916,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,RBX1"
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,93,10,2.44,107,1.6e-4,1.6e-4,0.6433916164278646,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,RBX1"
GO:0035751,regulation of lysosomal lumen pH,12,4,0.31,109,2e-4,2e-4,0.7569313134445466,"CCDC115,GRN,PPT1,SNAPIN"
GO:0006099,tricarboxylic acid cycle,34,6,0.89,111,2.3e-4,2.3e-4,0.7788424830442571,"IDH1,IDH2,IDH3G,MDH2,PDHB,SDHB"
GO:0034314,Arp2/3 complex-mediated actin nucleation,34,6,0.89,112,2.3e-4,2.3e-4,0.7788424830442571,"ACTR3,ARPC1B,ARPC3,ARPC5,BRK1,CORO1B"
GO:0050852,T cell receptor signaling pathway,179,14,4.69,117,2.7e-4,2.7e-4,0.8481071307458213,"EIF2B2,GBP1,LGALS3,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,TNFRSF21,VTCN1"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,5,0.6,119,2.8e-4,2.8e-4,0.8481071307458213,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8"
GO:0070498,interleukin-1-mediated signaling pathway,100,10,2.62,122,2.9e-4,2.9e-4,0.8481071307458213,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,RBX1"
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,205,15,5.38,125,3.4e-4,3.4e-4,0.9511006503716258,"CAPZB,CNIH4,DCTN3,ERGIC2,KDELR3,LMAN2,PEF1,PREB,SEC22B,TFG,TMED3,TMED4,TMED9,TRAPPC5,YIF1A"
GO:0070131,positive regulation of mitochondrial translation,14,4,0.37,128,3.8e-4,3.8e-4,0.9779552569703541,"C1QBP,COA3,MPV17L2,RPUSD3"
GO:0072350,tricarboxylic acid metabolic process,14,4,0.37,129,3.8e-4,3.8e-4,0.9779552569703541,"ASS1,IDH1,IDH2,IDH3G"
GO:1904874,positive regulation of telomerase RNA localization to Cajal body,15,4,0.39,131,5.1e-4,5.1e-4,1,"CCT7,NHP2,NOP10,RUVBL2"
GO:0045454,cell redox homeostasis,72,8,1.89,134,5.8e-4,5.8e-4,1,"CYBA,GPX1,NCF4,PDIA6,PRDX3,QSOX1,TMX2,TXN2"
GO:0042987,amyloid precursor protein catabolic process,43,6,1.13,142,8.4e-4,8.4e-4,1,"CLU,DHCR24,FKBP1A,IFNGR1,PIN1,PSENEN"
GO:0038061,NIK/NF-kappaB signaling,178,13,4.67,143,8.6e-4,8.6e-4,1,"LGALS9,LITAF,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,PTP4A3,TSPAN6"
GO:0097581,lamellipodium organization,77,8,2.02,147,9.1e-4,9.1e-4,1,"ARPC5,BRK1,CAPZB,CORO1B,CTTN,RHOD,SNX2,TWF2"
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,181,13,4.75,150,0.001,0.001,1,"C18orf32,DDRGK1,FKBP1A,LGALS9,LITAF,RHOC,SHISA5,TFG,TMED4,TMEM101,TNFRSF1A,TSPAN6,ZDHHC13"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,12,4.17,151,0.00101,0.00101,1,"CASP4,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,SPPL2A,TNFRSF1A"
GO:0030307,positive regulation of cell growth,161,12,4.22,155,0.00112,0.00112,1,"CIB1,CXCL16,CYBA,DBNL,DERL2,DNPH1,PIN1,PSMD10,S100A9,SDCBP,SLC44A4,TWF2"
GO:0006665,sphingolipid metabolic process,144,11,3.78,165,0.00146,0.00146,1,"ARV1,ASAH1,CTSA,ELOVL1,FUT3,GLB1,ORMDL2,PEMT,PPT1,TECR,TNFRSF1A"
GO:0090263,positive regulation of canonical Wnt signaling pathway,145,11,3.8,168,0.00155,0.00155,1,"PIN1,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,SCEL"
GO:0007005,mitochondrion organization,460,34,12.06,37,0.00177,5.8e-8,1,"ACAA2,AIP,ATG3,BECN1,CHCHD3,CLU,COA3,COX7A2L,CTTN,DYNLT1,FIS1,GGCT,GPX1,HSD17B10,MX1,NDUFA12,NDUFA3,NDUFA7,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB8,NDUFS7,NDUFV1,NDUFV2,PRDX3,PSMD10,SSBP1,TIMM17B,TSPO,UQCRC2"
GO:0045087,innate immune response,796,43,20.88,60,0.00178,5.9e-6,1,"ACTR3,APOBEC3B,APOBEC3C,ASS1,C1QBP,CASP4,CD58,CFB,CFI,CLU,CNPY3,CXCL16,CYBA,GBP1,GRN,IFI16,IFI27,IFI35,IFNGR1,IRF9,LCN2,LGALS3,LGALS9,MSRB1,MUC1,MUC16,MUC4,MX1,NLRP2,OAS1,POLR3K,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,S100A9,SERPING1,TRIM29"
GO:0006914,autophagy,477,24,12.51,174,0.00185,0.00185,1,"ANXA7,ATG3,ATP6V1E1,BECN1,CAPN1,CLU,CTSA,CTTN,FIS1,IFI16,LAMTOR1,QSOX1,RAB8A,S100A9,SCOC,SEC22B,SNAPIN,TEX264,TMEM208,TSG101,TSPO,VAMP8,VPS25,VPS28"
GO:0048013,ephrin receptor signaling pathway,86,8,2.26,176,0.00187,0.00187,1,"ACTR3,AP2M1,AP2S1,ARPC1B,ARPC3,ARPC5,PSENEN,SDCBP"
GO:0000338,protein deneddylation,10,3,0.26,177,0.00187,0.00187,1,"COPS5,COPS6,GPS1"
GO:0090090,negative regulation of canonical Wnt signaling pathway,171,12,4.48,178,0.00188,0.00188,1,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,RBX1,RUVBL2,SLC9A3R1"
GO:0051604,protein maturation,267,16,7,179,0.0019,0.0019,1,"AIP,ATP6AP2,CCS,CTSH,DHCR24,FKBP1A,IFI16,KLK6,NAA20,NDUFAB1,PSENEN,SEC11C,SNAPIN,SPCS1,TMEM208,UQCRC2"
GO:0007035,vacuolar acidification,21,4,0.55,180,0.00196,0.00196,1,"CCDC115,GRN,PPT1,SNAPIN"
GO:0006605,protein targeting,405,21,10.62,189,0.00244,0.00244,1,"AIP,AP1M2,ATG3,BECN1,CIB1,CLU,ECH1,FIS1,GSTK1,IDH1,RHOD,SCP2,SDCBP,SPCS1,SRP9,TIMM17B,TSPO,UQCRC2,ZDHHC12,ZDHHC4,ZFAND6"
GO:0006749,glutathione metabolic process,54,8,1.42,93,0.00258,7.6e-5,1,"ETHE1,GGCT,GPX1,GSS,GSTK1,IDH1,MGST2,PTGES"
GO:0038095,Fc-epsilon receptor signaling pathway,111,9,2.91,190,0.00258,0.00258,1,"PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8"
GO:0006695,cholesterol biosynthetic process,72,7,1.89,199,0.00276,0.00276,1,"ACAA2,ARV1,DHCR24,DHCR7,FDFT1,FDPS,POR"
GO:0000715,"nucleotide-excision repair, DNA damage recognition",23,4,0.6,201,0.00278,0.00278,1,"COPS5,COPS6,GPS1,RBX1"
GO:0043648,dicarboxylic acid metabolic process,92,8,2.41,204,0.00286,0.00286,1,"ASS1,ATIC,GRHPR,IDH1,IDH2,MDH2,NIT2,SDHB"
GO:0009108,coenzyme biosynthetic process,135,10,3.54,206,0.00297,0.00297,1,"ATIC,COQ9,ELOVL1,IDH2,NDUFA9,PDHB,PPCS,PPT1,SPR,TECR"
GO:0006283,transcription-coupled nucleotide-excision repair,73,7,1.91,208,0.00299,0.00299,1,"COPS5,COPS6,GPS1,POLD2,POLR2G,RBX1,RPA2"
GO:0071356,cellular response to tumor necrosis factor,276,21,7.24,67,0.00326,1.3e-5,1,"ASAH1,ASS1,CASP4,CD58,CIB1,CYBA,GBP1,LCN2,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,SPPL2A,TNFRSF1A,TNFRSF21,ZFAND6"
GO:0042159,lipoprotein catabolic process,12,3,0.31,211,0.0033,0.0033,1,"CTSD,LYPLA2,PPT1"
GO:0030950,establishment or maintenance of actin cytoskeleton polarity,12,3,0.31,212,0.0033,0.0033,1,"RHOC,RHOD,RHOF"
GO:0006012,galactose metabolic process,13,3,0.34,215,0.00421,0.00421,1,"GALE,GALK1,GLB1"
GO:0036498,IRE1-mediated unfolded protein response,61,6,1.6,225,0.00517,0.00517,1,"ACADVL,COPS5,KDELR3,PDIA6,PREB,YIF1A"
GO:0090181,regulation of cholesterol metabolic process,61,6,1.6,226,0.00517,0.00517,1,"ACADVL,ARV1,DHCR7,FDFT1,FDPS,POR"
GO:0097190,apoptotic signaling pathway,576,26,15.11,227,0.00524,0.00524,1,"ACAA2,BECN1,CASP4,CIB1,CLU,CTSH,CTTN,FASTK,FIS1,GGCT,GPX1,IFI16,IFI27,LCN2,LGALS3,LGALS9,MUC1,PPP1CA,PSMD10,S100A9,SHISA5,SLC9A3R1,STYXL1,TMBIM1,TNFRSF1A,TRAP1"
GO:0002576,platelet degranulation,124,9,3.25,229,0.00539,0.00539,1,"CD9,CLU,CYB5R1,LGALS3BP,MANF,QSOX1,SCCPDH,SERPING1,TEX264"
GO:0031329,regulation of cellular catabolic process,787,33,20.64,231,0.00547,0.00547,1,"ATP6V1E1,ATRAID,BECN1,CAPN1,CLU,CTSA,CTTN,DDRGK1,DERL2,EXOSC5,GPX1,IDH1,IFI16,LAMTOR1,PDCL3,POLR2G,PPP1CA,PSMA3,PSMA4,PSMA6,PSMB10,PSMB8,PSMC3,PSMD10,PSMD13,PSMD8,QSOX1,RAB8A,RBX1,SCOC,SDCBP,SEC22B,TSPO"
GO:0042254,ribosome biogenesis,273,15,7.16,235,0.0058,0.0058,1,"C1QBP,EMG1,EXOSC5,GTF3A,IMP4,MPV17L2,MRPL20,MRPL36,MRPS2,MRPS7,MRPS9,NHP2,NOP10,PAK1IP1,WDR18"
GO:1901137,carbohydrate derivative biosynthetic process,611,27,16.02,236,0.00592,0.00592,1,"ADSL,ALG3,ALG5,ALG8,APRT,ATIC,B3GNT3,CYC1,DCXR,ELOVL1,FUT3,GPAA1,MUC1,MUC16,MUC4,NANS,NUDT14,PDHB,PIGC,PPCS,PPT1,SCCPDH,SDC4,SDF2,ST3GAL4,TECR,TSTA3"
GO:1903543,positive regulation of exosomal secretion,15,3,0.39,239,0.00645,0.00645,1,"SDC4,SDCBP,TSG101"
GO:0006740,NADPH regeneration,15,3,0.39,240,0.00645,0.00645,1,"IDH1,PGLS,TALDO1"
GO:0050435,amyloid-beta metabolic process,46,5,1.21,245,0.00687,0.00687,1,"BECN1,CLU,IFNGR1,PIN1,PSENEN"
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",85,7,2.23,247,0.00693,0.00693,1,"ERGIC2,KDELR3,LMAN2,SEC22B,TMED3,TMED9,USE1"
GO:0046467,membrane lipid biosynthetic process,129,9,3.38,248,0.00695,0.00695,1,"ASAH1,ELOVL1,GPAA1,ORMDL2,PEMT,PIGC,SCCPDH,ST3GAL4,TNFRSF1A"
GO:0072659,protein localization to plasma membrane,253,14,6.64,250,0.00711,0.00711,1,"AP2M1,BSG,CIB1,CRB3,FLOT1,GBP1,GORASP2,LGALS3,RAB8A,RHOG,SLC9A3R1,TMBIM1,TNFRSF1A,VAMP8"
GO:0051607,defense response to virus,228,13,5.98,251,0.00733,0.00733,1,"APOBEC3B,APOBEC3C,BECN1,C1QBP,EXOSC5,GBP1,IFI16,IFI27,IRF9,MX1,OAS1,POLR3K,TSPAN6"
GO:0045324,late endosome to vacuole transport,16,3,0.42,253,0.00778,0.00778,1,"BECN1,VPS25,VPS28"
GO:0051016,barbed-end actin filament capping,16,3,0.42,254,0.00778,0.00778,1,"CAPG,CAPZB,TWF2"
GO:0006301,postreplication repair,48,5,1.26,258,0.00822,0.00822,1,"NSMCE1,POLD2,RPA2,UBE2L6,UBE2V2"
