GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0070125,mitochondrial translational elongation,86,18,2.22,2,5.5e-12,5.5e-12,2.1875314958547392e-7,"AURKAIP1,MRPL13,MRPL21,MRPL28,MRPL36,MRPL37,MRPL40,MRPL45,MRPL46,MRPL48,MRPL9,MRPS12,MRPS21,MRPS22,MRPS26,MRPS31,MRPS34,MRPS9"
GO:0070126,mitochondrial translational termination,87,18,2.25,3,6.8e-12,6.8e-12,2.1875314958547392e-7,"AURKAIP1,MRPL13,MRPL21,MRPL28,MRPL36,MRPL37,MRPL40,MRPL45,MRPL46,MRPL48,MRPL9,MRPS12,MRPS21,MRPS22,MRPS26,MRPS31,MRPS34,MRPS9"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,12,1.42,13,1.2e-8,1.2e-8,2.5735664657114583e-4,"BCS1L,ECSIT,NDUFA7,NDUFA9,NDUFAB1,NDUFB10,NDUFB5,NDUFB7,NDUFS4,NDUFS6,NDUFV2,TAZ"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,9,1.21,31,2.7e-6,2.7e-6,0.03602993051996041,"NDUFA7,NDUFA9,NDUFAB1,NDUFB10,NDUFB5,NDUFB7,NDUFS4,NDUFS6,NDUFV2"
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,17,6,0.44,32,2.8e-6,2.8e-6,0.03602993051996041,"ADA,APRT,ATIC,GMPS,HPRT1,IMPDH2"
GO:0022900,electron transport chain,167,22,4.31,8,1.1e-5,3.6e-10,0.11795512967844182,"AKR1B1,CIAPIN1,COX7A2,COX8C,CYC1,DHDH,NDUFA4L2,NDUFA7,NDUFA9,NDUFAB1,NDUFB10,NDUFB5,NDUFB7,NDUFS4,NDUFS6,NDUFV2,P4HA2,PTGES2,SDHB,SURF1,TAZ,UQCRC1"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,6,0.59,45,2e-5,2e-5,0.18382617612224703,"KEAP1,PSMA1,PSMA3,PSMB1,PSMB6,PSMB7"
GO:0006521,regulation of cellular amino acid metabolic process,62,9,1.6,50,2.8e-5,2.8e-5,0.22518706574975259,"OAZ2,PSMA1,PSMA3,PSMB1,PSMB6,PSMB7,PSMD10,PSMD14,PSMD6"
GO:0090090,negative regulation of canonical Wnt signaling pathway,171,15,4.41,54,3.8e-5,3.8e-5,0.2716542380473206,"CAV1,DKK1,EGR1,HDAC1,KLHL12,PSMA1,PSMA3,PSMB1,PSMB6,PSMB7,PSMD10,PSMD14,PSMD6,WNT11,WNT5B"
GO:0006851,mitochondrial calcium ion transmembrane transport,18,5,0.46,65,7.3e-5,7.3e-5,0.46967587999234106,"PHB,PHB2,PSEN2,STOML2,VDAC1"
