GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0006749,glutathione metabolic process,54,10,1.38,22,9.4e-7,9.4e-7,0.05147132931422916,"DPEP1,GPX1,GSTA1,GSTA4,GSTK1,GSTT1,GSTT2,IDH1,PARK7,SOD1"
GO:0043312,neutrophil degranulation,472,31,12.07,24,1.6e-6,1.6e-6,0.05147132931422916,"ANXA3,APRT,ARPC5,ATP6AP2,BST2,CAPN1,CD47,CHI3L1,CSTB,CTSB,CTSD,CTSH,DYNLT1,FUCA1,GRN,GSDMD,GSN,IDH1,LAMTOR1,LAMTOR2,MVP,NIT2,NPC2,PSMB1,RHOA,S100A11,SLPI,TMEM179B,TUBB,VAMP8,VAT1"
GO:0060337,type I interferon signaling pathway,88,12,2.25,30,2.4e-6,2.4e-6,0.05147132931422916,"BST2,GBP2,IFI27,IFI6,IFITM1,IFITM2,IFITM3,IRF9,ISG15,MX1,OAS1,OAS2"
GO:0045071,negative regulation of viral genome replication,55,9,1.41,51,9.6e-6,9.6e-6,0.1544139879426875,"BST2,IFITM1,IFITM2,IFITM3,ISG15,MX1,OAS1,PLSCR1,SLPI"
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",16,5,0.41,65,3.7e-5,3.7e-5,0.42892774428524305,"COX5A,COX7A2L,COX7B,COX7C,COX8A"
GO:1902600,proton transmembrane transport,134,13,3.43,69,4e-5,4e-5,0.42892774428524305,"ATP6V0E1,ATP6V1B1,COX5A,COX7A2L,COX7B,COX7C,COX8A,MFSD3,NDUFA4L2,NDUFS7,PARK7,TMSB4X,UCP2"
GO:0051607,defense response to virus,228,17,5.83,80,8.3e-5,8.3e-5,0.7628786309073251,"BST2,IFI27,IFI6,IFITM1,IFITM2,IFITM3,IRF9,ISG15,MX1,OAS1,OAS2,PARP9,PLSCR1,RTP4,SPON2,TRIM22,TSPAN6"
GO:0010038,response to metal ion,349,22,8.92,85,9.9e-5,9.9e-5,0.7863675311896122,"ANXA11,ASS1,CCND1,CDK4,CLDN1,CRIP1,CUTA,DPEP1,FSTL3,GSN,MT1F,PARK7,PDCD6,S100A13,S100A16,SLC40A1,SOD1,SPARC,SYT8,TSPO,TXNIP,UROS"
GO:0070527,platelet aggregation,58,8,1.48,90,1.1e-4,1.1e-4,0.7863675311896122,"ACTB,CD9,CLIC1,COMP,CSRP1,FIBP,ILK,SERPINE2"
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",47,7,1.2,95,1.8e-4,1.8e-4,1,"NDUFA1,NDUFB2,NDUFB9,NDUFS7,NDUFS8,NDUFV1,PARK7"
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,181,14,4.63,101,2.4e-4,2.4e-4,1,"BST2,CASP1,CD74,CXXC5,FKBP1A,RHOA,S100A13,S100A4,TGM2,TRADD,TRIM22,TRIM32,TSPAN6,WLS"
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,83,9,2.12,104,2.6e-4,2.6e-4,1,"BIRC7,CRYAB,DHCR24,DPEP1,GPX1,IFI6,NOL3,PARK7,PRDX5"
GO:0043687,post-translational protein modification,354,21,9.05,107,3.2e-4,3.2e-4,1,"COPS7A,CP,FN1,FSTL1,FSTL3,GPS1,IGFBP3,LRRC41,MSLN,P4HB,PDIA6,PSMA3,PSMB1,PSMB5,RAB38,RBBP7,RBX1,SPP1,SUMF1,TIMP1,ZBTB16"
GO:0035456,response to interferon-beta,26,5,0.66,113,4.5e-4,4.5e-4,1,"BST2,IFITM1,IFITM2,IFITM3,PLSCR1"
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,26,5,0.66,114,4.5e-4,4.5e-4,1,"GPX1,NOL3,P4HB,PARK7,SOD1"
GO:0032981,mitochondrial respiratory chain complex I assembly,55,7,1.41,116,4.8e-4,4.8e-4,1,"NDUFA1,NDUFB2,NDUFB9,NDUFS7,NDUFS8,NDUFV1,TIMMDC1"
GO:0098869,cellular oxidant detoxification,95,9,2.43,124,7.2e-4,7.2e-4,1,"CCS,GPX1,GSTA1,GSTK1,GSTT1,HBA1,PARK7,PRDX5,SOD1"
GO:0046718,viral entry into host cell,117,13,2.99,50,8.5e-4,9.2e-6,1,"CD74,CLDN1,CTSB,DYNLT1,GSN,IFITM1,IFITM2,IFITM3,ITGB6,P4HB,RPSA,TNFRSF14,VAMP8"
GO:0034341,response to interferon-gamma,177,15,4.53,72,9.1e-4,5.1e-5,1,"ASS1,BST2,CASP1,CD47,CLDN1,GBP2,GSN,IFITM1,IFITM2,IFITM3,IRF9,OAS1,OAS2,PARP9,TRIM22"
GO:0030855,epithelial cell differentiation,665,31,17,129,9.7e-4,9.7e-4,1,"ANXA1,CAPN1,CCND1,CLDN1,CLDN3,CNFN,CTSB,DLX5,EDF1,GPX1,GSTA1,GSTK1,ID1,KRT19,KRT23,KRT5,KRT7,PGK1,PRSS8,RAB25,REG3G,RHOA,SOD1,SULT2B1,TMEM100,TSG101,TXNIP,UPK1B,VDAC1,WNT5B,WNT7A"
GO:0009060,aerobic respiration,79,12,2.02,21,0.00103,7.3e-7,1,"BLOC1S1,COX5A,COX7A2L,COX7B,COX7C,COX8A,IDH1,NDUFS7,NDUFS8,PDHB,SDHD,UQCRC2"
GO:0046597,negative regulation of viral entry into host cell,19,4,0.49,134,0.0012,0.0012,1,"GSN,IFITM1,IFITM2,IFITM3"
GO:0010955,negative regulation of protein processing,32,5,0.82,135,0.00122,0.00122,1,"BIRC7,NLRP7,NOL3,SERPINE2,TMEM98"
GO:0002576,platelet degranulation,124,10,3.17,138,0.00131,0.00131,1,"CD9,FN1,LGALS3BP,MAGED2,SERPING1,SOD1,SPARC,TIMP1,TMSB4X,VTI1B"
GO:0035455,response to interferon-alpha,20,4,0.51,143,0.00147,0.00147,1,"BST2,IFITM1,IFITM2,IFITM3"
GO:0046677,response to antibiotic,319,18,8.16,145,0.0015,0.0015,1,"ANXA1,CCND1,CLDN1,CLDN3,CRIP1,CRYAB,GPX1,GSN,HBA1,HTR3A,ID1,PARK7,PDCD10,RHOA,SOD1,SPARC,TXNIP,UROS"
GO:0042127,regulation of cell population proliferation,1598,60,40.86,146,0.00157,0.00157,1,"ANXA1,BEX4,BIRC7,BRK1,BST2,CAPN1,CCND1,CD47,CD74,CD9,CDK4,CDKN2A,CLCF1,COMP,CRIP2,CTSH,DHCR24,DLX5,EGFL7,EGLN3,FN1,GPNMB,GPX1,GRN,HPN,ID1,IFITM1,IGFBP3,ILK,ING4,NDRG2,NUPR1,P2RY6,PDCD10,PDCD6,PMP22,RAB25,REG3G,RHOA,S100A11,S100A13,SAT1,SERPINE2,SLC25A5,SPARC,SPINT1,SULF1,SULT2B1,TACSTD2,TGM2,TIMP1,TNFRSF14,TRIM32,TSG101,TSPO,TXNIP,VTCN1,WDR13,WNT7A,ZBTB16"
GO:1903862,positive regulation of oxidative phosphorylation,10,3,0.26,148,0.00174,0.00174,1,"NUPR1,PARK7,PGK1"
GO:0007035,vacuolar acidification,21,4,0.54,150,0.00179,0.00179,1,"ATP6V0E1,CLN3,GRN,PPT1"
GO:0006783,heme biosynthetic process,21,4,0.54,151,0.00179,0.00179,1,"PPOX,TMEM14C,TSPO,UROS"
GO:1901687,glutathione derivative biosynthetic process,22,4,0.56,157,0.00214,0.00214,1,"GSTA1,GSTA4,GSTK1,GSTT1"
GO:0010951,negative regulation of endopeptidase activity,241,20,6.16,42,0.00221,4.1e-6,1,"BIRC7,BST2,CRYAB,CSTB,DHCR24,DPEP1,GPX1,IFI6,NLRP7,NOL3,PARK7,PEBP1,PRDX5,SERPINA5,SERPINE2,SERPING1,SLPI,SPINT1,TIMP1,WFDC2"
GO:0070254,mucus secretion,11,3,0.28,163,0.00235,0.00235,1,"P2RY2,SYTL2,VAMP8"
GO:0048199,"vesicle targeting, to, from or within Golgi",72,7,1.84,165,0.0024,0.0024,1,"FOLR1,KLHL12,PDCD6,TMED9,TRAPPC5,TRAPPC6A,WIPI1"
GO:0031639,plasminogen activation,23,4,0.59,166,0.00254,0.00254,1,"DHCR24,HPN,PGK1,SERPINE2"
GO:0016338,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,23,4,0.59,167,0.00254,0.00254,1,"CLDN1,CLDN3,CLDN4,CLDN7"
GO:0042246,tissue regeneration,73,7,1.87,169,0.00259,0.00259,1,"ANXA1,CD9,CPQ,GPX1,GSN,KLK6,WNT7A"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,11,4.07,170,0.00263,0.00263,1,"CASP1,ILK,NOL3,PSMA3,PSMB1,PSMB5,TMSB4X,TNFRSF12A,TNFRSF14,TRADD,TRIM32"
GO:0071346,cellular response to interferon-gamma,159,11,4.07,171,0.00263,0.00263,1,"ASS1,CASP1,CD47,CLDN1,GBP2,GSN,IRF9,OAS1,OAS2,PARP9,TRIM22"
GO:0006909,phagocytosis,258,15,6.6,172,0.00272,0.00272,1,"ACTB,ANXA1,ANXA11,ANXA3,ARPC1B,ARPC3,ARPC5,BRK1,C2,CD47,GSN,P2RY6,SOD1,SPON2,TGM2"
GO:0016236,macroautophagy,284,16,7.26,173,0.00273,0.00273,1,"ATP6V0E1,ATP6V1B1,CAPN1,CHMP2A,CLN3,GABARAPL2,LAMTOR1,LAMTOR2,NUPR1,PRKAB1,TSG101,VAMP8,VDAC1,VPS25,VPS28,WIPI1"
GO:0001836,release of cytochrome c from mitochondria,56,6,1.43,175,0.00297,0.00297,1,"BIK,FAM162A,FIS1,GPX1,IFI6,NOL3"
GO:0035751,regulation of lysosomal lumen pH,12,3,0.31,177,0.00307,0.00307,1,"CLN3,GRN,PPT1"
GO:0034035,purine ribonucleoside bisphosphate metabolic process,25,4,0.64,178,0.00348,0.00348,1,"ABHD14B,HDDC3,PAPSS1,SULT2B1"
GO:0051291,protein heterooligomerization,99,8,2.53,180,0.00386,0.00386,1,"CD74,CHMP2A,CLDN1,CLDN3,HBA1,ILK,PRKAB1,TRADD"
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,124,12,3.17,79,0.00397,8e-5,1,"ARL6IP5,CASP1,CRADD,CTSD,CTSH,EGLN3,FAM162A,FIS1,GSN,PDCD6,RHOA,TRADD"
GO:0006693,prostaglandin metabolic process,42,5,1.07,183,0.00417,0.00417,1,"ABHD16A,ANXA1,ATP6V1B1,CD74,GSTA1"
GO:2001235,positive regulation of apoptotic signaling pathway,169,11,4.32,185,0.00419,0.00419,1,"BIK,CRADD,CTSH,FAM162A,FIS1,GSN,NUPR1,PARK7,PPP2R1A,SOD1,TNFRSF12A"
GO:0042982,amyloid precursor protein metabolic process,60,6,1.53,186,0.00421,0.00421,1,"CLN3,DHCR24,FKBP1A,ITM2B,KLK6,SPON1"
GO:0043588,skin development,326,17,8.33,189,0.00449,0.00449,1,"ANXA1,CAPN1,CLDN1,CLDN4,CNFN,COMP,DHCR24,ITGB4,KRT19,KRT23,KRT5,KRT7,PRSS8,REG3G,TRADD,TSG101,TXNIP"
GO:1902230,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,27,4,0.69,191,0.00464,0.00464,1,"CD74,MUC1,TPT1,TRIM32"
GO:2000378,negative regulation of reactive oxygen species metabolic process,62,6,1.59,193,0.00495,0.00495,1,"ACP5,CRYAB,PARK7,RHOA,TSPO,VDAC1"
